ma_GeV,c_g2tau_ATLAS,g2tau_BelleII
0.017954801246878312,388.9019626319485,7.133492665978048
0.018374437246107267,388.90741164686955,7.133584563719482
0.018803880893409158,388.9130861199823,7.1336804384581995
0.0192433614111598,388.91899494500325,7.133780450687106
0.01969311337907423,388.9251473490186,7.133884766994334
0.02015337685941733,388.93155290419105,7.133993560278919
0.020624397525140916,388.9382215398353,7.134107009973296
0.02110642679101555,388.9451635548773,7.13422530227291
0.021599721947827184,388.9523896307077,7.134348630373076
0.022104546299710218,388.9599108444386,7.134477194713344
0.022621169304690252,388.9677386825743,7.1346112032294915
0.02314986671851161,388.9758850551045,7.134750871613319
0.023690920741826334,388.98436231003996,7.134896423584831
0.024244620170823284,388.9931832483849,7.135048091168218
0.02481126055137769,389.00236113957817,7.135206114918385
0.02539114433680347,389.0119097373964,7.1353707443640975
0.025984581049292486,389.02184329634053,7.135542238147733
0.026591887445126937,389.0321765885163,7.135720864419942
0.027213387683753074,389.0429249210173,7.135906901143574
0.02784941350080644,389.054104153827,7.13610063642389
0.028500304385181082,389.0657307182471,7.136302368848491
0.029166407760237052,389.0778216358683,7.136512407837251
0.029848079169243275,389.0903945380959,7.136731074002522
0.030545682465154336,389.1034676862386,7.136958699519701
0.03125959000482281,389.1170599921775,7.1371956285043545
0.03199018284775065,389.1311910396276,7.137442217421231
0.03273785095948577,389.1458811060016,7.137698835462441
0.033502993419772316,389.1611511848925,7.137965864979012
0.034286018635565865,389.1770230091852,7.13824370175471
0.03508734455902713,389.19351907481325,7.138532756185202
0.03590739891061055,389.2106626651698,7.138833452253529
0.0367466194073669,389.2284778761917,7.1391462294506
0.03760545399658172,389.2469896421217,7.139471542460216
0.03848436109487431,389.26622376197156,7.139809862107069
0.03938380983288489,389.2862069266934,7.140161675360622
0.04030428030568053,389.30696674707195,7.140527486186778
0.04124626382901352,389.3285317823554,7.140907815991121
0.04221026320156901,389.35093156963393,7.141303204160738
0.04319679297334174,389.37419665398403,7.141714208184267
0.04420637972028532,389.39835861938303,7.14214140595237
0.04523956232538053,389.4234501204179,7.142585393767769
0.046296892266272656,389.44950491479403,7.143046789187333
0.04737893390963144,389.4765578966589,7.143526229061229
0.04848626481239081,389.50464513075286,7.1440243733780235
0.04961947603002903,389.53380388740146,7.144541903776515
0.05077917243205401,389.5640726783614,7.145079524737041
0.05196597302486197,389.59549129352934,7.1456379642580155
0.053180511282142,389.6281008385315,7.1462179745486765
0.054423435483002665,389.66194377320005,7.146820332738073
0.055695409058001334,389.69706395095415,7.147445841600632
0.05699711094326075,389.7335066590906,7.148095330298415
0.05832923594286206,389.7713186600013,7.148769655140322
0.059692495099707366,389.81054823332653,7.149469700358449
0.061087616075050394,389.85124521905243,7.150196378818515
0.06251534353689715,389.8934610615675,7.150950633160965
0.0639764395574843,389.93724885468373,7.151733436139582
0.0654716840200474,389.9826633876371,7.152545791791854
0.0670018750350959,390.0297611920753,7.153388736223623
0.06856782936641742,390.0786005900351,7.154263338595759
0.07017038286703829,390.1292417429326,7.155170701612301
0.07181039092537353,390.18174670155724,7.156111963054555
0.07348872892180387,390.2361794570956,7.157088296314928
0.0752062926959241,390.2926059931767,7.158100911453174
0.07696399902471159,390.35109433895366,7.159151056172492
0.07876278611187058,390.41171462323126,7.160240016814516
0.08060361408861345,390.4745391296372,7.161369119373319
0.08248746552614586,390.53964235285105,7.162539730528646
0.08441534596012985,390.6071010558878,7.16375325869833
0.0863882844274045,390.6769943284531,7.165011155110168
0.08840733401525062,390.74940364635734,7.166314914893065
0.09047357242349298,390.8244129320101,7.16766607818778
0.09258810253973955,390.902108615984,7.169066231263451
0.09475205302806543,390.9825796996635,7.170517007431002
0.0969665789314552,391.06591781896503,7.172020089291239
0.09923286228832551,391.15221730915096,7.173577208243516
0.10155211276345681,391.2415752707153,7.175190146832959
0.1039255682936713,391.3340916363637,7.176860739691963
0.10635449574860112,391.42986923907335,7.178590874788126
0.10884019160690066,391.5290138812393,7.180382494691871
0.11138398264826195,391.63163440490456,7.182237597863676
0.11398722666160525,391.7378427630722,7.184158239960861
0.11665131316981961,391.8477540921033,7.186146535164065
0.1193776641714437,391.96148678518983,7.188204657523099
0.12216773489967918,392.0791625669104,7.190334842322432
0.1250230145991456,392.2009065688565,7.1925393874659935
0.12794502732078733,392.3268474063346,7.19482065488142
0.1309353327353611,392.45711725613876,7.19718107194366
0.13399552696593384,392.5918519353819,7.199623132917687
0.1371272434398401,392.7311909814012,7.2021494007153075
0.14033215376054847,392.8752777327103,7.204762507188857
0.14361196859990788,393.02425941101535,7.2074651564243535
0.1469684386112446,393.17828720427457,7.21026012505825
0.15040335536380253,393.33751635081103,7.2131502641176946
0.15391855229902054,393.50210622446457,7.2161385005774505
0.1575159057091623,393.6722204207813,7.219227838998248
0.1611973357388157,393.8480268442435,7.222421362873482
0.16496480740980207,394.02969779652534,7.225722236608555
0.16882033167003627,394.2174100657805,7.22913370691186
0.17276596646690365,394.41134501695444,7.2326591045043775
0.17680381784572086,394.6116886831185,7.236301845789575
0.18093604107387165,394.81863185782674,7.240065434503229
0.1851648417912156,395.0323701884887,7.24395346358959
0.18949247718738216,395.2531042707665,7.247969616595367
0.1939212572065831,395.48103974398356,7.2521176697365775
0.19845354578058033,395.71638738755587,7.256401493498904
0.2030917620904737,395.95936321844465,7.260825054422435
0.20783838185797573,396.21018858963083,7.265392417035628
0.2126959386668692,396.4690902896143,7.2701077454006375
0.2176670253153459,396.73630064294883,7.274975305214735
0.22275429519995588,397.0120576118106,7.279999465540764
0.22796046373189796,397.2966048986136,7.285184700689739
0.23328830978641582,397.5901920496785,7.290535592086383
0.2387406771860647,397.89307455996146,7.296056830387748
0.2443204762186489,398.20551397886766,7.301753217055026
0.2500306851906324,398.527778017142,7.307629666571321
0.25587435201685893,398.860140654874,7.313691208338553
0.26185459584742327,399.20288225062063,7.319942988670578
0.26797460873256923,399.55628965166966,7.326390272806777
0.27423765732649497,399.9206563054676,7.333038447050969
0.28064708463098387,400.2962823722326,7.3398930204176125
0.28720631177978284,400.68347483877767,7.346959627328294
0.29391883986468875,401.082547633576,7.354244029177042
0.3007882518043099,401.4938217430948,7.361752117000565
0.307818214256508,401.9176253294338,7.369489912908245
0.3150124795755328,402.354293849299,7.3774635730493205
0.32237488781490303,402.80417017435985,7.385679389077885
0.3299093687770939,403.26760471301424,7.394143790868038
0.337619944111134,403.7449555336258,7.40286334859897
0.34551072945922184,404.2365884892619,7.411844775050979
0.35358593665351795,404.74287734398877,7.421094927910455
0.36184987596427465,405.2642039007808,7.430620812112471
0.3703069584005141,405.8009581310882,7.440429582198467
0.378961698064472,406.35353830613593,7.4505285447331095
0.38781871456107236,406.9223511299978,7.460925160731464
0.3968827354637166,407.50781187452674,7.471627048080416
0.40615859883769795,408.1103445161955,7.482641984173763
0.4156512558225992,408.7303818749336,7.493977908307483
0.4253657732750387,409.3683657550145,7.505642924338437
0.4353073364731892,410.02474708808813,7.517645303244551
0.4454812518844989,410.6999860784308,7.529993485838224
0.4558929499981064,411.39455235049724,7.542696085442193
0.4665479882234473,412.1089250988579,7.55576189063749
0.47745205385661316,412.8435932406199,7.5691998680517045
0.48861096711603264,413.59905557041634,7.58301916519502
0.5000306842491095,414.3758209180628,7.597229113355727
0.5117173007114605,415.17440830898266,7.611839230529418
0.5236770544204655,415.9953471274999,7.626859224411906
0.5359163290848514,416.8391772831037,7.642298995445326
0.5484416576121021,417.7064493798002,7.658168639920418
0.5612597255954972,418.59772488865593,7.674478453137633
0.5743773748826587,419.5135763236451,7.6912389326290445
0.5878016072274912,420.45458742092933,7.708460781443461
0.6015395880274839,421.42135332167214,7.726154911496567
0.6155986501483508,422.4144807585293,7.744332446988353
0.6299862978380694,423.4345882459263,7.763004727891566
0.644710210732387,424.4823062742556,7.782183313510385
0.659778247953954,425.5582775081273,7.801879986114832
0.6751984523072502,426.6631569887974,7.822106754660468
0.6909790545715645,427.79761234092194,7.842875858543816
0.7071284778942997,428.96232398375884,7.864199771526689
0.7236553422869657,430.15798534697296,7.886091205658355
0.7405684692262434,431.3853030911762,7.908563115327922
0.757876886362593,432.6449973333473,7.931628701397737
0.7755898323389001,433.9378018772886,7.955301415429283
0.7937167617217551,435.2644644492546,7.97959496400408
0.812267350047972,436.6257469389101,8.004523313142446
0.8312514989890631,438.0224256457727,8.030100692822904
0.8506793416364162,439.4552915312917,8.056341601605109
0.8705612479099865,440.9251504767129,8.083260811353833
0.8909078300934142,442.43282354690547,8.110873372097682
0.9117299484984922,443.9791472602937,8.139194616949666
0.933038717262037,445.5649738650649,8.16824016719266
0.9548455102782294,447.19117162181345,8.198025937458311
0.9771619672696181,448.858625092797,8.2285681410321
1.0,450.5682354379524,8.2598832952824
1.0,450.5682354379524,8.2598832952824
1.0722672220103233,455.99694996940724,8.359326472959124
1.1497569953977358,461.8449467679783,8.466457010273741
1.2328467394420661,468.1400031881924,8.581784018189312
1.321941148466029,474.9114987897535,8.705845965642053
1.4174741629268053,482.1905093628077,8.839212403900719
1.5199110829529336,490.0099077549537,8.982485815596135
1.6297508346206442,498.404471957871,9.136303596800108
1.7475284000076838,507.4110009334565,9.301340180938109
1.8738174228603839,517.0684386846974,9.478309313786912
2.0092330025650473,527.418007105759,9.667966489345996
2.154434690031884,538.5033481791961,9.87111155696675
2.3101297000831598,550.3706761260536,10.088591510952389
2.4770763559917106,563.0689401570687,10.321303474246857
2.6560877829466865,576.6499985202885,10.570197889229044
2.848035868435802,591.1688045920755,10.836281929241679
3.0538555088334154,606.6836058146591,11.120623145426837
3.2745491628777286,623.256156343791,11.424353364862437
3.511191734215131,640.9519443346342,11.748672856929572
3.7649358067924683,659.8404348624789,12.094854786283204
4.0370172585965545,679.9953295468862,12.464249971796043
4.328761281083058,701.4948440238583,12.858291972741558
4.641588833612779,724.4220044897644,13.278502524446669
4.977023564332112,748.8649646236119,13.72649734742886
5.3366992312063095,774.9173442813735,14.203992355642931
5.722367659350217,802.6785914471408,14.71281029085709
6.1359072734131725,832.2543690205374,15.254887812356493
6.579332246575681,863.7569681199933,15.832283072593956
7.054802310718643,897.3057496935852,16.447183811696384
7.564633275546289,933.0276163291416,17.10191600605135
8.111308307896872,971.0575162993433,17.79895310528164
8.697490026177835,1011.5389819632198,18.540925900860792
9.326033468832199,1054.624704850558,19.33063307639753
10.0,1100.477149831267,20.17105244661997
10.722672220103231,1149.2692109850393,21.06535299523386
11.497569953977356,1201.184911923044,22.01690770500178
12.32846739442066,1256.420153508435,23.02930726129494
13.219411484660293,1315.1835121971474,24.10637469397798
14.174741629268055,1377.6970922754526,25.252180984322905
15.199110829529339,1444.1974354430492,26.471061751933945
16.297508346206442,1514.9364922694722,27.76763504808949
17.47528400007684,1590.1826582868682,29.146820357837044
18.73817422860384,1670.2218813345842,30.613858890852537
20.09233002565047,1755.3588414937883,32.17433520773681
21.544346900318846,1845.9182118386334,33.83420034596847
23.101297000831604,1942.2460048599835,35.599796465257334
24.770763559917114,2044.711009461426,37.477883214126955
26.560877829466868,2153.706320264312,39.47566576025844
28.48035868435802,2269.6509866491742,41.600825007985215
30.538555088334157,2392.991721161439,43.861548916016865
32.74549162877728,2524.2048360070794,46.26656799858807
35.11191734215131,2663.7981764730716,48.825190733505174
37.64935806792467,2812.3132140075772,51.54734199486955
40.370172585965555,2970.327425897349,54.443606556594354
43.287612810830595,3138.4567457293583,57.52527421583056
46.4158883361278,3317.35775512498,60.80437967920471
49.770235643321115,3507.7310788307905,64.29376493601383
53.3669923120631,3710.3237685530894,68.00712331095421
57.22367659350217,3925.932910130268,71.95906483389624
61.35907273413173,4155.409495813008,76.16518774361487
65.79332246575683,4399.659120781726,80.6420912238049
70.54802310718645,4659.649524097032,85.40751339514438
75.64633275546291,4936.412237282479,90.48036177092644
81.11308307896873,5231.049113428674,95.88083282012595
86.97490026177834,5544.742323879037,101.63059512045785
93.26033468832199,5878.736954076819,107.7524706999072
100.0,6234.393326284467,114.27139375958805
107.22672220103232,6613.110880888042,121.21301527613896
114.97569953977356,7016.370481692997,128.60447865316212
123.28467394420659,7445.901856050284,136.4774901373336
132.19411484660287,7903.354421973947,144.8622795511776
141.74741629268047,8394.164981177595,153.8585164833248
151.99110829529332,8912.970131813412,163.3678694416011
162.9750834620645,9465.68789252319,173.49882326316296
174.7528400007685,10054.572513188778,184.292698360327
187.3817422860385,10682.027596568276,195.79355117066473
200.9233002565048,11350.618825365917,208.04841032527028
215.44346900318845,12063.085263771602,221.10748206993196
231.01297000831605,12822.351230655713,235.0243680164534
247.70763559917114,13631.538919006402,249.8562966826136
265.6087782946687,14493.98197683473,265.66437477882477
284.8035868435802,15413.239796225715,282.51384520586083
305.3855508833416,16393.113003115424,300.47437024131705
327.45491628777285,17437.65997466115,319.6203401571965
351.1191734215131,18551.214186474946,340.03118663938784
376.49358067924675,19738.40336017321,361.79173515559114
403.70172585965537,21004.169330421944,384.9925683199602
432.8761281083057,22353.789686271957,409.7304235932681
464.1588833612782,23792.900584712257,436.10860915953646
497.7023564332114,25327.521350487455,464.23746096555993
533.6699231206312,26964.08090002488,494.23482526255896
572.236765935022,28709.445462094962,526.2265612342188
613.5907273413176,30570.948816610857,560.3470097711995
657.9332246575682,32556.42445164736,596.7399268439856
705.4802310718645,34674.23909496983,635.5585593508107
756.463327554629,36933.330415664714,676.9667548001224
811.1308307896873,39343.24550769963,721.1395125495551
869.7490026177834,41914.1830100788,768.2637734865034
932.60334688322,44657.03745357102,818.5392339717462
1000.0,47583.447695953815,872.1792367762096
