ma_GeV,c_g2tau_ATLAS,g2tau_BelleII
0.017954801246878312,389.2338485899061,7.133492665978048
0.018374437246107267,389.238862923452,7.133584563719482
0.018803880893409158,389.2440942589676,7.1336804384581995
0.0192433614111598,389.2495513536316,7.133780450687106
0.01969311337907423,389.25524329720463,7.133884766994334
0.02015337685941733,389.2611795237969,7.133993560278919
0.020624397525140916,389.26736982400905,7.134107009973296
0.02110642679101555,389.27382435746034,7.13422530227291
0.021599721947827184,389.28055366571294,7.134348630373076
0.022104546299710218,389.2875686856053,7.134477194713344
0.022621169304690252,389.29488076300225,7.1346112032294915
0.02314986671851161,389.3025016669702,7.134750871613319
0.023690920741826334,389.3104436046288,7.134896423584831
0.024244620170823284,389.31871923620963,7.135048091168218
0.02481126055137769,389.32734168741644,7.135206114918385
0.02539114433680347,389.33632457360505,7.1353707443640975
0.025984581049292486,389.3456820074091,7.135542238147733
0.026591887445126937,389.35542862027415,7.135720864419942
0.027213387683753074,389.36557957904137,7.135906901143574
0.02784941350080644,389.3761506039651,7.13610063642389
0.028500304385181082,389.38715798726093,7.136302368848491
0.029166407760237052,389.3986186121998,7.136512407837251
0.029848079169243275,389.4105499727619,7.136731074002522
0.030545682465154336,389.4229701938566,7.136958699519701
0.03125959000482281,389.4358980518999,7.1371956285043545
0.03199018284775065,389.4493529971323,7.137442217421231
0.03273785095948577,389.46335517425285,7.137698835462441
0.033502993419772316,389.4779254459681,7.137965864979012
0.034286018635565865,389.4930854079318,7.13824370175471
0.03508734455902713,389.5088574530857,7.138532756185202
0.03590739891061055,389.52526471575646,7.138833452253529
0.0367466194073669,389.54233117644657,7.1391462294506
0.03760545399658172,389.56008164464754,7.139471542460216
0.03848436109487431,389.57854181056683,7.139809862107069
0.03938380983288489,389.5977382453397,7.140161675360622
0.04030428030568053,389.61769844749983,7.140527486186778
0.04124626382901352,389.63845086716435,7.140907815991121
0.04221026320156901,389.66002493559796,7.141303204160738
0.04319679297334174,389.68245107176364,7.141714208184267
0.04420637972028532,389.7057608078458,7.14214140595237
0.04523956232538053,389.7299866806695,7.142585393767769
0.046296892266272656,389.75516238677704,7.143046789187333
0.04737893390963144,389.7813226754353,7.143526229061229
0.04848626481239081,389.80850355844143,7.1440243733780235
0.04961947603002903,389.8367422289216,7.144541903776515
0.05077917243205401,389.86607712633395,7.145079524737041
0.05196597302486197,389.8965479733834,7.1456379642580155
0.053180511282142,389.928195813821,7.1462179745486765
0.054423435483002665,389.96106305112914,7.146820332738073
0.055695409058001334,389.99519348811157,7.147445841600632
0.05699711094326075,390.03063236739433,7.148095330298415
0.05832923594286206,390.0674264128508,7.148769655140322
0.059692495099707366,390.10562387196336,7.149469700358449
0.061087616075050394,390.14527455458733,7.150196378818515
0.06251534353689715,390.18642989521413,7.150950633160965
0.0639764395574843,390.2291429714479,7.151733436139582
0.0654716840200474,390.27346856786517,7.152545791791854
0.0670018750350959,390.31946321882896,7.153388736223623
0.06856782936641742,390.36718526232613,7.154263338595759
0.07017038286703829,390.4166948666019,7.155170701612301
0.07181039092537353,390.4680541138673,7.156111963054555
0.07348872892180387,390.52132702942714,7.157088296314928
0.0752062926959241,390.5765796393134,7.158100911453174
0.07696399902471159,390.63388002354543,7.159151056172492
0.07876278611187058,390.69329837042045,7.160240016814516
0.08060361408861345,390.7549070318426,7.161369119373319
0.08248746552614586,390.81878057969993,7.162539730528646
0.08441534596012985,390.884995863289,7.16375325869833
0.0863882844274045,390.9536320678011,7.165011155110168
0.08840733401525062,391.0247707738593,7.166314914893065
0.09047357242349298,391.0984960181262,7.16766607818778
0.09258810253973955,391.1748943542256,7.169066231263451
0.09475205302806543,391.2540549025825,7.170517007431002
0.0969665789314552,391.3360694730882,7.172020089291239
0.09923286228832551,391.4210325382915,7.173577208243516
0.10155211276345681,391.50904136147324,7.175190146832959
0.1039255682936713,391.6001960480181,7.176860739691963
0.10635449574860112,391.69459961350736,7.178590874788126
0.10884019160690066,391.792358052886,7.180382494691871
0.11138398264826195,391.8935804106991,7.182237597863676
0.11398722666160525,391.99837885239606,7.184158239960861
0.11665131316981961,392.1068687367086,7.186146535164065
0.1193776641714437,392.21916868908625,7.188204657523099
0.12216773489967918,392.3354006762034,7.190334842322432
0.1250230145991456,392.4556900815196,7.1925393874659935
0.12794502732078733,392.5801657819019,7.19482065488142
0.1309353327353611,392.70896022530195,7.19718107194366
0.13399552696593384,392.8422095094773,7.199623132917687
0.1371272434398401,392.9800534778501,7.2021494007153075
0.14033215376054847,393.1226357355323,7.204762507188857
0.14361196859990788,393.2701038290145,7.2074651564243535
0.1469684386112446,393.42260926344886,7.21026012505825
0.15040335536380253,393.58030760306207,7.2131502641176946
0.15391855229902054,393.74335855610707,7.2161385005774505
0.1575159057091623,393.911926064259,7.219227838998248
0.1611973357388157,394.0861783760963,7.222421362873482
0.16496480740980207,394.26628815510253,7.225722236608555
0.16882033167003627,394.4524325555641,7.22913370691186
0.17276596646690365,394.64479331585335,7.2326591045043775
0.17680381784572086,394.8435568495452,7.236301845789575
0.18093604107387165,395.0489143354387,7.240065434503229
0.1851648417912156,395.2610618199285,7.24395346358959
0.18949247718738216,395.4802002930667,7.247969616595367
0.1939212572065831,395.7065358013387,7.2521176697365775
0.19845354578058033,395.94027953498596,7.256401493498904
0.2030917620904737,396.18164792538886,7.260825054422435
0.20783838185797573,396.4308627505918,7.265392417035628
0.2126959386668692,396.6881512196235,7.2701077454006375
0.2176670253153459,396.9537460871585,7.274975305214735
0.22275429519995588,397.22788574793924,7.279999465540764
0.22796046373189796,397.5108143394979,7.285184700689739
0.23328830978641582,397.80278184394854,7.290535592086383
0.2387406771860647,398.1040442035878,7.296056830387748
0.2443204762186489,398.41486340666006,7.301753217055026
0.2500306851906324,398.735507608368,7.307629666571321
0.25587435201685893,399.0662512343761,7.313691208338553
0.26185459584742327,399.40737508956397,7.319942988670578
0.26797460873256923,399.75916646789597,7.326390272806777
0.27423765732649497,400.1219192691296,7.333038447050969
0.28064708463098387,400.49593408863944,7.3398930204176125
0.28720631177978284,400.88151836454887,7.346959627328294
0.29391883986468875,401.2789864631405,7.354244029177042
0.3007882518043099,401.6886598245556,7.361752117000565
0.307818214256508,402.1108670408206,7.369489912908245
0.3150124795755328,402.54594401774955,7.3774635730493205
0.32237488781490303,402.99423405488056,7.385679389077885
0.3299093687770939,403.45608799362583,7.394143790868038
0.337619944111134,403.9318643310432,7.40286334859897
0.34551072945922184,404.42192934511627,7.411844775050979
0.35358593665351795,404.9266572205244,7.421094927910455
0.36184987596427465,405.4464301764645,7.430620812112471
0.3703069584005141,405.9816385952962,7.440429582198467
0.378961698064472,406.5326811544162,7.4505285447331095
0.38781871456107236,407.099964958695,7.460925160731464
0.3968827354637166,407.6839056726001,7.471627048080416
0.40615859883769795,408.28492766397795,7.482641984173763
0.4156512558225992,408.90346413474975,7.493977908307483
0.4253657732750387,409.53995726598214,7.505642924338437
0.4353073364731892,410.1948583575809,7.517645303244551
0.4454812518844989,410.868627976347,7.529993485838224
0.4558929499981064,411.5617361019823,7.542696085442193
0.4665479882234473,412.2746622770307,7.55576189063749
0.47745205385661316,413.007895759017,7.5691998680517045
0.48861096711603264,413.7619356751935,7.58301916519502
0.5000306842491095,414.53729118053167,7.597229113355727
0.5117173007114605,415.334481617551,7.611839230529418
0.5236770544204655,416.154036679626,7.626859224411906
0.5359163290848514,416.99649657719453,7.642298995445326
0.5484416576121021,417.86241220703084,7.658168639920418
0.5612597255954972,418.7523453247302,7.674478453137633
0.5743773748826587,419.6668687205091,7.6912389326290445
0.5878016072274912,420.60656639845575,7.708460781443461
0.6015395880274839,421.57203375932767,7.726154911496567
0.6155986501483508,422.56387778702134,7.744332446988353
0.6299862978380694,423.58271723891744,7.763004727891566
0.644710210732387,424.62918284005644,7.782183313510385
0.659778247953954,425.70391748144874,7.801879986114832
0.6751984523072502,426.8075764230362,7.822106754660468
0.6909790545715645,427.94082749860456,7.842875858543816
0.7071284778942997,429.10435132991176,7.864199771526689
0.7236553422869657,430.29884154069714,7.886091205658355
0.7405684692262434,431.5250049777982,7.908563115327922
0.757876886362593,432.78356193668515,7.931628701397737
0.7755898323389001,434.07524639204496,7.955301415429283
0.7937167617217551,435.40080623354754,7.97959496400408
0.812267350047972,436.76100350695276,8.004523313142446
0.8312514989890631,438.156614660708,8.030100692822904
0.8506793416364162,439.5884307981952,8.056341601605109
0.8705612479099865,441.0572579354918,8.083260811353833
0.8909078300934142,442.5639172664827,8.110873372097682
0.9117299484984922,444.1092454313478,8.139194616949666
0.933038717262037,445.69409479404663,8.16824016719266
0.9548455102782294,447.31933372490136,8.198025937458311
0.9771619672696181,448.98584689006384,8.2285681410321
1.0,450.69453554774805,8.2598832952824
1.0,450.69453554774805,8.2598832952824
1.0722672220103233,456.12058034453133,8.359326472959124
1.1497569953977358,461.966080339134,8.466457010273741
1.2328467394420661,468.2588148016543,8.581784018189312
1.321941148466029,475.02816489868263,8.705845965642053
1.4174741629268053,482.3052077817191,8.839212403900719
1.5199110829529336,490.1228174781282,8.982485815596135
1.6297508346206442,498.515773041835,9.136303596800108
1.7475284000076838,507.52087444307944,9.301340180938109
1.8738174228603839,517.1770667020104,9.478309313786912
2.0092330025650473,527.5255728002406,9.667966489345996
2.154434690031884,538.6100359369586,9.87111155696675
2.3101297000831598,550.476671741424,10.088591510952389
2.4770763559917106,563.174431075785,10.321303474246857
2.6560877829466865,576.7551741384497,10.570197889229044
2.848035868435802,591.2738566116822,10.836281929241679
3.0538555088334154,606.7887286485359,11.120623145426837
3.2745491628777286,623.3615475718403,11.424353364862437
3.511191734215131,641.0578052090109,11.748672856929572
3.7649358067924683,659.9469708651613,12.094854786283204
4.0370172585965545,680.1027509914218,12.464249971796043
4.328761281083058,701.6033667088225,12.858291972741558
4.641588833612779,724.5318504007367,13.278502524446669
4.977023564332112,748.9763626842303,13.72649734742886
5.3366992312063095,775.0305311585382,14.203992355642931
5.722367659350217,802.7938124049798,14.71281029085709
6.1359072734131725,832.3718788314854,15.254887812356493
6.579332246575681,863.8770320324785,15.832283072593956
7.054802310718643,897.4286444597411,16.447183811696384
7.564633275546289,933.1536313262633,17.10191600605135
8.111308307896872,971.1869546150525,17.79895310528164
8.697490026177835,1011.6721615529766,18.540925900860792
9.326033468832199,1054.7619602793743,19.33063307639753
10.0,1100.61883309307,20.17105244661997
10.722672220103231,1149.415693289368,21.06535299523386
11.497569953977356,1201.3365852240115,22.01690770500178
12.32846739442066,1256.5774320375367,23.02930726129494
13.219411484660293,1315.3468345790882,24.10637469397798
14.174741629268055,1377.866922986347,25.252180984322905
15.199110829529339,1444.374267195471,26.471061751933945
16.297508346206442,1515.1208478218812,27.76763504808949
17.47528400007684,1590.3750929957775,29.146820357837044
18.73817422860384,1670.4229855181452,30.613858890852537
20.09233002565047,1755.5692428839247,32.17433520773681
21.544346900318846,1846.1385791328382,33.83420034596847
23.101297000831604,1942.4770496052104,35.599796465257334
24.770763559917114,2044.9534896154,37.477883214126955
26.560877829466868,2153.9610439071635,39.47566576025844
28.48035868435802,2269.918815449319,41.600825007985215
30.538555088334157,2393.2735742646105,43.861548916016865
32.74549162877728,2524.5016945241277,46.26656799858807
35.11191734215131,2664.111086561664,48.825190733505174
37.64935806792467,2812.64329392736,51.54734199486955
40.370172585965555,2970.6758671255184,54.443606556594354
43.287612810830595,3138.824825741585,57.52527421583056
46.4158883361278,3317.746834805753,60.80437967920471
49.770235643321115,3508.1426081410686,64.29376493601383
53.3669923120631,3710.7593120685888,68.00712331095421
57.22367659350217,3926.3941322616893,71.95906483389624
61.35907273413173,4155.898175295213,76.16518774361487
65.79332246575683,4400.177163576894,80.6420912238049
70.54802310718645,4660.198964784118,85.40751339514438
75.64633275546291,4936.995253653364,90.48036177092644
81.11308307896873,5231.668035852136,95.88083282012595
86.97490026177834,5545.399641592633,101.63059512045785
93.26033468832199,5879.435338263657,107.7524706999072
100.0,6235.135642447425,114.27139375958805
107.22672220103232,6613.900181062278,121.21301527613896
114.97569953977356,7017.210014220367,128.60447865316212
123.28467394420659,7446.795170253668,136.4774901373336
132.19411484660287,7904.305117482155,144.8622795511776
141.74741629268047,8395.178254651939,153.8585164833248
151.99110829529332,8914.04919527864,163.3678694416011
162.9750834620645,9466.83733574454,173.49882326316296
174.7528400007685,10055.797294350157,184.292698360327
187.3817422860385,10683.332978627759,195.79355117066473
200.9233002565048,11352.010471691441,208.04841032527028
215.44346900318845,12064.56924089422,221.10748206993196
231.01297000831605,12823.934019270791,235.0243680164534
247.70763559917114,13633.227439347358,249.8562966826136
265.6087782946687,14495.78374441569,265.66437477882477
284.8035868435802,15415.162865991875,282.51384520586083
305.3855508833416,16395.165875679904,300.47437024131705
327.45491628777285,17439.85182466624,319.6203401571965
351.1191734215131,18553.55484522606,340.03118663938784
376.49358067924675,19740.90337742335,361.79173515559114
403.70172585965537,21006.839995838807,384.9925683199602
432.8761281083057,22356.643109790635,409.7304235932681
464.1588833612782,23795.94965534095,436.10860915953646
497.7023564332114,25330.780033325576,464.23746096555993
533.6699231206312,26967.56443888906,494.23482526255896
572.236765935022,28713.17028701872,526.2265612342188
613.5907273413176,30574.927790885442,560.3470097711995
657.9332246575682,32560.680890655625,596.7399268439856
705.4802310718645,34678.791392078165,635.5585593508107
756.463327554629,36938.19951550249,676.9667548001224
811.1308307896873,39348.45397383296,721.1395125495551
869.7490026177834,41919.755060876065,768.2637734865034
932.60334688322,44662.99906358336,818.5392339717462
1000.0,47589.826875369174,872.1792367762096
