ma_GeV,c_g2mu
0.22796046373189796,39.450483009419244
0.23328830978641582,39.568688831310574
0.2387406771860647,39.688750034526244
0.2443204762186489,39.81069160168128
0.2500306851906324,39.93453892599183
0.25587435201685893,40.060317824258895
0.26185459584742327,40.188054550178315
0.26797460873256923,40.31777580774712
0.27423765732649497,40.44950876644465
0.28064708463098387,40.58328107316863
0.28720631177978284,40.719120868610474
0.29391883986468875,40.85705680261081
0.3007882518043099,40.99711804648233
0.307818214256508,41.13933431231767
0.3150124795755328,41.28373586771118
0.32237488781490303,41.430353549888174
0.3299093687770939,41.57921878694868
0.337619944111134,41.73036361019468
0.34551072945922184,41.88382067506938
0.35358593665351795,42.03962327663446
0.36184987596427465,42.19780536905215
0.3703069584005141,42.35840154887375
0.378961698064472,42.52144721020529
0.38781871456107236,42.686978360126176
0.3968827354637166,42.855031776528
0.40615859883769795,43.02564498617196
0.4156512558225992,43.19885629500819
0.4253657732750387,43.37470480135866
0.4353073364731892,43.55323041976725
0.4454812518844989,43.73447390028392
0.4558929499981064,43.91847685267905
0.4665479882234473,44.10528176526717
0.47745205385661316,44.294932029832204
0.48861096711603264,44.48747196224076
0.5000306842491095,44.682946825295566
0.5117173007114605,44.88140285436906
0.5236770544204655,45.08288727582493
0.5359163290848514,45.28744833784354
0.5484416576121021,45.495135328856584
0.5612597255954972,45.70599860266464
0.5743773748826587,45.92008960912299
0.5878016072274912,46.13746091137351
0.6015395880274839,46.3581662154565
0.6155986501483508,46.582260397286106
0.6299862978380694,46.80979952653585
0.644710210732387,47.04084089382264
0.659778247953954,47.275443040475736
0.6751984523072502,47.513665779080995
0.6909790545715645,47.755570229479815
0.7071284778942997,48.001218840239076
0.7236553422869657,48.250675419230326
0.7405684692262434,48.50400516529358
0.757876886362593,48.761274778123585
0.7755898323389001,49.02255214844658
0.7937167617217551,49.28790690083152
0.812267350047972,49.55741007841596
0.8312514989890631,49.831134263362074
0.8506793416364162,50.10915360788312
0.8705612479099865,50.39154386011516
0.8909078300934142,50.678382403122306
0.9117299484984922,50.96974828198139
0.933038717262037,51.265722236122855
0.9548455102782294,51.56638673715041
0.9771619672696181,51.87182601624699
1.0,52.18212610181364
1.0,52.18212610181364
1.0722672220103233,53.14970672404841
1.1497569953977358,54.16496431846352
1.2328467394420661,55.23058860324673
1.321941148466029,56.34944263237628
1.4174741629268053,57.52457241134474
1.5199110829529336,58.75921690787013
1.6297508346206442,60.056818455326706
1.7475284000076838,61.421033633155666
1.8738174228603839,62.855744621727474
2.0092330025650473,64.36507107882439
2.154434690031884,65.95338261043906
2.3101297000831598,67.62531188386869
2.4770763559917106,69.3857684140323
2.6560877829466865,71.23995315148956
2.848035868435802,73.19337396011872
3.0538555088334154,75.25186193114763
3.2745491628777286,77.42158900852819
3.511191734215131,79.70908650863603
3.7649358067924683,82.12126518282274
4.0370172585965545,84.66543720738659
4.328761281083058,87.34933917502818
4.641588833612779,90.18116208252425
4.977023564332112,93.16956487447864
5.3366992312063095,96.32373887474671
5.722367659350217,99.65342246312235
6.1359072734131725,103.16897882674554
6.579332246575681,106.88150343688515
7.054802310718643,110.80311033748576
7.564633275546289,114.94824391747467
8.111308307896872,119.35120778111998
8.697490026177835,123.9737428031737
9.326033468832199,128.82931034882102
10.0,133.96877855694683
10.722672220103231,139.40352371709128
11.497569953977356,145.1490021709248
12.32846739442066,151.2224819229994
13.219411484660293,157.64262033339241
14.174741629268055,164.42936978796132
15.199110829529339,171.60398105046028
16.297508346206442,179.18904615036803
17.47528400007684,187.2085614313432
18.73817422860384,195.68800358822338
20.09233002565047,204.65441217462217
21.544346900318846,214.13649909022013
23.101297000831604,224.16471926972415
24.770763559917114,234.7714109617884
26.560877829466868,245.99089725226804
28.48035868435802,257.8596141852021
30.538555088334157,270.41624448146626
32.74549162877728,283.70185940383436
35.11191734215131,297.7600639894022
37.64935806792467,312.6371788222235
40.370172585965555,328.3823801899437
43.287612810830595,345.0479134575647
46.4158883361278,362.6892638073855
49.770235643321115,381.3653774755055
53.3669923120631,401.13887752683013
57.22367659350217,422.07629858581413
61.35907273413173,444.2483365269364
65.79332246575683,467.730115457153
70.54802310718645,492.6014709473095
75.64633275546291,518.9472417243671
81.11308307896873,546.8576101762093
86.97490026177834,576.4284248701372
93.26033468832199,607.7616883074218
100.0,640.965389695333
107.22672220103232,676.1549924791619
114.97569953977356,713.4528221444053
123.28467394420659,752.9890493272002
132.19411484660287,794.9020872391563
141.74741629268047,839.3391219450227
151.99110829529332,886.4566776842448
162.9750834620645,936.4210855577097
174.7528400007685,989.4097817867394
187.3817422860385,1045.6106830715044
200.9233002565048,1105.2242605972917
215.44346900318845,1168.463538817221
231.01297000831605,1235.5551988596592
247.70763559917114,1306.740365743374
265.6087782946687,1382.2756029550217
284.8035868435802,1462.4338972931016
305.3855508833416,1547.5056570125255
327.45491628777285,1637.7999484439003
351.1191734215131,1733.6454881640855
376.49358067924675,1835.392703575085
403.70172585965537,1943.4135921474294
432.8761281083057,2058.1047851212056
464.1588833612782,2179.8879913364844
497.7023564332114,2309.21237163907
533.6699231206312,2446.5561689992146
572.236765935022,2592.4278957806505
613.5907273413176,2747.369428917505
657.9332246575682,2911.957609011998
705.4802310718645,3086.806319204932
756.463327554629,3272.569155887473
811.1308307896873,3469.942141078036
869.7490026177834,3679.666364057307
932.60334688322,3902.530894776735
1000.0,4139.376148104592
