ma_GeV,c_g2e_Be
0.2387406771860647,99.61231082142706
0.2443204762186489,100.09687456056243
0.2500306851906324,100.58625790268914
0.25587435201685893,101.08051471798734
0.26185459584742327,101.57970035298077
0.26797460873256923,102.08387167824861
0.27423765732649497,102.59308713781286
0.28064708463098387,103.10740679959181
0.28720631177978284,103.62689240689375
0.29391883986468875,104.15160743092056
0.3007882518043099,104.68161712424948
0.307818214256508,105.21698857526592
0.3150124795755328,105.75779076351401
0.32237488781490303,106.30409461593896
0.3299093687770939,106.85597306398535
0.337619944111134,107.41350110152946
0.34551072945922184,107.97675585055259
0.35358593665351795,108.5458165831437
0.36184987596427465,109.12076486285233
0.3703069584005141,109.70168451688676
0.378961698064472,110.28866174764062
0.38781871456107236,110.88178518323924
0.3968827354637166,111.48114593909726
0.40615859883769795,112.08683768425252
0.4156512558225992,112.6989567035006
0.4253657732750387,113.3176019630274
0.4353073364731892,113.94287517510193
0.4454812518844989,114.57488086405432
0.4558929499981064,115.21372643276159
0.4665479882234473,115.85952222926214
0.47745205385661316,116.51238161407477
0.48861096711603264,117.17242102865985
0.5000306842491095,117.83976006132343
0.5117173007114605,118.51452151900381
0.5236770544204655,119.19683149518906
0.5359163290848514,119.88681943725831
0.5484416576121021,120.58461822079879
0.5612597255954972,121.29036421555107
0.5743773748826587,122.00419736296472
0.5878016072274912,122.72626123922454
0.6015395880274839,123.45670313256466
0.6155986501483508,124.19567411426455
0.6299862978380694,124.94332911146296
0.644710210732387,125.69982698046515
0.659778247953954,126.46533058055562
0.6751984523072502,127.24000684828863
0.6909790545715645,128.02402687239524
0.7071284778942997,128.817565969156
0.7236553422869657,129.6208037583883
0.7405684692262434,130.43392424000908
0.757876886362593,131.25711587121725
0.7755898323389001,132.09057164430547
0.7937167617217551,132.9344891831506
0.812267350047972,133.78907075373263
0.8312514989890631,134.65452344240836
0.8506793416364162,135.53105917365863
0.8705612479099865,136.41889480656988
0.8909078300934142,137.31825221701388
0.9117299484984922,138.22935838066823
0.933038717262037,139.15244545689274
0.9548455102782294,140.08775087350583
0.9771619672696181,141.03551741249188
1.0,141.9959932966739
1.0,141.9959932966739
1.0722672220103233,144.97658859951295
1.1497569953977358,148.0827697723155
1.2328467394420661,151.32233392137258
1.321941148466029,154.70359228248907
1.4174741629268053,158.23539499440054
1.5199110829529336,161.92715697767855
1.6297508346206442,165.78888503406745
1.7475284000076838,169.83120625241506
1.8738174228603839,174.0653979224825
2.0092330025650473,178.5034189997736
2.154434690031884,183.15794333891003
2.3101297000831598,188.04239483048784
2.4770763559917106,193.17098462450113
2.6560877829466865,198.5587506307425
2.848035868435802,204.22159950459053
3.0538555088334154,210.17635134233262
3.2745491628777286,216.44078736140045
3.511191734215131,223.03370062531945
3.7649358067924683,229.9749505570553
4.0370172585965545,237.2855209311195
4.328761281083058,244.9875820310306
4.641588833612779,253.1045574269822
4.977023564332112,261.66119492099614
5.3366992312063095,270.6836432180889
5.722367659350217,280.19953360535175
6.1359072734131725,290.23806757679256
6.579332246575681,300.8301106356261
7.054802310718643,312.0082926857554
7.564633275546289,323.8071154325134
8.111308307896872,336.26306722519166
8.697490026177835,349.41474579020223
9.326033468832199,363.30298934338225
10.0,377.97101654270057
10.722672220103231,393.46457584649215
11.497569953977356,409.8321048006874
12.32846739442066,427.12489984853823
13.219411484660293,445.3972972875444
14.174741629268055,464.7068660289625
15.199110829529339,485.1146128536352
16.297508346206442,506.68519862808364
17.47528400007684,529.4871799708673
18.73817422860384,553.5932419796173
20.09233002565047,579.0804764735473
21.544346900318846,606.0306508106128
23.101297000831604,634.530509269685
24.770763559917114,664.6720997274305
26.560877829466868,696.5530906553776
28.48035868435802,730.2771566760043
30.538555088334157,765.9543283911161
32.74549162877728,803.7014291389734
35.11191734215131,843.642489492683
37.64935806792467,885.909220275265
40.370172585965555,930.6414752793286
43.287612810830595,977.9878058093783
46.4158883361278,1028.105970538396
49.770235643321115,1081.1635774867968
53.3669923120631,1137.3385182248742
57.22367659350217,1196.8202729771951
61.35907273413173,1259.8096834860135
65.79332246575683,1326.5203300014057
70.54802310718645,1397.1791823549152
75.64633275546291,1472.0279178946241
81.11308307896873,1551.322026911074
86.97490026177834,1635.3344208201959
93.26033468832199,1724.3547868997682
100.0,1818.691062839833
107.22672220103232,1918.670623577352
114.97569953977356,2024.6415323627507
123.28467394420659,2136.973870876769
132.19411484660287,2256.061156080971
141.74741629268047,2382.321849306494
151.99110829529332,2516.200962233133
162.9750834620645,2658.171785669454
174.7528400007685,2808.737665941934
187.3817422860385,2968.4340072533446
200.9233002565048,3137.8303070819716
215.44346900318845,3317.532369254787
231.01297000831605,3508.1846535379213
247.70763559917114,3710.4727733238583
265.6087782946687,3925.126181245798
284.8035868435802,4152.920987567314
305.3855508833416,4394.683002408339
327.45491628777285,4651.290959618191
351.1191734215131,4923.680123966415
376.49358067924675,5212.845362680385
403.70172585965537,5519.845855533608
432.8761281083057,5845.808727498224
464.1588833612782,6191.9337295494515
497.7023564332114,6559.497797210075
533.6699231206312,6949.86019050684
572.236765935022,7364.467843213884
613.5907273413176,7804.86108869417
657.9332246575682,8272.6814291377
705.4802310718645,8769.672160799975
756.463327554629,9297.693165567889
811.1308307896873,9858.72372825087
869.7490026177834,10454.86783932919
932.60334688322,11088.377239073887
1000.0,11761.635847508667
