,ma_GeV,ctau_20fb-1,ctau_50ab-1
181,3.2105527638190954,33.587051687098395,4.749926401602069
182,3.226633165829146,33.69934740333523,4.765807414091922
183,3.2427135678391963,33.80085125228244,4.780162226073344
184,3.2587939698492465,33.89086684354375,4.792892353072021
185,3.2748743718592968,33.96869778672286,4.80389931061364
186,3.290954773869347,34.0336476914235,4.81308461422389
187,3.307035175879397,34.0850201672494,4.820349779428456
188,3.3231155778894474,34.12211882380425,4.825596321753025
189,3.3391959798994977,34.144247270691785,4.828725756723284
190,3.355276381909548,34.15070911751571,4.829639599864922
191,3.371356783919598,34.14080797387975,4.828239366703625
192,3.3874371859296484,34.11384744938762,4.824426572765078
193,3.4035175879396986,34.069131153643035,4.81810273357497
194,3.419597989949749,34.00596269624972,4.80916936465899
195,3.435678391959799,33.92364568681138,4.79752798154282
196,3.4517587939698493,33.82148373493174,4.7830800997521505
197,3.4678391959798995,33.698780450214514,4.765727234812667
198,3.4839195979899498,33.554839442263415,4.745370902250058
199,3.5,33.38896432068216,4.721912617590009
