,ma_GeV,ctau_20fb-1,ctau_50ab-1,ctau_3m
74,0.001228376956596994,22.573038381779995,3.1257278625164617,15089.260289888063
75,0.001270727296011947,22.573038381779995,3.1257278625164617,14100.241608984074
76,0.0013145377338428868,22.573038381779995,3.1257278625164617,13176.047707212343
77,0.0013598586094120905,22.573038381779995,3.1257278625164617,12312.429673939865
78,0.0014067419975737267,22.573038381779995,3.1257278625164617,11505.417091446521
79,0.001455241768549211,22.573038381779995,3.1257278625164617,10751.299781233827
80,0.0015054136498254675,22.573038381779995,3.1257278625164617,10046.610746763805
81,0.001557315290187261,22.573038381779995,3.1257278625164617,9388.11023420793
82,0.0016110063259571256,22.573038381779995,3.1257278625164617,8772.77083792733
83,0.0016665484495190417,22.573038381779995,3.1257278625164617,8197.76358220732
84,0.0017240054802045747,22.573038381779995,3.1257278625164617,7660.4449152583875
85,0.0017834434376229297,22.573038381779995,3.1257278625164617,7158.3445556894385
86,0.0018449306175191914,22.573038381779995,3.1257278625164617,6689.15413557838
87,0.0019085376702478827,22.573038381779995,3.1257278625164617,6250.7165879276145
88,0.001974337681952058,22.573038381779995,3.1257278625164617,5841.016229713722
89,0.0020424062585411525,22.573038381779995,3.1257278625164617,5458.169494939325
90,0.0021128216125641274,22.573038381779995,3.1257278625164617,5100.4162750827445
91,0.0021856646530777047,22.573038381779995,3.1257278625164617,4766.111827133951
92,0.0022610190786129533,22.573038381779995,3.1257278625164617,4453.71921201466
93,0.0023389714733470708,22.573038381779995,3.1257278625164617,4161.802228618667
94,0.0024196114065908173,22.573038381779995,3.1257278625164617,3889.0188109873916
95,0.002503031535705981,22.573038381779995,3.1257278625164617,3634.1148582644246
96,0.0025893277125710584,22.573038381779995,3.1257278625164617,3395.918469063013
97,0.0026785990937175422,22.573038381779995,3.1257278625164617,3173.3345537392147
98,0.0027709482542633314,22.573038381779995,3.1257278625164617,2965.3397998011974
99,0.00286648130577418,22.573038381779995,3.1257278625164617,2770.9779673084904
100,0.0029653080181886314,22.573038381779995,3.1257278625164617,2589.355492632126
101,0.003067541945946502,22.573038381779995,3.1257278625164617,2419.6373803643505
102,0.003173300558465852,22.573038381779995,3.1257278625164617,2261.0433644912437
103,0.0032827053751183837,22.573038381779995,3.1257278625164617,2112.8443211795015
104,0.003395882104858329,22.573038381779995,3.1257278625164617,1974.358916685498
105,0.003512960790665274,22.573038381779995,3.1257278625164617,1844.95047497562
106,0.00363407595896691,22.573038381779995,3.1257278625164617,1724.0240506569833
107,0.003759366774213339,22.573038381779995,3.1257278625164617,1611.023693761613
108,0.003888977198780645,22.573038381779995,3.1257278625164617,1505.4298938090408
109,0.004023056158387349,22.573038381779995,3.1257278625164617,1406.7571913967158
110,0.004161757713213909,22.573038381779995,3.1257278625164617,1314.5519463375902
111,0.004305241234921841,22.573038381779995,3.1257278625164617,1228.3902520841295
112,0.004453671589775855,22.573038381779995,3.1257278625164617,1147.875986850453
113,0.004607219328079466,22.573038381779995,3.1257278625164617,1072.6389924727712
114,0.004766060880141652,22.573038381779995,3.1257278625164617,1002.3333726356119
115,0.004930378758999867,22.573038381779995,3.1257278625164617,936.6359026400058
116,0.0051003617701321936,22.573038381779995,3.1257278625164617,875.2445434027144
117,0.005276205228399716,22.573038381779995,3.1257278625164617,817.8770528546884
118,0.00545811118246833,22.573038381779995,3.1257278625164617,764.2696883547882
119,0.005646288646967865,22.573038381779995,3.1257278625164617,714.175994153204
120,0.0058409538426552965,22.573038381779995,3.1257278625164617,667.3656683300295
121,0.006042330444857933,22.573038381779995,3.1257278625164617,623.623503999848
122,0.00625064984048218,22.573038381779995,3.1257278625164617,582.7483999145549
123,0.006466151393883015,22.573038381779995,3.1257278625164617,544.5524359157946
124,0.006689082721899826,22.573038381779995,3.1257278625164617,508.8600089864278
125,0.006919699978374539,22.573038381779995,3.1257278625164617,475.50702592912046
126,0.007158268148478971,22.573038381779995,3.1257278625164617,444.34014896044556
127,0.007405061353189657,22.573038381779995,3.1257278625164617,415.2160907521728
128,0.007660363164259866,22.573038381779995,3.1257278625164617,388.00095567876394
129,0.007924466930050911,22.573038381779995,3.1257278625164617,362.5696242424899
130,0.008197676112596926,22.573038381779995,3.1257278625164617,338.805177846135
131,0.008480304636290596,22.573038381779995,3.1257278625164617,316.5983612687029
132,0.008772677248590368,22.573038381779995,3.1257278625164617,295.8470803729131
133,0.00907512989316364,22.573038381779995,3.1257278625164617,276.45593273522945
134,0.00938801009589472,22.573038381779995,3.1257278625164617,258.335769040528
135,0.009711677364201013,22.573038381779995,3.1257278625164617,241.40328322495418
136,0.010046503600116285,22.573038381779995,3.1257278625164617,225.58062948268008
137,0.010392873527615715,22.573038381779995,3.1257278625164617,210.79506437577646
138,0.010751185134673652,22.573038381779995,3.1257278625164617,196.97861240183238
139,0.011121850130562038,22.573038381779995,3.1257278625164617,184.06775348179346
140,0.011505294418915025,22.573038381779995,3.1257278625164617,172.00313093126428
141,0.011901958587103157,22.573038381779995,3.1257278625164617,160.72927857270395
142,0.01231229841247965,22.573038381779995,3.1257278625164617,150.19436573392423
143,0.012736785386080354,22.573038381779995,3.1257278625164617,140.34995896054573
144,0.013175907254379032,22.573038381779995,3.1257278625164617,131.15079934690513
145,0.013630168579720683,22.573038381779995,3.1257278625164617,122.55459446170391
146,0.01410009132007665,22.573038381779995,3.1257278625164617,114.52182391179713
147,0.01458621542878784,22.573038381779995,3.1257278625164617,107.01555765021408
148,0.015089099474984952,22.573038381779995,3.1257278625164617,100.00128619309878
149,0.015609321285398834,22.573038381779995,3.1257278625164617,93.44676196500238
150,0.01614747860829835,22.573038381779995,3.1257278625164617,87.32185104312559
151,0.016704189800318445,22.573038381779995,3.1257278625164617,81.59839461891954
152,0.017280094536967907,22.573038381779995,3.1257278625164617,76.25007954012077
153,0.01787585454763307,22.573038381779995,3.1257278625164617,71.2523173380499
154,0.018492154375921825,22.573038381779995,3.1257278625164617,66.58213118401251
