,ma_GeV,ctau_BaBar,ctau_20fb-1,ctau_50ab-1,ctau_3m
115,0.021651011210657062,59.22567788777889,22.573038381779995,3.1257278625164617,19627577.047625855
116,0.022687502531849323,59.22567788777889,22.573038381779995,3.1257278625164617,16279150.3784007
117,0.02377361344117327,59.22567788777889,22.573038381779995,3.1257278625164617,13501955.979391618
118,0.02491171935989486,59.22567788777889,22.573038381779995,3.1257278625164617,11198543.46906558
119,0.02610430942699525,59.22567788777889,22.573038381779995,3.1257278625164617,9288087.163519014
120,0.02735399194313937,59.22567788777889,22.573038381779995,3.1257278625164617,7703549.963009569
121,0.02866350007526172,59.22567788777889,22.573038381779995,3.1257278625164617,6389331.0684793
122,0.03003569783424581,59.22567788777889,22.573038381779995,3.1257278625164617,5299314.989473475
123,0.03147358633877099,59.22567788777889,22.573038381779995,3.1257278625164617,4395253.384181194
124,0.032980310379026205,59.22567788777889,22.573038381779995,3.1257278625164617,3645422.951140198
125,0.034559165294646144,59.22567788777889,22.573038381779995,3.1257278625164617,3023512.280685266
126,0.036213604181912475,59.22567788777889,22.573038381779995,3.1257278625164617,2507698.60468135
127,0.037947245445982825,59.22567788777889,22.573038381779995,3.1257278625164617,2079882.0499766036
128,0.03976388071466508,59.22567788777889,22.573038381779995,3.1257278625164617,1725050.5252322075
129,0.041667483131045,59.22567788777889,22.573038381779995,3.1257278625164617,1430752.9559352235
130,0.043662216043103906,59.22567788777889,22.573038381779995,3.1257278625164617,1186662.3834885552
131,0.04575244210933142,59.22567788777889,22.573038381779995,3.1257278625164617,984213.598167717
132,0.04794273284024806,59.22567788777889,22.573038381779995,3.1257278625164617,816302.5905900316
133,0.05023787859670574,59.22567788777889,22.573038381779995,3.1257278625164617,677037.2756808774
134,0.05264289906683355,59.22567788777889,22.573038381779995,3.1257278625164617,561530.7423234715
135,0.05516305424454261,59.22567788777889,22.573038381779995,3.1257278625164617,465729.77384094597
136,0.05780385593360111,59.22567788777889,22.573038381779995,3.1257278625164617,386272.6223393048
137,0.0605710798024399,59.22567788777889,22.573038381779995,3.1257278625164617,320371.04624913423
138,0.06347077801605368,59.22567788777889,22.573038381779995,3.1257278625164617,265712.4718539553
139,0.06650929247262465,59.22567788777889,22.573038381779995,3.1257278625164617,220378.84575819378
140,0.06969326867381855,59.22567788777889,22.573038381779995,3.1257278625164617,182779.3308374842
141,0.07302967025908848,59.22567788777889,22.573038381779995,3.1257278625164617,151594.484049535
142,0.07652579423577466,59.22567788777889,22.573038381779995,3.1257278625164617,125729.95732559379
143,0.08018928693830879,59.22567788777889,22.573038381779995,3.1257278625164617,104278.09694833535
144,0.08402816075142859,59.22567788777889,22.573038381779995,3.1257278625164617,86486.09395202773
145,0.08805081163397656,59.22567788777889,22.573038381779995,3.1257278625164617,71729.56796959377
146,0.09226603748160954,59.22567788777889,22.573038381779995,3.1257278625164617,59490.65759607414
147,0.09668305736857989,59.22567788777889,22.573038381779995,3.1257278625164617,49339.84847074536
148,0.1013115317106717,59.22567788777889,22.573038381779995,3.1257278625164617,40920.90143820419
149,0.10616158339339037,59.22567788777889,22.573038381779995,3.1257278625164617,33938.3519232077
150,0.11124381991161443,59.22567788777889,22.573038381779995,3.1257278625164617,28147.14187863728
151,0.11656935656913142,59.22567788777889,22.573038381779995,3.1257278625164617,23344.020496777484
152,0.12214984078879695,59.22567788777889,22.573038381779995,3.1257278625164617,19360.41193844646
153,0.12799747758648558,59.22567788777889,22.573038381779995,3.1257278625164617,16056.49981062571
154,0.1341250562645472,59.22567788777889,22.573038381779995,3.1257278625164617,13316.320819433664
155,0.14054597838315022,59.22567788777889,22.573038381779995,3.1257278625164617,11043.695436019114
156,0.14727428707068668,59.22567788777889,22.573038381779995,3.1257278625164617,9158.852783051692
157,0.15432469773734464,59.22567788777889,22.573038381779995,3.1257278625164617,7595.631310030597
158,0.1617126302590204,59.22567788777889,22.573038381779995,3.1257278625164617,6299.157029154312
159,0.1694542427019602,59.22567788777889,22.573038381779995,3.1257278625164617,5223.917841187446
160,0.17756646666188958,59.22567788777889,22.573038381779995,3.1257278625164617,4332.166379371787
161,0.18606704429492116,59.22567788777889,22.573038381779995,3.1257278625164617,3592.595326925867
162,0.19497456712122951,59.22567788777889,22.573038381779995,3.1257278625164617,2979.2387247479264
163,0.20430851668636132,59.22567788777889,22.573038381779995,3.1257278625164617,2470.5607158314137
164,0.2140893071691101,59.22567788777889,22.573038381779995,3.1257278625164617,2048.699750072025
165,0.22433833002914294,59.22567788777889,22.573038381779995,3.1257278625164617,1698.8417281436275
166,0.23507800079202737,59.22567788777889,22.573038381779995,3.1257278625164617,1408.700087657204
167,0.2463318080739815,59.22567788777889,22.573038381779995,3.1257278625164617,1168.0845873749038
168,0.25812436495357016,59.22567788777889,22.573038381779995,3.1257278625164617,968.5436576727743
169,0.2704814628026976,59.22567788777889,22.573038381779995,3.1257278625164617,803.0677669190458
170,0.2834301276946355,59.22567788777889,22.573038381779995,3.1257278625164617,665.8433944679402
171,0.29699867951245124,59.22567788777889,22.573038381779995,3.1257278625164617,552.0489767971338
172,0.3112167938871138,59.22567788777889,22.573038381779995,3.1257278625164617,457.6856661554009
173,0.3261155671007411,59.22567788777889,22.573038381779995,3.1257278625164617,379.43696268864676
174,0.3417275840969375,59.22567788777889,22.573038381779995,3.1257278625164617,314.5522941977171
175,0.3580869897469673,59.22567788777889,22.573038381779995,3.1257278625164617,260.7504580275804
176,0.37522956352762804,59.22567788777889,22.573038381779995,3.1257278625164617,216.13953656796525
177,0.3931927977741522,59.22567788777889,22.573038381779995,3.1257278625164617,179.15047592573075
178,0.4120159796792829,59.22567788777889,22.573038381779995,3.1257278625164617,148.48199678807057
179,0.431740277217862,59.22567788777889,22.573038381779995,3.1257278625164617,123.05490416163087
180,0.4524088291848573,59.22567788777889,22.573038381779995,3.1257278625164617,101.97419249610698
181,0.4740668395437479,59.22567788777889,22.573038381779995,3.1257278625164617,84.49761625756999
182,0.49676167629161716,59.22567788777889,22.573038381779995,3.1257278625164617,70.00962290517093
183,0.5205429750571802,,22.573038381779995,3.1257278625164617,57.999733406177576
184,0.5454627476583235,,22.573038381779995,3.1257278625164617,48.04461150221311
185,0.5715754958565814,,22.573038381779995,3.1257278625164617,39.79319239045912
186,0.5989383305573419,,22.573038381779995,3.1257278625164617,32.954348850603154
187,0.6276110967164815,,22.573038381779995,3.1257278625164617,27.286661898077035
188,0.6576565042266124,,,3.1257278625164617,22.589936902359195
189,0.6891402650692013,,,3.1257278625164617,18.69816736681471
190,0.7221312370325241,,,3.1257278625164617,15.473699373780898
191,0.7567015743097798,,,3.1257278625164617,12.802391837972156
192,0.7929268853067346,,,3.1257278625164617,10.58960266158429
193,0.8308863980040408,,,3.1257278625164617,8.756859872193658
194,0.8706631332358808,,,3.1257278625164617,7.239100866843106
195,0.9123440862639257,,,3.1257278625164617,5.982382826296825
196,0.9560204170437187,,,3.1257278625164617,4.941983902076611
197,1.001787649599614,,,3.1257278625164617,4.080828495939568
198,1.0497458809443247,,,3.1257278625164617,3.368181328280684
199,1.1,,,3.1257278625164617,2.77856442780102
