ma_GeV,ctau_20fb-1,ctau_50ab-1
1.0442534536539745,22.758310103029864,3.273805430220695
1.0609951960144834,22.892263413875018,3.2880797639164965
1.0780053463331227,23.033418114111736,3.3024163360705097
1.0952882077959305,23.179722813360815,3.3168154180527147
1.1128481525787413,23.328909315882942,3.3312772824163135
1.130689622953246,23.478477634618674,3.3458022029028824
1.148817132410789,23.625680120944047,3.3603904544475576
1.1672352668041786,23.76750466185548,3.3750423131842386
1.1859486855078056,23.90066690460331,3.389758056450812
1.2049621225963605,24.023142601837137,3.4045379627944063
1.2242803880424473,24.136036396381094,3.419382311976659
1.243908368933399,24.241011657873813,3.4342913849790166
1.2638510307076014,24.3399241887677,3.449265464008052
1.2841134184106369,24.43483589837993,3.464304832500802
1.3047006579715674,24.528029294075274,3.4794097751301387
1.3256179574996803,24.62202283450104,3.4945805778101544
1.3468706086020223,24.719587192153337,3.509817527701574
1.3684639877220581,24.823762475034133,3.52512091321719
1.3904035574997886,24.937760278104772,3.5404910240273244
1.412694868153677,25.062811973400873,3.555928151065308
1.4353435588847292,25.198147666070536,3.571432586532989
1.4583553593030851,25.342817252898175,3.587004623906265
1.4817360908774815,25.49575179138761,3.602644557940638
1.5054916684079518,25.655754943523025,3.6183526846767893
1.52962810152214,25.82149390599718,3.6341293014461913
1.5541514961955978,25.991489798622073,3.6499747068767254
1.5790680562964643,26.164107481150136,3.665889200898346
1.6043840851548994,26.33754476717098,3.6818730847487466
1.6301059871576915,26.50982100210567,3.6979266609790704
1.6562402693684162,26.678770544865863,3.7140502334596306
1.6827935431735843,26.842797121022762,3.7302441073856687
1.7097725259551677,27.001746142241245,3.7465085892831254
1.737184042789953,27.155659605078537,3.7628439870144472
1.7650350281761258,27.30460237332789,3.77925060978441
1.7933325277875463,27.448664151709696,3.7957287681459735
1.8220837002561494,27.587961586631643,3.8122787740061628
1.851295818982911,27.722640501264582,3.8289009406319647
1.880976273977863,27.852878272569296,3.845595582656267
1.9111325737295914,27.97888635831754,3.8623630160838043
1.9417723471047246,28.100912848766185,3.879203558297147
1.9729033452778555,28.219242940538326,3.8961175280627054
2.0045334436924245,28.33420198597273,3.9131052455367645
2.0366706440530202,28.44616063390908,3.9301670322715423
2.06932307634964,28.55553827962794,3.94730321122128
2.102499000914387,28.66280665092822,3.9645141067483496
2.1362068105111565,28.768493611795847,3.9818000446294
2.170455032458808,28.87318719572069,3.9991613520615172
2.205252330788391,28.977539881355394,4.016598357668425
2.2406075084349526,29.082273123878164,4.034111391506694
2.276529509464474,29.188182156124682,4.051700785072004
2.3130274213365283,29.296137268764603,4.069366871305407
2.350110477203193,29.406621278449535,4.087109984599631
2.387788058244842,29.51922331598114,4.104930460805417
2.426069696043361,29.63337773372545,4.122828637237865
2.464965074993437,29.748460583742748,4.140804852682829
2.5044840347524793,29.863785632952116,4.158859447403324
2.5446365727298432,29.978600144524897,4.176992763145968
2.585432846615941,30.092080412783663,4.195205143147449
2.626883176951918,30.20332703821893,4.2134969321410285
2.6689980497405097,30.311359928537616,4.231868476363058
2.7117881190987694,30.41511301092345,4.250320123559536
2.755264209953323,30.513428639918356,4.268852222992697
2.799437320778824,30.605051684523556,4.28746512544761
2.844318626380331,30.68862327726764,4.306159183238829
2.8899194807202724,30.762674207093937,4.3249347502170545
2.9362514197907537,30.825617936979533,4.343792181775841
2.9833261645318934,30.875743226210357,4.36273183485831
3.031155623796971,30.911206336198795,4.381754067963918
3.0797518973650844,30.930022797639904,4.400859241155239
3.129127279002138,30.930058715656504,4.420047716064778
3.179294259570874,30.909021588379897,4.439319855901819
3.2302655301907914,30.86445061314835,4.458676025459296
3.2820539854487123,30.793706453177148,4.478116591120703
3.334672726660815,30.69396043615852,4.497641920867026
3.388135065186986,30.562183154783803,4.51725238428371
3.4424545257982815,30.39513243764038,4.53694835256765
3.497644850098402,30.189340657318304,4.556730198534228
3.5537199999999993,29.941101340862712,4.576598296624354
