ma_GeV,c_g2tau_ATLAS,c_g2tau_BelleII,c_g2tau_CMS24
0.7316807143427192,321.6437560459188,7.581216034212692,428.85834139455835
0.7842822061337682,324.244410989003,7.642514059072063,432.3258813186706
0.8406652885618325,327.05404484361014,7.708737764113532,436.0720597914802
0.9011018251665018,330.0859349043235,7.7802000981716155,440.11457987243136
0.9658832241158698,333.3539578547199,7.8572281378149,444.4719438062932
1.0353218432956617,336.872598197283,7.940163286040999,449.1634642630441
1.1097524964120722,340.6569545891494,8.029361421611512,454.20927278553256
1.1895340673703196,344.722743600537,8.125192987639043,459.63032480071604
1.2750512407130128,349.0863003277495,8.228043006035845,465.44840043699935
1.366716356462006,353.7645751988403,8.33831100222261,471.68610026512044
1.464971398307285,358.77512620756926,8.456410822081054,478.3668349434257
1.5702901247293775,364.13610570062826,8.582770320525855,485.5148076008376
1.6831803533309566,369.8662407250923,8.717830898289625,493.15498763345647
1.8041864093920719,375.9848058189268,8.862046860589015,501.31307442523575
1.9338917504552302,382.5115869990374,9.015884568314911,510.01544933204985
2.07292177959537,389.4668355714526,9.179821349328007,519.2891140952702
2.2219468609395236,396.87121026033634,9.354344134426531,529.1616136804485
2.381685551976158,404.7457060314988,9.539947779700324,539.6609413753317
2.5529080682395167,413.11156787810677,9.737133034440534,550.8154238374757
2.7364399970746693,421.99018774939293,9.946404111726004,562.6535836658572
2.9331662783900425,431.40298274728406,10.168265817490258,575.2039769963789
3.1440354715915,441.3712527032863,10.403220193576502,588.4950036043817
3.370064329271928,451.916015293323,10.651762631357075,602.5546870577641
3.6123426997094303,463.05781697089907,10.914377415385395,617.4104226278654
3.8720387818125532,474.81651820115565,11.191532661314097,633.0886909348742
4.150404757850472,487.2110518521368,11.483674621122551,649.614735802849
4.448782831127585,500.25915400060984,11.791221338149219,667.0122053341464
4.768611697714469,513.9770671249197,12.114555651280135,685.3027561665597
5.111433483440165,527.2079969183619,12.426411657225003,702.9439958911491
5.478901179593939,542.3100042022979,12.78236938255833,723.0800056030639
5.872786613189477,558.1180546737406,13.154968705414877,744.1574062316541
6.294988990221888,574.6390961656814,13.544373387788733,766.1854615542419
6.747544053110693,591.8767599675896,13.950669019993503,789.1690132901196
7.2326338964835335,609.8309569131214,14.373853500358315,813.1079425508286
7.752597488629457,628.4974797111863,14.813827662081147,837.9966396149151
8.309941949353387,647.8676234410649,15.270386328212988,863.8234979214199
8.907354638610439,667.9278380423733,15.743210120767738,890.5704507231644
9.547716114208056,688.6594283118262,16.23185838957811,918.2125710824349
10.234114021054527,710.0383181747087,16.73576365612093,946.7177575662782
10.96985797892384,732.0348966737422,17.254227983439893,976.046528898323
11.758495540521558,754.6139630030091,17.78642168058274,1006.1519506706788
12.603829296797274,777.7347866853029,18.331384720995022,1036.9797155804038
13.50993521198025,801.3512968782851,18.888031204508987,1068.4683958377134
14.481182276745331,825.4124111156341,19.455157105846776,1100.5498814875123
15.52225357427048,849.8625091771802,20.03145144384662,1133.1500122362402
16.638168860761272,874.6420521812696,20.615510873609797,1166.1894029083594
17.834308769319094,913.0043384790484,21.519718633042434,1217.3391179720647
19.116440753857,936.274539773743,22.068202537544252,1248.3660530316574
20.49074689815846,959.9525799139899,22.626299295823447,1279.9367732186531
21.96385372416547,983.9365032680506,23.191605790593936,1311.915337690734
23.542864143224154,1008.1300326433676,23.76185274666469,1344.1733768578235
25.23539170434766,1032.442860384169,24.33491159217606,1376.5904805122254
27.049597304631316,1056.7910911564527,24.90880489514195,1409.0547882086037
28.99422853882875,1081.0977539275918,25.481718430924854,1441.4636719034559
31.07866187782014,1105.2933148639047,26.052013271347498,1473.7244198185397
33.3129478793467,1129.3161361752414,26.618236599763453,1505.754848233655
35.707859649004625,1153.1128388982936,27.179130261941808,1537.4837851977247
38.27494478516307,1176.638540297167,27.733636361652252,1568.8513870628894
41.0265810582719,1199.8569487249956,28.2808994965748,1599.809264966661
43.97603609302721,1222.7403100307963,28.820265495097253,1630.3204133743952
47.13753134116719,1245.2692094775352,29.351276747479215,1660.358945970047
50.526310653356795,1267.4322412913812,29.87366441705334,1689.9096550551749
54.15871378079465,1289.2255641466836,30.387337962905743,1718.967418862245
58.05225516094896,1310.6523650210768,30.89237250281965,1747.536486694769
62.22570836730231,1331.7222560012399,31.388994595850807,1775.62967466832
66.69919663030115,1352.450628986952,31.877567032556176,1803.2675053159362
71.49428986597577,1372.8579921300677,32.35857319471062,1830.4773228400902
76.63410868007446,1392.969309610935,32.83260149368785,1857.2924128145798
82.14343584919422,1412.8133633651807,33.30033032621644,1883.7511511535745
88.04883581643465,1432.4221519748794,33.762513906108815,1909.8962026331726
94.37878277775371,1451.8303384301958,34.21996924787839,1935.7737845735944
101.1637979766207,1471.074755090507,34.67356449856124,1961.433006787343
108.43659686896086,1490.1939711027267,35.12420874166827,1986.9252948036356
116.23224686798518,1509.2279248815355,35.57284333466117,2012.3038998420475
124.58833642950081,1528.2176220790784,36.020434790029896,2037.6234961054379
133.54515629298973,1547.2048977839747,36.46796917026959,2062.9398637119666
143.14589375234786,1566.2322404717695,36.91644793835292,2088.3096539623593
153.436840893001,1585.3426744400053,37.36688518669816,2113.790232586674
164.46761779946627,1604.5796970473903,37.820306157882186,2139.439596063187
176.2914118095948,1623.9872669797353,38.27774696806597,2165.3163559729805
188.96523396912076,1643.6098399285504,38.74025544794713,2191.4797865714004
202.55019392306664,1663.4924484394678,39.20889302480536,2217.9899312526236
217.1117945694501,1683.680823223003,39.68473758182447,2244.9077642973375
232.72024789604072,1704.2215538846342,40.16888724653667,2272.2954051795123
249.45081352303166,1725.1622877995253,40.66246507834475,2300.2163837327007
267.3841615839944,1746.551966714094,41.166624645274574,2328.735955618792
286.606761694825,1768.4411015961964,41.682556502255956,2357.921468794929
307.2112998861753,1790.88208728164,42.2114956074122,2387.8427830421865
329.2971255097148,1813.9295595902381,42.75472973936617,2418.572746120318
352.970730273065,1837.6407988325354,43.313609007985,2450.187731776714
378.3462617131925,1862.0761850323338,43.889556584077994,2482.7682467097784
405.54607358408276,1887.2997117959144,44.48408081141026,2516.3996157278857
434.7013158125018,1913.3795676266725,45.09878890842015,2551.172756835563
465.95256686646775,1940.3887956920942,45.73540251907594,2587.185060922792
499.450511585514,1968.4060456999018,46.39577543476659,2624.541394266536
535.3566677410719,1997.5164347634616,47.08191388509399,2663.3552463512824
573.8441648302393,2027.8125381045293,47.795999888960566,2703.7500508060393
615.0985788580505,2059.3955353795923,48.540418273740336,2745.8607138394564
659.3188271333541,2092.3765446227912,49.31778811661508,2789.835392830388
706.7181273927491,2126.8781836723033,50.1309995477471,2835.837578229738
757.5250258771905,2163.036409025669,50.983257092514975,2884.0485453675587
811.9844993184009,2201.002695084626,51.87813103680686,2934.6702601128345
870.3591361485165,2240.9466337074628,52.8196186990571,2987.9288449432834
932.9304026284676,2283.0590562848242,53.81221801827863,3044.078741713099
1000.0,2327.555810156905,54.86101656506987,3103.4077468758733
