ma_GeV,c_g2tau_ATLAS,c_g2tau_BelleII,c_g2tau_CMS24
6.747544053110693,484.83188739381046,11.427597177054533,646.4425165250807
7.2326338964835335,495.42260260519186,11.677222728507308,660.5634701402558
7.752597488629457,506.202800915498,11.931314439432418,674.9370678873307
8.309941949353387,517.1483755906378,12.189304108658252,689.5311674541837
8.907354638610439,528.233849537104,12.450591235332023,704.3117993828054
9.547716114208056,539.432693116332,12.714550509876005,719.2435908217759
10.234114021054527,550.7176808381214,12.980540221332147,734.2902411174952
10.96985797892384,562.0612784388197,13.24791138088232,749.4150379184263
11.758495540521558,573.4360500361402,13.516017318579435,764.5814000481869
12.603829296797274,584.8150736204989,13.78422347657216,779.7534314939985
13.50993521198025,596.1723523940585,14.05191710445916,794.8964698587447
14.481182276745331,607.4832092190463,14.31851655652513,809.9776122920618
15.52225357427048,618.7246520110843,14.58347990414415,824.9662026814458
16.638168860761272,629.8756991870201,14.84631260665866,839.8342655826935
17.834308769319094,645.6793753910487,15.218808827043498,860.9058338547317
19.116440753857,655.7662571972062,15.45655891124887,874.355009596275
20.49074689815846,665.8520712787139,15.694283828942899,887.8027617049519
21.96385372416547,675.9044334970935,15.931220278661554,901.205911329458
23.542864143224154,685.8969908320774,16.166747113760305,914.5293211094366
25.23539170434766,695.8089175313041,16.400373466548544,927.7452233750721
27.049597304631316,705.6244412939575,16.631727580330875,940.8325883919433
28.99422853882875,715.3323879252856,16.860546076811183,953.7765172337141
31.07866187782014,724.9257390772732,17.08666353194032,966.5676521030309
33.3129478793467,734.4012018823131,17.310002332084476,979.201602509751
35.707859649004625,743.7587919411541,17.53056284495682,991.6783892548722
38.27494478516307,753.0014326048863,17.748413974603338,1004.0019101398484
41.0265810582719,762.1345740928406,17.963684183925626,1016.1794321237875
43.97603609302721,771.1658359650971,18.176553067677098,1028.2211146201296
47.13753134116719,780.104676028735,18.38724354850844,1040.1395680383132
50.526310653356795,788.9620880705849,18.596014752460288,1051.9494507607797
54.15871378079465,797.7503300092199,18.803155601444182,1063.6671066789597
58.05225516094896,806.4826832447349,19.008979141062483,1075.310244326313
62.22570836730231,815.1732432262318,19.21381760423664,1086.8976576349758
66.69919663030115,823.8367405983387,19.418018195590264,1098.4489874644514
71.49428986597577,832.4883917533408,19.621939568929015,1109.9845223377877
76.63410868007446,841.1437772127391,19.82594896066648,1121.5250362836523
82.14343584919422,849.8187459879528,20.030419935584316,1133.0916613172703
