ma_GeV,BR_inv
0.8146341463414635,5.769230769230768e-07
0.8170731707317074,5.699300699300697e-07
0.8195121951219513,5.629370629370629e-07
0.8219512195121952,5.629370629370629e-07
0.8243902439024391,5.559440559440558e-07
0.826829268292683,5.559440559440558e-07
0.8292682926829269,5.489510489510486e-07
0.8317073170731708,5.489510489510486e-07
0.8341463414634147,5.419580419580419e-07
0.8365853658536586,5.419580419580419e-07
0.8390243902439025,5.349650349650348e-07
0.8414634146341464,5.349650349650348e-07
0.8439024390243903,5.349650349650348e-07
0.8463414634146342,5.349650349650348e-07
0.8487804878048781,5.27972027972028e-07
0.851219512195122,5.27972027972028e-07
0.853658536585366,5.209790209790209e-07
0.8560975609756099,5.209790209790209e-07
0.8585365853658538,5.139860139860137e-07
0.8609756097560977,5.139860139860137e-07
0.8634146341463416,5.139860139860137e-07
0.8658536585365855,5.139860139860137e-07
0.8682926829268294,5.06993006993007e-07
0.8707317073170733,5.06993006993007e-07
0.8731707317073172,5.06993006993007e-07
0.8756097560975611,5.06993006993007e-07
0.878048780487805,4.999999999999999e-07
0.8804878048780489,4.999999999999999e-07
0.8829268292682928,4.999999999999999e-07
0.8853658536585367,4.930069930069927e-07
0.8878048780487806,4.930069930069927e-07
0.8902439024390245,4.930069930069927e-07
0.8926829268292684,4.86013986013986e-07
0.8951219512195123,4.86013986013986e-07
0.8975609756097562,4.86013986013986e-07
0.9000000000000001,4.86013986013986e-07
0.902439024390244,4.790209790209789e-07
0.9048780487804879,4.790209790209789e-07
0.9073170731707318,4.790209790209789e-07
0.9097560975609758,4.720279720279717e-07
0.9121951219512197,4.720279720279717e-07
0.9146341463414636,4.720279720279717e-07
0.9170731707317075,4.65034965034965e-07
0.9195121951219514,4.65034965034965e-07
0.9219512195121953,4.65034965034965e-07
0.9243902439024392,4.65034965034965e-07
0.9268292682926831,4.65034965034965e-07
0.929268292682927,4.5804195804195783e-07
0.9317073170731709,4.5804195804195783e-07
0.9341463414634148,4.5804195804195783e-07
0.9365853658536587,4.510489510489511e-07
0.9390243902439026,4.510489510489511e-07
0.9414634146341465,4.510489510489511e-07
0.9439024390243904,4.4405594405594396e-07
0.9463414634146343,4.4405594405594396e-07
0.9487804878048782,4.4405594405594396e-07
0.9512195121951221,4.370629370629368e-07
0.953658536585366,4.370629370629368e-07
0.9560975609756099,4.370629370629368e-07
0.9585365853658538,4.300699300699301e-07
0.9609756097560977,4.300699300699301e-07
0.9634146341463414,4.2307692307692294e-07
0.9658536585365853,4.160839160839158e-07
0.9682926829268292,4.160839160839158e-07
0.9707317073170731,4.160839160839158e-07
0.973170731707317,4.0909090909090906e-07
0.975609756097561,4.0909090909090906e-07
0.9780487804878049,4.020979020979019e-07
0.9804878048780488,4.020979020979019e-07
0.9829268292682927,3.9510489510489477e-07
0.9853658536585366,3.9510489510489477e-07
0.9878048780487805,3.8811188811188804e-07
0.9902439024390244,3.8811188811188804e-07
0.9926829268292683,3.811188811188809e-07
0.9951219512195122,3.811188811188809e-07
0.9975609756097561,3.7412587412587417e-07
1.0,3.7412587412587417e-07
1.002439024390244,3.67132867132867e-07
1.0048780487804878,3.67132867132867e-07
1.0073170731707317,3.6013986013985987e-07
1.0097560975609756,3.6013986013985987e-07
1.0121951219512195,3.6013986013985987e-07
1.0146341463414634,3.5314685314685315e-07
1.0170731707317073,3.5314685314685315e-07
1.0195121951219512,3.5314685314685315e-07
1.0219512195121951,3.5314685314685315e-07
1.024390243902439,3.46153846153846e-07
1.026829268292683,3.46153846153846e-07
1.0292682926829269,3.46153846153846e-07
1.0317073170731708,3.46153846153846e-07
1.0341463414634147,3.46153846153846e-07
1.0365853658536586,3.3916083916083885e-07
1.0390243902439025,3.3916083916083885e-07
1.0414634146341464,3.46153846153846e-07
1.0439024390243903,3.46153846153846e-07
1.0463414634146342,3.46153846153846e-07
1.048780487804878,3.46153846153846e-07
1.051219512195122,3.46153846153846e-07
1.053658536585366,3.46153846153846e-07
1.0560975609756098,3.46153846153846e-07
1.0585365853658537,3.46153846153846e-07
1.0609756097560976,3.46153846153846e-07
1.0634146341463415,3.5314685314685315e-07
1.0658536585365854,3.5314685314685315e-07
1.0682926829268293,3.5314685314685315e-07
1.0707317073170732,3.6013986013985987e-07
1.0731707317073171,3.6013986013985987e-07
1.075609756097561,3.6013986013985987e-07
1.078048780487805,3.67132867132867e-07
1.0804878048780489,3.67132867132867e-07
1.0829268292682928,3.7412587412587417e-07
1.0853658536585367,3.7412587412587417e-07
1.0878048780487806,3.811188811188809e-07
1.0902439024390245,3.8811188811188804e-07
1.0926829268292684,3.8811188811188804e-07
1.0951219512195123,3.9510489510489477e-07
1.0975609756097562,4.020979020979019e-07
1.1,4.0909090909090906e-07
1.102439024390244,4.160839160839158e-07
1.104878048780488,4.2307692307692294e-07
1.1073170731707318,4.300699300699301e-07
1.1097560975609757,4.370629370629368e-07
1.1121951219512196,4.510489510489511e-07
1.1146341463414635,4.5804195804195783e-07
1.1170731707317074,4.720279720279717e-07
1.1195121951219513,4.790209790209789e-07
1.1219512195121952,4.930069930069927e-07
1.1243902439024391,5.06993006993007e-07
1.126829268292683,5.209790209790209e-07
1.129268292682927,5.349650349650348e-07
1.1317073170731708,5.489510489510486e-07
1.1341463414634148,5.629370629370629e-07
1.1365853658536587,5.83916083916084e-07
1.1390243902439026,6.04895104895105e-07
1.1414634146341465,6.25874125874126e-07
1.1439024390243904,6.468531468531466e-07
1.1463414634146343,6.748251748251748e-07
1.1487804878048782,7.027972027972029e-07
1.151219512195122,7.377622377622378e-07
1.153658536585366,7.657342657342656e-07
1.15609756097561,8.006993006993005e-07
1.1585365853658538,8.426573426573425e-07
1.1609756097560977,8.776223776223774e-07
1.1634146341463416,9.125874125874127e-07
1.1658536585365855,9.545454545454543e-07
1.1682926829268294,1.0034965034965035e-06
1.1707317073170733,1.0524475524475523e-06
1.1731707317073172,1.0874125874125876e-06
1.1756097560975611,1.1503496503496503e-06
1.178048780487805,1.2202797202797205e-06
1.180487804878049,1.2902097902097903e-06
1.1829268292682928,1.36013986013986e-06
1.1853658536585368,1.43006993006993e-06
1.1878048780487807,1.506993006993007e-06
1.1902439024390246,1.590909090909091e-06
1.1926829268292685,1.667832167832168e-06
1.1951219512195124,1.744755244755245e-06
1.1975609756097563,1.744755244755245e-06
