ma_GeV,BR_inv
3.381642512077294,2.468727292255885e-06
3.400966183574879,2.468727292255885e-06
3.4202898550724634,2.468727292255885e-06
3.4589371980676327,2.4994788278930056e-06
3.4782608695652173,2.4994788278930056e-06
3.5169082125603865,2.530613417967531e-06
3.536231884057971,2.530613417967531e-06
3.555555555555556,2.562135833971317e-06
3.5748792270531395,2.562135833971317e-06
3.594202898550724,2.562135833971317e-06
3.613526570048309,2.594050906831999e-06
3.6328502415458934,2.594050906831999e-06
3.652173913043478,2.6263635276533355e-06
3.6714975845410627,2.6263635276533355e-06
3.6908212560386473,2.6590786484647815e-06
3.710144927536232,2.6590786484647815e-06
3.7294685990338166,2.6922012829804136e-06
3.748792270531401,2.6922012829804136e-06
3.768115942028985,2.7257365073673116e-06
3.7874396135265695,2.7257365073673116e-06
3.806763285024154,2.7596894610234897e-06
3.826086956521739,2.7940653473655174e-06
3.8454106280193234,2.828869434625972e-06
3.864734299516908,2.828869434625972e-06
3.8840579710144927,2.864107056660829e-06
3.9033816425120773,2.864107056660829e-06
3.922705314009662,2.89978361376688e-06
3.9420289855072466,2.9359045735093413e-06
3.9613526570048303,2.864107056660829e-06
3.980676328502415,2.530613417967531e-06
3.9999999999999996,2.235951430762336e-06
4.019323671497585,2.1544346900318865e-06
4.038647342995169,2.181271260987366e-06
4.057971014492754,2.2084421198857524e-06
4.0772946859903385,2.235951430762336e-06
4.096618357487923,2.263803409521451e-06
4.115942028985508,2.3205524975343544e-06
4.135265700483092,2.3787241732935042e-06
4.154589371980675,2.4383540982688317e-06
4.17391304347826,2.4994788278930056e-06
4.1932367149758445,2.562135833971317e-06
4.212560386473429,2.594050906831999e-06
4.231884057971014,2.594050906831999e-06
4.251207729468598,2.6263635276533355e-06
4.270531400966183,2.6590786484647815e-06
4.289855072463768,2.6590786484647815e-06
4.328502415458937,2.6922012829804136e-06
4.3478260869565215,2.6922012829804136e-06
4.386473429951691,2.6590786484647815e-06
4.405797101449275,2.6590786484647815e-06
4.42512077294686,2.594050906831999e-06
4.444444444444445,2.562135833971317e-06
4.463768115942029,2.4994788278930056e-06
4.483091787439614,2.4383540982688317e-06
4.5024154589371985,2.4083545911267646e-06
4.521739130434783,2.3205524975343544e-06
4.541062801932368,2.235951430762336e-06
4.560386473429951,2.2084421198857524e-06
4.579710144927535,2.181271260987366e-06
4.59903381642512,2.1544346900318865e-06
4.6183574879227045,2.1544346900318865e-06
4.637681159420289,2.1544346900318865e-06
4.657004830917874,2.1544346900318865e-06
4.676328502415458,2.181271260987366e-06
4.695652173913043,2.2084421198857524e-06
4.714975845410628,2.2084421198857524e-06
4.734299516908212,2.235951430762336e-06
4.753623188405797,2.263803409521451e-06
4.7729468599033815,2.2920023245825475e-06
4.792270531400966,2.2920023245825475e-06
4.811594202898551,2.3205524975343544e-06
4.830917874396135,2.3205524975343544e-06
4.85024154589372,2.3205524975343544e-06
4.869565217391305,2.3205524975343544e-06
4.888888888888889,2.3205524975343544e-06
4.9275362318840585,2.2920023245825475e-06
4.946859903381641,2.2920023245825475e-06
4.966183574879226,2.2920023245825475e-06
4.985507246376811,2.2920023245825475e-06
5.004830917874395,2.2920023245825475e-06
5.02415458937198,2.3205524975343544e-06
5.0434782608695645,2.3205524975343544e-06
5.062801932367149,2.3494583037971907e-06
5.082125603864734,2.3787241732935042e-06
5.101449275362318,2.4083545911267646e-06
5.120772946859903,2.4383540982688317e-06
5.140096618357488,2.4383540982688317e-06
5.159420289855072,2.4383540982688317e-06
5.178743961352657,2.4383540982688317e-06
5.1980676328502415,2.4383540982688317e-06
5.217391304347826,2.4083545911267646e-06
5.236714975845411,2.3787241732935042e-06
5.256038647342995,2.3787241732935042e-06
5.27536231884058,2.3494583037971907e-06
5.294685990338165,2.3205524975343544e-06
5.314009661835749,2.2920023245825475e-06
5.333333333333334,2.2920023245825475e-06
5.352657004830917,2.263803409521451e-06
5.371980676328501,2.235951430762336e-06
5.391304347826086,2.181271260987366e-06
5.410628019323671,2.1544346900318865e-06
5.429951690821255,2.1017480113324913e-06
5.44927536231884,2.0758898291588815e-06
5.4685990338164245,2.0251239642430053e-06
5.487922705314009,1.9755995780436084e-06
5.507246376811594,1.9512934226359662e-06
5.526570048309178,1.9272863102111525e-06
5.545893719806763,1.9272863102111525e-06
5.565217391304348,1.9272863102111525e-06
5.584541062801932,1.9512934226359662e-06
5.603864734299517,1.9755995780436084e-06
5.6231884057971016,2.000208501442909e-06
5.642512077294686,2.0251239642430053e-06
5.661835748792271,2.0503497848313534e-06
5.681159420289855,2.0758898291588815e-06
5.70048309178744,2.127928294214878e-06
5.719806763285025,2.1544346900318865e-06
5.739130434782609,2.1544346900318865e-06
5.758454106280194,2.181271260987366e-06
5.777777777777779,2.2084421198857524e-06
5.797101449275363,2.2084421198857524e-06
5.816425120772948,2.2084421198857524e-06
5.855072463768115,2.2084421198857524e-06
5.8743961352657,2.2084421198857524e-06
5.8937198067632846,2.181271260987366e-06
5.913043478260869,2.1544346900318865e-06
5.932367149758454,2.127928294214878e-06
5.951690821256038,2.1017480113324913e-06
5.971014492753623,2.0503497848313534e-06
5.990338164251208,2.0251239642430053e-06
6.009661835748792,1.9755995780436084e-06
6.028985507246377,1.9755995780436084e-06
6.048309178743962,1.9512934226359662e-06
6.067632850241546,1.9512934226359662e-06
6.086956521739131,1.9512934226359662e-06
6.1062801932367154,1.9272863102111525e-06
6.1256038647343,1.9272863102111525e-06
6.144927536231885,1.9272863102111525e-06
6.164251207729469,1.9035745615898035e-06
6.183574879227054,1.9035745615898035e-06
6.202898550724639,1.9035745615898035e-06
6.222222222222223,1.9272863102111525e-06
6.241545893719806,1.9272863102111525e-06
6.260869565217391,1.9512934226359662e-06
6.280193236714975,2.000208501442909e-06
6.29951690821256,2.0503497848313534e-06
6.318840579710145,2.0758898291588815e-06
6.338164251207729,2.1017480113324913e-06
6.357487922705314,2.1544346900318865e-06
6.3768115942028984,2.181271260987366e-06
6.396135265700483,2.2084421198857524e-06
6.415458937198068,2.235951430762336e-06
6.434782608695652,2.263803409521451e-06
6.454106280193237,2.263803409521451e-06
6.473429951690822,2.235951430762336e-06
6.492753623188406,2.235951430762336e-06
6.512077294685991,2.2084421198857524e-06
6.5314009661835755,2.181271260987366e-06
6.55072463768116,2.1544346900318865e-06
6.570048309178745,2.1544346900318865e-06
6.589371980676329,2.1544346900318865e-06
6.608695652173914,2.181271260987366e-06
6.628019323671497,2.263803409521451e-06
6.6473429951690814,2.4083545911267646e-06
6.666666666666666,2.530613417967531e-06
6.685990338164251,2.6922012829804136e-06
6.705314009661835,2.864107056660829e-06
6.72463768115942,3.12337159180088e-06
6.743961352657005,3.3228089865359253e-06
6.763285024154589,3.5349811050301095e-06
6.782608695652174,3.7144325215273188e-06
6.8019323671497585,3.854974462398883e-06
6.821256038647343,3.9516110714498495e-06
6.840579710144928,3.9516110714498495e-06
6.859903381642512,3.9516110714498495e-06
6.879227053140097,3.8075460212223757e-06
6.898550724637682,3.5349811050301095e-06
6.917874396135266,3.24154972615404e-06
6.937198067632851,2.864107056660829e-06
6.9565217391304355,2.6263635276533355e-06
6.97584541062802,2.4383540982688317e-06
6.995169082125605,2.3494583037971907e-06
7.014492753623189,2.3205524975343544e-06
7.033816425120772,2.3494583037971907e-06
7.053140096618357,2.4083545911267646e-06
7.0724637681159415,2.468727292255885e-06
7.091787439613526,2.562135833971317e-06
7.111111111111111,2.6263635276533355e-06
7.130434782608695,2.6590786484647815e-06
7.14975845410628,2.6922012829804136e-06
7.169082125603865,2.7257365073673116e-06
7.188405797101449,2.7596894610234897e-06
7.207729468599034,2.7940653473655174e-06
7.2270531400966185,2.828869434625972e-06
7.246376811594203,2.828869434625972e-06
7.265700483091788,2.864107056660829e-06
7.285024154589372,2.89978361376688e-06
7.304347826086957,2.972475471559787e-06
7.323671497584542,3.0469895709035113e-06
7.342995169082126,3.12337159180088e-06
7.362318840579711,3.2016683593623263e-06
7.3816425120772955,3.3228089865359253e-06
7.40096618357488,3.4914895994351136e-06
7.420289855072463,3.6687331930182173e-06
7.439613526570048,3.902993692766083e-06
7.458937198067632,4.2039342401579685e-06
7.478260869565217,4.528078825320241e-06
7.4975845410628015,4.050670169754625e-06
7.516908212560386,3.902993692766083e-06
7.536231884057971,4.00083404924448e-06
7.555555555555555,4.152212484342463e-06
7.57487922705314,4.256300264549507e-06
7.594202898550725,4.2039342401579685e-06
7.613526570048309,4.00083404924448e-06
7.632850241545894,3.5349811050301095e-06
7.6521739130434785,2.9359045735093413e-06
7.671497584541063,2.4383540982688317e-06
7.690821256038648,2.1544346900318865e-06
7.710144927536232,2.0503497848313534e-06
7.729468599033817,2.0251239642430053e-06
7.748792270531402,2.0251239642430053e-06
7.768115942028986,2.0503497848313534e-06
7.787439613526571,2.181271260987366e-06
7.8067632850241555,2.4994788278930056e-06
7.826086956521738,2.972475471559787e-06
7.845410628019323,3.406105256359492e-06
7.864734299516908,3.6687331930182173e-06
7.884057971014492,3.7607011006513624e-06
7.903381642512077,3.6687331930182173e-06
7.9227053140096615,3.406105256359492e-06
7.942028985507246,3.162277660168379e-06
7.961352657004831,2.972475471559787e-06
7.980676328502415,2.828869434625972e-06
8.0,3.448533177622109e-06
8.019323671497585,5.945570708544394e-06
8.03864734299517,5.800171836601343e-06
8.057971014492754,5.872421287358491e-06
8.077294685990339,6.170531598835212e-06
8.096618357487923,6.483775320103232e-06
8.115942028985508,6.729100107235916e-06
8.135265700483092,6.897785379387658e-06
8.154589371980677,6.983707179489613e-06
8.173913043478262,6.983707179489613e-06
8.193236714975846,6.897785379387658e-06
8.21256038647343,6.729100107235916e-06
8.231884057971014,6.983707179489613e-06
8.251207729468598,7.3382313222008275e-06
8.270531400966183,7.42963950759495e-06
8.289855072463768,7.247947748081384e-06
8.309178743961352,6.897785379387658e-06
8.328502415458937,6.564540031719898e-06
8.347826086956522,6.564540031719898e-06
8.367149758454106,6.897785379387658e-06
8.38647342995169,7.522186312908545e-06
8.405797101449275,8.002502278161068e-06
8.42512077294686,8.408745006670906e-06
8.444444444444445,8.945670616650866e-06
8.46376811594203,9.63542705083421e-06
8.483091787439614,1.0905219427943868e-05
8.502415458937199,1.1601553017399738e-05
8.521739130434783,1.1892381077160439e-05
8.541062801932368,1.1892381077160439e-05
8.560386473429952,1.0771050560367713e-05
8.579710144927537,8.102184910084377e-06
8.599033816425122,6.729100107235916e-06
8.618357487922705,6.3252146597917835e-06
8.63768115942029,6.564540031719898e-06
8.657004830917874,7.07069925872126e-06
8.676328502415458,7.71075269253554e-06
8.695652173913043,8.408745006670906e-06
8.714975845410628,1.0124564328079431e-05
8.734299516908212,1.2342349762412273e-05
8.753623188405797,1.3627261884953629e-05
8.772946859903382,1.345960324155367e-05
8.792270531400966,1.2190499622963597e-05
8.81159420289855,1.0771050560367713e-05
8.830917874396135,1.0905219427943868e-05
8.85024154589372,1.2496091412919892e-05
8.869565217391305,1.6819243248808723e-05
8.88888888888889,2.2084421198857524e-05
8.908212560386474,2.7257365073673173e-05
8.927536231884059,2.9359045735093414e-05
8.946859903381643,2.9359045735093414e-05
8.966183574879228,3.281927872511478e-05
8.985507246376812,3.623596111531805e-05
9.004830917874395,3.579014359642265e-05
9.02415458937198,2.5940509068320042e-05
9.043478260869565,1.2496091412919892e-05
9.06280193236715,1.3627261884953629e-05
9.082125603864734,1.6006673089593985e-05
9.101449275362318,1.5615230060004998e-05
9.120772946859903,1.7893206418533057e-05
9.140096618357488,2.4687272922558847e-05
9.159420289855072,2.3787241732935045e-05
9.178743961352657,2.0503497848313535e-05
9.198067632850242,2.2084421198857524e-05
