ma_GeV,gl,gtau
0.015135612484362073,2.7744042760885233e-08,5.824384319529222e-06
0.01548816618912483,2.8804165297953984e-08,5.827137062546812e-06
0.01584893192461114,2.990990949592567e-08,5.830086255014253e-06
0.016218100973589295,3.1060030792351165e-08,5.832578132561523e-06
0.0165958690743756,3.226013197404991e-08,5.835270538766014e-06
0.01698243652461746,3.351276822615353e-08,5.838175474449365e-06
0.017378008287493762,3.4820654016387566e-08,5.84130564696221e-06
0.01778279410038923,3.618667522235546e-08,5.844674516714411e-06
0.018197008586099826,3.760798534991363e-08,5.847376358234173e-06
0.018620871366628693,3.9093144802975406e-08,5.85032158580627e-06
0.019054607179632487,4.064558136433864e-08,5.853525223476573e-06
0.019498445997580455,4.2268949527569534e-08,5.857003207010265e-06
0.01995262314968879,4.396714878981965e-08,5.8607724469119666e-06
0.020417379446695322,4.5733554718144074e-08,5.8634676517108905e-06
0.02089296130854041,4.7582055373110916e-08,5.866430530046621e-06
0.021379620895022326,4.951726711303691e-08,5.869677943356278e-06
0.02187761623949552,5.154412747412542e-08,5.8732277930011285e-06
0.022387211385683423,5.3667922230860805e-08,5.877099094013534e-06
0.022908676527677748,5.5877809946413015e-08,5.879575350727978e-06
0.023442288153199226,5.819455208501025e-08,5.88236769209518e-06
0.023988329190194904,6.062449415380013e-08,5.8854968126601306e-06
0.024547089156850287,6.317444946890033e-08,5.888984720878637e-06
0.02511886431509582,6.585174045535007e-08,5.892854836891287e-06
0.025703957827688646,6.86346710190345e-08,5.894592259646872e-06
0.026302679918953815,7.155734880386055e-08,5.896643941694189e-06
0.026915348039269142,7.462845504219753e-08,5.899031005861778e-06
0.027542287033381692,7.785733530528043e-08,5.901775915731252e-06
0.028183829312644553,8.125405880410831e-08,5.904902575439578e-06
0.028840315031266057,8.478546784620278e-08,5.9053707262056555e-06
0.02951209226666384,8.850226586146452e-08,5.906194233382728e-06
0.030199517204020195,9.241659305729777e-08,5.907398065209057e-06
0.03090295432513592,9.654155489222071e-08,5.909008799611192e-06
0.03162277660168379,1.0089130750911479e-07,5.911054748745877e-06
0.032359365692962806,1.0540063670685807e-07,5.909052281636695e-06
0.03311311214825915,1.1015469565871651e-07,5.907301273221194e-06
0.033884415613920284,1.1516985494803161e-07,5.905820803799028e-06
0.034673685045253165,1.2046375023435134e-07,5.904631117913603e-06
0.03548133892335753,1.2605537555331385e-07,5.903753706276847e-06
0.03630780547701018,1.3186141476344727e-07,5.898569729740818e-06
0.03715352290971728,1.3799554448951495e-07,5.893649151526649e-06
0.038018939632056124,1.4448012881102245e-07,5.889013248380828e-06
0.03890451449942805,1.513391119401692e-07,5.884684559308555e-06
0.039810717055349776,1.585980710270397e-07,5.880686975082427e-06
0.0407380277804113,1.660937281518721e-07,5.870312315246255e-06
0.041686938347033554,1.7401573467403028e-07,5.859954526317353e-06
0.04265795188015926,1.8239067703434298e-07,5.849622314545681e-06
0.04365158322401656,1.9124612539857775e-07,5.839324845194841e-06
0.04466835921509635,2.0061036333463097e-07,5.829071764287948e-06
0.04570881896148752,2.1029977799353082e-07,5.813007299495735e-06
0.04677351412871981,2.2053090628772791e-07,5.796951359542875e-06
0.0478630092322638,2.313288077603871e-07,5.780913832241764e-06
0.04897788193684466,2.4271633965738343e-07,5.764905029993605e-06
0.05011872336272725,2.547128161160695e-07,5.748935706703704e-06
0.05128613839913649,2.6698778497967676e-07,5.725629167301418e-06
0.05248074602497722,2.7983710409553544e-07,5.7019958309897336e-06
0.05370317963702533,2.932508727507194e-07,5.678034918397966e-06
0.05495408738576248,3.0720546010062683e-07,5.653745789452258e-06
0.05623413251903491,3.2165983834457775e-07,5.629127947276947e-06
0.05754399373371567,3.3626541661227864e-07,5.599417225641833e-06
0.05888436553555896,3.5119332638011636e-07,5.5694081951423165e-06
0.06025595860743581,3.6632475642503913e-07,5.539103485223885e-06
0.06165950018614822,3.8150797805433007e-07,5.5085058923735395e-06
0.0630957344480193,3.9655639867237873e-07,5.477618379917625e-06
0.06456542290346562,4.1092471570420835e-07,5.442150334898492e-06
0.06606934480075964,4.246350898857626e-07,5.4060934014814e-06
0.0676082975391982,4.3741123716614465e-07,5.3694497855953e-06
0.06918309709189363,4.489672236616182e-07,5.332222390522374e-06
0.07079457843841387,4.590239904005364e-07,5.294414835128983e-06
0.07244359600749906,4.6735834411905556e-07,5.2563657911397455e-06
0.07413102413009177,4.7373411607852334e-07,5.21773896668257e-06
0.07585775750291837,4.780069493085732e-07,5.1785398907815794e-06
0.07762471166286912,4.801075579106754e-07,5.1387748741149e-06
0.07943282347242821,4.800462951490979e-07,5.0984510194418216e-06
0.08128305161640995,4.782380168640413e-07,5.061051639303367e-06
0.08317637711026708,4.74480781465154e-07,5.022844264264986e-06
0.08511380382023759,4.6897227291641027e-07,4.98383495169159e-06
0.08709635899560812,4.6194253453947216e-07,4.944031280012776e-06
0.0891250938133746,4.536361161162611e-07,4.903442373899386e-06
0.09120108393559095,4.450794516201794e-07,4.870646463291605e-06
0.09332543007969905,4.3567953497995375e-07,4.8368857873408e-06
0.0954992586021437,4.2564194490748283e-07,4.8021607357535425e-06
0.09772372209558113,4.15147909335801e-07,4.76647373154199e-06
0.1,4.0435239355614483e-07,4.7298292980603725e-06
0.10232929922807536,3.945061032062316e-07,4.7056143913486325e-06
0.10471285480509004,3.8453629224283315e-07,4.680327702225061e-06
0.10715193052376068,3.7452387657177903e-07,4.653954297063884e-06
0.1096478196143185,3.6453156496773134e-07,4.6264813301766135e-06
0.1122018454301963,3.5460653296557525e-07,4.597898206990813e-06
0.1148153621496884,3.460557144791375e-07,4.585059867132448e-06
0.11748975549395302,3.375672539446533e-07,4.570991189144306e-06
0.12022644346174131,3.2915492453814695e-07,4.555647735479885e-06
0.12302687708123812,3.208258345402835e-07,4.538986730363247e-06
0.1258925411794169,3.1258177991798504e-07,4.520967433735623e-06
0.12882495516931347,3.05923808344386e-07,4.523783518439661e-06
0.13182567385564073,2.993189461302695e-07,4.525808999704612e-06
0.13489628825916533,2.927556144750147e-07,4.526981398239682e-06
0.13803842646028835,2.8621978223587573e-07,4.527236114608401e-06
0.14125375446227553,2.796952975533175e-07,4.526506623794661e-06
0.1445439770745928,2.74523219038586e-07,4.547237474208097e-06
0.14791083881682074,2.693074814391326e-07,4.56763531620556e-06
0.15135612484362074,2.6402222618507287e-07,4.587613560296084e-06
0.1548816618912483,2.5863870567095153e-07,4.607077813342679e-06
0.15848931924611143,2.5312481614684336e-07,4.625925585262118e-06
0.162181009735893,2.488375783862763e-07,4.6701935091028915e-06
0.16595869074375597,2.44391174431651e-07,4.716027863761706e-06
0.1698243652461746,2.397334690542671e-07,4.763485144284048e-06
0.17378008287493762,2.34800731865064e-07,4.812622353185801e-06
0.1778279410038923,2.2951300309461732e-07,4.8634965960929424e-06
0.18197008586099828,2.2467197241465036e-07,4.936054744644983e-06
0.18620871366628694,2.1925314773789076e-07,5.012554884921221e-06
0.19054607179632485,2.1304696616682348e-07,5.093304139667763e-06
0.19498445997580457,2.0572782781125465e-07,5.178642070252096e-06
0.19952623149688783,1.9672944230431769e-07,5.268945052040378e-06
0.20417379446695316,1.8540679139460205e-07,5.380638053102083e-06
0.2089296130854041,1.6721151520248703e-07,5.501820750733083e-06
0.21379620895022325,1.4248219306519968e-07,5.63381456745384e-06
0.2187761623949552,1.490164714142119e-07,5.778212276386566e-06
0.22387211385683425,1.5646912318020183e-07,5.936954071227804e-06
0.2290867652767775,1.645050036937104e-07,6.101380651127015e-06
0.23442288153199223,1.734310546489853e-07,6.283134841731835e-06
0.239883291901949,1.833674394758579e-07,6.485309105962031e-06
0.24547089156850285,1.9447889228035418e-07,6.711825463585875e-06
0.25118864315095824,2.0698347159434442e-07,6.9677453175232006e-06
0.2570395782768865,2.196920154652439e-07,7.211204541935582e-06
0.26302679918953814,2.3402722725193032e-07,7.487903079806792e-06
0.2691534803926914,2.5034997610860633e-07,7.805784028283425e-06
0.2754228703338169,2.691519624052365e-07,8.17571506972183e-06
0.2818382931264455,2.9112341516938973e-07,8.613033810271405e-06
0.2884031503126606,3.116063539263965e-07,8.977057273374481e-06
0.2951209226666385,3.3514366703809746e-07,9.39962493618961e-06
0.30199517204020193,3.6257166750021336e-07,9.89766683743376e-06
0.30902954325135923,3.9510022582755734e-07,1.0495840516459623e-05
0.316227766016838,4.3456163909717497e-07,1.123174370577814e-05
0.3235936569296281,4.690901582374814e-07,1.1793854695811852e-05
0.3311311214825915,5.097760068963813e-07,1.2465303376154063e-05
0.33884415613920277,5.587339666718889e-07,1.328541561611164e-05
0.34673685045253166,6.192949370824843e-07,1.4316563389191456e-05
0.35481338923357536,6.970952847323935e-07,1.566501721679029e-05
0.3477012981215441,6.93491992726327e-07,1.597726767141064e-05
0.3362214101356662,7.241154390837005e-07,1.738151907144165e-05
0.3257164875679604,7.575523989423092e-07,1.8896912523844936e-05
0.3151547840842453,7.898865368656155e-07,2.0498608906292232e-05
0.3065946569617491,8.279503043109406e-07,2.220177704223805e-05
0.29637144185450914,8.700386862874852e-07,2.428113000264002e-05
0.28571291069664534,9.118281488068166e-07,2.6555482607583798e-05
0.2759987225080887,9.525974534382772e-07,2.8867120062582082e-05
0.2671578698085923,9.938374673228493e-07,3.124822334818851e-05
0.25860020927659444,1.0379042897758153e-06,3.38411877240099e-05
0.2503166696373618,1.0845836669830427e-06,3.664903868024907e-05
0.24229847018925446,1.1336338034371725e-06,3.967113398883209e-05
0.23406036526260454,1.1884008726416174e-06,4.312272244381377e-05
0.22610235443943574,1.2491546501637224e-06,4.6939708061597716e-05
0.21885979334189282,1.3095802701567084e-06,5.0762176321375414e-05
0.21184922757841831,1.3817838352014094e-06,5.494668920154572e-05
0.11555850970970041,6.610242571884227e-06,8.811682274608634e-05
0.11491758043259648,6.645036213931715e-06,8.811716657552537e-05
0.11428020598100332,6.908503569268973e-06,9.11323541770104e-05
0.11364636663857243,6.944743767430167e-06,9.113270194338576e-05
0.11301604279831065,7.139444125869385e-06,9.320004999180626e-05
0.11238921496197234,7.176746889610732e-06,9.320039781783476e-05
0.11176586373945471,7.214160366194567e-06,9.320074179469277e-05
0.11114596984820103,7.416153787316557e-06,9.531499157458195e-05
0.11052951411260199,7.4546191763370055e-06,9.531533561054548e-05
0.10991647746340323,7.663127103721317e-06,9.747754691263935e-05
0.10930684093711576,7.702636163481416e-06,9.74778910077849e-05
0.10870058567542769,7.91781748640776e-06,9.96891516569537e-05
0.1080976929246234,7.958353338758794e-06,9.96894958113564e-05
0.10749814403500225,8.272610692990683e-06,0.00010310061878831208
0.10690192046030013,8.314614868880006e-06,0.00010310096688374389
0.10630900375711864,8.356637006802988e-06,0.0001031013111271702
0.1057193755843527,8.589151908465797e-06,0.0001054401176756234
0.10513301770262352,8.632111636837911e-06,0.0001054404619784887
0.10454991197371513,8.871795000939305e-06,0.00010783232326583793
0.10397004036001112,8.915633643518562e-06,0.00010783266762821254
0.10339338492393972,9.162600895768756e-06,0.00011027878699944453
0.10281992782741735,9.207243951324583e-06,0.00011027913142139756
0.10224965133129557,9.568292858537953e-06,0.00011405256788880038
0.10168253779481497,9.614159496690154e-06,0.00011405291625511861
0.10111856967505777,9.878926224566441e-06,0.00011664012219409654
0.10055772952640557,9.925399546280942e-06,0.00011664047062080102
0.1,9.971605704367384e-06,0.0001166408151919942
0.09944536384320461,1.0244717600429957e-05,0.0001192867138691928
0.09889380389907344,1.0291313264896262e-05,0.00011928705850019643
0.09834530310581907,1.0571986965455009e-05,0.0001219929771329672
0.09779984449628437,1.0618800461481589e-05,0.00012199332182384498
0.09725741119741829,1.1030023557477986e-05,0.00012616754723957714
0.09671798642975425,1.1077383531086826e-05,0.00012616789587814627
0.09618155350689075,1.137644897195542e-05,0.00012902988400826417
0.09564809583497402,1.1423595385358734e-05,0.0001290302327075078
0.09511759691218694,1.1470014409831625e-05,0.00012903057754834167
0.09459004032823724,1.1776835928943762e-05,0.00013195749080799728
0.09406540976384968,1.1822638482910085e-05,0.00013195783570891902
0.09354368899026165,1.213668046951265e-05,0.00013495114267014056
0.0930248618687214,1.2181552958067197e-05,0.0001349514876312088
0.09250891234998869,1.264361473734538e-05,0.00013956906330338253
0.09199582447383768,1.2687698667753958e-05,0.00013956941221545982
0.09148558236856374,1.3019250775256533e-05,0.0001427353626962559
0.09097817025049286,1.3061648163790378e-05,0.0001427357116692736
0.09047357242349294,1.3102581700344204e-05,0.00014273605678095821
0.08997177327848796,1.3440044115009004e-05,0.00014597382662278415
0.08947275729297549,1.3478657467712526e-05,0.00014597417179481264
0.08897650903054685,1.3822064463554846e-05,0.0001492853859356802
0.0884830131404093,1.3857875995297442e-05,0.00014928573116810672
0.08799225435691076,1.436700352141907e-05,0.0001543937381464827
0.08750421749906795,1.4399862398561443e-05,0.00015439408733322824
0.08701888747009723,1.4757791330085592e-05,0.00015789627907248887
0.08653624925694715,1.4786737251026616e-05,0.00015789662832042036
0.08605628792983372,1.4813210061746447e-05,0.00015789697370407292
0.0855789886417789,1.5173637919463005e-05,0.0001614786111592678
0.08510433662815177,1.5195362659806309e-05,0.00016147895660350081
0.08463231720621135,1.555934852631424e-05,0.00016514183768403818
0.0841629157746521,1.557571140971993e-05,0.0001651421831889018
0.08369611781315262,1.612236984913683e-05,0.00017079270223283106
0.08323190888192679,1.6132859391605057e-05,0.00017079305169531708
0.0827702746212768,1.6506072742313218e-05,0.0001746671914165251
0.08231120075114853,1.6509862039026913e-05,0.00017466754094042422
0.08185467307069022,1.6510058419086415e-05,0.00017466788659707807
0.0814006774578135,1.688097475238599e-05,0.00017862990825940844
0.08094919986875622,1.687359992825037e-05,0.0001786302539768616
0.0805002263376477,1.7244793382890082e-05,0.0001826821468299217
0.08005374297607698,1.7229236236239633e-05,0.00018268249260822088
0.0796097359726636,1.7599922204856332e-05,0.00018682629503721706
0.07916819159263001,1.75755994329154e-05,0.00018682664087640779
0.07872909617737639,1.8147361584949093e-05,0.0001932190711180251
0.07829243614405844,1.8113349208030288e-05,0.000193219420918868
0.07785819798516755,1.848483089492769e-05,0.00019760221728132182
0.07742636826811262,1.844090208095819e-05,0.00019760256714383315
0.07699693363480427,1.839239248553567e-05,0.00019760291313544793
0.0765698808012419,1.8755266883397434e-05,0.00020208512837875222
0.07614519655710322,1.869632182221789e-05,0.0002020854744314126
0.07572286776533475,1.905535941247887e-05,0.00020666935947248136
0.07530288136174584,1.8985647505093826e-05,0.00020666970558622986
0.07488522435460486,1.9558320718371445e-05,0.00021374104564521456
0.07446988382423703,1.9476679000826232e-05,0.00021374139572390697
0.07405684692262443,1.9830165594626897e-05,0.00021858965477231337
0.07364610087300892,1.973720954691203e-05,0.00021859000491286667
0.0732376329694972,1.9639659768536936e-05,0.0002185903511795168
0.07283143057666744,1.9980756951578412e-05,0.0002235485863569047
0.07242748112917803,1.987192893756957e-05,0.00022354893268478616
0.07202577213137946,2.0206902758004838e-05,0.00022861963435554463
0.07162629115692776,2.008684568048709e-05,0.00022861998074469718
0.07122902584840005,2.064562012563362e-05,0.00023644232660556132
0.07083396391691181,2.0512989222620928e-05,0.00023644267696294535
0.07044109314173723,2.0376365740823026e-05,0.0002364430234440769
0.07005040136993122,2.0235917989059363e-05,0.00023644336609184835
0.06966187651595343,2.009181930136818e-05,0.00023644370494867742
0.06927550656129393,2.039660613866531e-05,0.00024180686758884843
0.06889127955410183,2.0242320069938507e-05,0.00024180720650572015
0.06850918360881578,2.054040307111704e-05,0.00024729201969869935
0.06812920690579609,2.0376309834469658e-05,0.00024729235867564965
0.06775133769095873,2.0667727328882757e-05,0.00025290158159973683
0.06737556427541214,2.049426091899668e-05,0.0002529019206368011
0.06700187503509578,2.101343782409864e-05,0.00026155503994871736
0.0666302584104204,2.0829020437482347e-05,0.00026155538286992995
0.06626070290591013,2.0642403211319944e-05,0.0002615557219972308
0.06589319708984719,2.0917704742999723e-05,0.00026748845484555637
0.06552772959391844,2.0722974479156083e-05,0.00026748879403305765
0.06516428911286358,2.099217481581064e-05,0.00027355609595936187
0.06480286440412508,2.0789881436723317e-05,0.00027355643520709724
0.06444344428750072,2.105323442356553e-05,0.0002797613583969498
0.06408601764479793,2.0843940887725387e-05,0.0002797616977049526
0.06373057341948973,2.133969213879542e-05,0.0002893337962454182
0.06337710061637235,2.112153373263364e-05,0.0002893341394407772
0.06302558830122533,2.13769046736734e-05,0.00029589692341937344
0.06267602560047374,2.1152813888663093e-05,0.00029589726667574506
0.06232840170085129,2.0928498684872375e-05,0.0002958976061345581
0.061982705849065824,2.1173722126253836e-05,0.00030260925343980806
0.06163892735146677,2.0944372027402697e-05,0.00030260959295900087
0.06129705557371468,2.118513665799547e-05,0.0003094734760413567
0.060957079940452144,2.0951286661698444e-05,0.0003094738156209603
0.06061898993497573,2.1426856726991847e-05,0.0003200624832252447
0.06028277509891219,2.1186339552112576e-05,0.00032006282669541045
0.05994842503189409,2.1421793345708023e-05,0.00032732257353984366
0.05961592939123794,2.1177743068269947e-05,0.00032732291707116305
0.05928527789162453,2.093484371026132e-05,0.0003273232568019268
0.05895646030478096,2.1162558005920314e-05,0.0003347476749159599
0.058629466459164024,2.091685325951044e-05,0.0003347480147072398
0.0583042862396454,2.1141540569179734e-05,0.0003423408350807669
0.057980909587198835,2.0893454638074744e-05,0.0003423411749325925
0.05765932649858938,2.11154068573275e-05,0.00035010621712733666
0.05733952702606362,2.086533530395118e-05,0.0003501065570397365
0.05702150127704171,2.061720838909629e-05,0.00035010689319164905
0.0567052394138117,2.0371099975995996e-05,0.0003501072256246813
0.0563907316532253,2.0127077634233534e-05,0.00035010755437997964
0.056077968266395155,2.056555414458192e-05,0.00036208645144088106
0.0557669395783936,2.031768265093015e-05,0.0003620867839628527
0.055457635967953584,2.0527401498102592e-05,0.0003702996722649938
0.05515004786717134,2.0278722602235065e-05,0.0003703000048462919
0.05484416576121016,2.048687794168187e-05,0.0003786991786697813
0.05453998018800579,2.0237655548541787e-05,0.00037869951131043255
0.05423748173797407,2.044445374740281e-05,0.00038728919583027303
0.05393666105371996,2.019492690065711e-05,0.00038728952853030353
0.053637508829747965,1.9948113360377644e-05,0.00038728985754968184
0.053340015812173965,2.0378186260069248e-05,0.0004005409081785759
0.05304417279843927,2.012859970269613e-05,0.00040054124096772383
0.05274997063702609,2.0332814522491285e-05,0.0004096263216271614
0.0524574002271743,2.008342088146705e-05,0.00040962665447575247
0.052166452518599624,2.0286890697637684e-05,0.0004189178030060825
0.05187711851121397,2.0037852454831392e-05,0.0004189181359141421
0.05158938925484718,2.0240723099035428e-05,0.0004284200261772093
0.05130325584896998,1.9992184010555167e-05,0.00042842035914476205
0.051018709442418445,1.9746711134312363e-05,0.00042842068842873534
0.0507357412331204,1.950429588126435e-05,0.00042842101406988356
0.050454342467823377,1.9264927259038555e-05,0.0004284213361085099
0.05017450444182355,1.9679635263442347e-05,0.0004430796497675055
0.04989621849869639,1.9438335497688834e-05,0.00044307997549599423
0.04961947603002898,1.9635621010842218e-05,0.00045312987729554337
0.04934426847515402,1.9395176370033893e-05,0.00045313020308228834
0.04907058732088472,1.9592386861248224e-05,0.0004634080558639194
0.04879842410125133,1.9352871695071546e-05,0.0004634083817089434
0.048527770397239434,1.955009581027359e-05,0.00047391935566903996
0.048258617836529794,1.9311573026977267e-05,0.0004739196815723659
0.04799095809323878,1.9076220805887837e-05,0.0004739200038702973
0.04772478288766115,1.9488737663866768e-05,0.0004901350067381228
0.04746008398601408,1.9251798943527237e-05,0.0004901353327289431
0.047196853200182284,1.9449396620410735e-05,0.0005012525053634472
0.04693508238746453,1.9213564208572238e-05,0.0005012528314126248
0.04667476345032194,1.8980920446901943e-05,0.000501253153854809
0.04641588833612773,1.8751430119463443e-05,0.0005012534727299057
0.04615844903691788,1.8945227454600746e-05,0.0005126228105942779
0.04590243758914325,1.8716871769151318e-05,0.0005126231295264801
0.04564784607342342,1.849163001783234e-05,0.0005126234449304323
0.045394666614301915,1.8683837290882068e-05,0.0005242506635596797
0.04514289138000235,1.8459739858737942e-05,0.0005242509790201312
0.04489251258218607,1.8862728726135296e-05,0.0005421879961404786
0.04464352247571136,1.8637269551422003e-05,0.0005421883152155346
0.044395913358393976,1.883257379188575e-05,0.0005544861034146347
0.04414967757076886,1.8608283393076355e-05,0.0005544864225468681
0.04390480749585288,1.8804112201608493e-05,0.0005670631462702076
0.043661295558909456,1.8580989675379844e-05,0.0005670634654596384
0.04341913422721445,1.8360931144732984e-05,0.0005670637811179959
0.04317831600982289,1.8555419203846658e-05,0.0005799257705393009
0.042938833457337115,1.8336507294374275e-05,0.0005799260862542473
0.042700679161676566,1.812060011358546e-05,0.0005799263984765647
0.0424638457558487,1.7907655208149478e-05,0.0005799267072448926
0.04222832591372103,1.8303136172382155e-05,0.0005997686038573648
0.041994112349794215,1.808890231732486e-05,0.0005997689161636689
0.041761197818976976,1.8283087176957206e-05,0.0006133726929315705
0.04152957511636207,1.8069951332382024e-05,0.0006133730052938891
0.04129923707700332,1.7859729106148082e-05,0.0006133733142006803
0.04107017657569369,1.8052754346818218e-05,0.0006272856511987583
0.04084238652674517,1.7843592760178976e-05,0.0006272859601609669
0.040615859883769714,1.803731526682996e-05,0.0006415138523070554
0.04039058963946106,1.7829195460626178e-05,0.0006415141613246997
0.040166568825377835,1.7623904093073895e-05,0.0006415144669238269
0.03994379051172818,1.7421398850483705e-05,0.0006415147691422567
0.039722247807155525,1.7612244830636247e-05,0.0006560653805071876
0.03950193385852525,1.741071743783945e-05,0.0006560656827798584
0.039282841850712555,1.721191269643881e-05,0.0006560659817086363
0.03906496500639174,1.7597966751881844e-05,0.0006785128932518991
0.03884829658582682,1.739786461501746e-05,0.0006785131956059637
0.038632829886662876,1.7590578689374546e-05,0.0006939029747185004
0.03841855824371819,1.7391397879121885e-05,0.0006939032771268482
0.03820547502877902,1.7584885021844763e-05,0.0007096421213537665
0.03799357365039406,1.7386601715458234e-05,0.0007096424238164148
0.03778284755367036,1.7580875457535517e-05,0.0007257382503642559
0.03757329022007082,1.7383465330780686e-05,0.000725738552881221
0.03736489516721264,1.7188679149368344e-05,0.0007257388520516064
0.03715765594866666,1.6996476858261782e-05,0.0007257391479124351
0.03695156615375779,1.6806819004356147e-05,0.0007257394405003206
0.036746619407366884,1.7188291106582855e-05,0.0007505701494870442
0.036542809369733635,1.6997287357447994e-05,0.0007505704454275956
0.03634012973626035,1.7190039562922775e-05,0.0007675945608062716
0.03613857423731677,1.699980395203469e-05,0.0007675948567999908
0.03593813663804626,1.719337748770855e-05,0.0007850051058055627
0.03573881073817312,1.700388517926321e-05,0.0007850054018524659
0.03554059037181061,1.7198290391325075e-05,0.0008028105424486935
0.035343469407270074,1.7009516513206957e-05,0.0008028108385487962
0.035147441746871434,1.682319368924512e-05,0.0008028111313733221
0.03495250132675469,1.6639284659010455e-05,0.0008028114209585081
0.03475864211669219,1.6457752765191362e-05,0.0008028117073401911
0.034565858119901975,1.683551577912957e-05,0.0008302793563241822
0.0343741433728624,1.665257862077082e-05,0.0008302796459874482
0.03418349194512781,1.6845593868446283e-05,0.0008491116529676433
0.033993897939144965,1.6663274510080814e-05,0.0008491119426829811
0.0338053554900704,1.6857145005707787e-05,0.0008683710882438077
0.03361785876558926,1.6675419531370807e-05,0.0008683713780112315
0.03343140196573489,1.6496005340489843e-05,0.0008683716645731454
0.03324597932270938,1.6318867705872803e-05,0.0008683719479650108
0.033061585100704984,1.614397247756301e-05,0.0008683722282218972
0.03287821359572679,1.6333533533135153e-05,0.0008880682100325551
0.03269585913541647,1.615915555347227e-05,0.0008880684903398396
0.032514516078876635,1.6533946826257127e-05,0.0009184531040465388
0.03233417881649619,1.6358102803728897e-05,0.0009184533875658289
0.03215484176977702,1.6551541216233113e-05,0.0009392852719784816
0.03197649939116149,1.6376175194139693e-05,0.000939285555548766
0.031799146163860724,1.6202992824156453e-05,0.0009392858359821062
0.03162277660168379,1.6395585484398727e-05,0.000960590221583445
0.03144738524886822,1.6222843018998374e-05,0.0009605905020672303
0.03127296667991126,1.605223635523286e-05,0.0009605907794482192
0.03109951549940196,1.5883734116615306e-05,0.000960591053760735
0.030927026341854146,1.607379233426155e-05,0.0009823786604437953
0.030755493871540585,1.590567845945897e-05,0.0009823789348056646
0.030584912782328093,1.6278138297895507e-05,0.0010159902748478596
0.030415277797513025,1.6108500638433252e-05,0.0010159905523536305
0.030246583669658253,1.5940931003210224e-05,0.0010159908267895537
0.030078825180430962,1.6133203927624437e-05,0.00103903496528253
0.029911997140441075,1.5965971994789798e-05,0.0010390352397678393
0.029746094389080643,1.6159144358449686e-05,0.001062602052565343
0.029581111794364314,1.5992230362677378e-05,0.001062602327100051
0.0294170442527707,1.5827327621433762e-05,0.001062602598597782
0.029253886689084393,1.5664407308224235e-05,0.0010626028670921348
0.029091634056238838,1.5855077263672866e-05,0.0010867042151988307
0.028930281335160332,1.5692430025653885e-05,0.0010867044837415104
0.028769823534612902,1.6063126232839938e-05,0.0011238852064877952
0.028610255691043765,1.5898902283800706e-05,0.001123885478107716
0.02845157286842968,1.5736630087604718e-05,0.0011238857467229097
0.02829377015812438,1.592957037613275e-05,0.0011493770623794957
0.028136842678706843,1.5767525566439253e-05,0.0011493773310430476
0.02798078557583015,1.560739356961023e-05,0.0011493775967345798
0.02782559402207126,1.5449147559718934e-05,0.0011493778594869701
0.02767126321678176,1.56396188718557e-05,0.0011754473601643014
0.02751778838593946,1.5481560678274763e-05,0.0011754476229640003
0.027365164782000653,1.5672948530428398e-05,0.001202108416433555
0.02721338768375309,1.551506128592692e-05,0.0012021086792805746
0.02706245239617009,1.5359013028150624e-05,0.0012021089392199233
0.026912354250265384,1.554964051464496e-05,0.0012293744396502928
0.026763088602948612,1.5393736760751342e-05,0.0012293746996364513
0.02661465083688152,1.5239637009195817e-05,0.0012293749567465887
0.026467036360335327,1.508731652084526e-05,0.00122937521101252
0.026320240607048722,1.5447796141660166e-05,0.0012714372476582438
0.02617425903608654,1.529386933840679e-05,0.0012714375048378421
0.026029087131699172,1.5485140037985577e-05,0.0013002754554785917
0.02588472040318299,1.53313092539375e-05,0.0013002757127045118
0.025741154384741543,1.5179235717124738e-05,0.0013002759670849486
0.025598384635347294,1.536976863244184e-05,0.0013297680049673259
0.02545640673860415,1.5217767658290791e-05,0.0013297682593935846
0.025315216302610955,1.5067492118022416e-05,0.0013297685110053323
0.025174808959825712,1.491891887921896e-05,0.0013297687598337045
0.0250351803669304,1.5107071995124829e-05,0.0013599297231550365
0.024896326204696513,1.495854128942368e-05,0.001359929972028235
0.024758242177851542,1.5318448859100433e-05,0.0014064587966493983
0.024620924014946206,1.5168272135906042e-05,0.0014064590483744818
0.02448436746822229,1.5019779245052812e-05,0.0014064592973149401
0.02434856831348088,1.5210283813444358e-05,0.0014383596918885054
0.02421352234995229,1.5061799106504269e-05,0.001438359940873816
0.02407922540016577,1.4914969258474424e-05,0.00143836018710481
0.02394567330982024,1.476977257665029e-05,0.0014383604306119565
0.023812861947655868,1.4957926759514014e-05,0.0014709843747266254
0.023680787205326403,1.4812712083558129e-05,0.0014709846182776503
0.023549444997271927,1.5001815532819164e-05,0.0015043485171921333
0.023418831260592462,1.4856570142373176e-05,0.0015043487607870457
0.023288941954922312,1.521631177259211e-05,0.001555818716591674
0.02315977306230522,1.5069384706160289e-05,0.001555818962978
0.02303132058706996,1.4924069783342467e-05,0.0015558192066387638
0.022903580555706658,1.4780346283551866e-05,0.0015558194476041165
0.022776549016743947,1.4638193802275588e-05,0.0015558196859038764
0.022650222040626857,1.4826414603740056e-05,0.0015911077381212694
0.022524595719595152,1.4684189902500675e-05,0.001591107976463978
0.02239966616756233,1.487337498558278e-05,0.001627196408451617
0.022275429519995563,1.4731066377020615e-05,0.001627196646837284
