ma_GeV,gagg_TeV-1
0.0009189730011909304,90.4240912814858
0.0009385924668076548,90.4240912814858
0.0009586307950357793,90.4240912814858
0.0009790969283149551,90.4240912814858
0.001000000000000001,90.4240912814858
0.001021349338436819,90.4240912814858
0.001043154471125328,90.4240912814858
0.0010654251289712623,90.4240912814858
0.0010881712506287614,90.4240912814858
0.0011114029869356515,90.4240912814858
0.0011351307054434311,90.4240912814858
0.0011593649950439682,90.4240912814858
0.0011841166706949627,90.4240912814858
0.0012093967782463076,90.4240912814858
0.0012352165993694867,90.4240912814858
0.0012615876565922027,90.4240912814858
0.0012885217184405017,90.4240912814858
0.0013160308046906795,90.4240912814858
0.0013441271917332988,90.4240912814858
0.001372823418051744,90.4240912814858
0.0014021322898177216,90.4240912814858
0.0014320668866062306,90.4240912814858
0.0014626405672325488,90.4240912814858
0.001493866975713816,90.4240912814858
0.0015257600473579174,90.4240912814858
0.0015583340149823387,90.4240912814858
0.001591603415265802,90.4240912814858
0.0016255830952355086,90.4240912814858
0.0016602882188928635,90.4240912814858
0.0016957342739806688,90.4240912814858
0.0017319370788947959,90.4240912814858
0.0017689127897433966,90.4240912814858
0.0018066779075568442,90.4240912814858
0.0018452492856515994,90.4240912814858
0.0018846441371512719,90.4240912814858
0.0019248800426682811,90.4240912814858
0.001965974958149485,90.4240912814858
0.0020079472228893276,90.4240912814858
0.0020508155677140625,90.4240912814858
0.0020945991233406853,90.4240912814858
0.0021393174289143497,90.4240912814858
0.002184990440728028,90.4240912814858
0.002231638541128343,90.4240912814858
0.002279282547611541,90.4240912814858
0.002327943722113635,90.4240912814858
0.0023776437804989043,90.4240912814858
0.0024284049022509735,90.4240912814858
0.00248024974037076,90.4240912814858
0.002533201431485765,90.4240912814858
0.002587283606175189,90.4240912814858
0.0026425203995154543,90.4240912814858
0.002698936461850908,90.4240912814858
0.002756556969794434,90.4240912814858
0.0028154076374629446,90.4240912814858
0.0028755147279527463,90.4240912814858
0.0029369050650598643,90.4240912814858
0.002999606045250635,90.4240912814858
0.003063645649887819,90.4240912814858
0.0031290524577177593,90.4240912814858
0.003195855657624136,90.4240912814858
0.003264085061653977,90.4240912814858
0.0033337711183217896,90.4240912814858
0.003404944926197734,90.4240912814858
0.0034776382477858594,90.4240912814858
0.003551883523698662,90.4240912814858
0.0036277138871342665,90.4240912814858
0.0037051631786626403,90.4240912814858
0.0037842659613275494,90.4240912814858
0.0038650575360708655,90.4240912814858
0.003947573957486216,90.4240912814858
0.004031852049908962,90.4240912814858
0.004117929423849647,90.4240912814858
0.004205844492778353,90.4240912814858
0.004295636490267305,90.4240912814858
0.004387345487499567,90.4240912814858
0.004481012411151451,90.4240912814858
0.004576679061656705,90.4240912814858
0.004674388131860712,90.4240912814858
0.004774183226072852,90.4240912814858
0.004876108879525671,90.4240912814858
0.004980210578249438,90.4240912814858
0.005086534779371106,90.4240912814858
0.005195128931846556,90.4240912814858
0.005306041497635453,90.4240912814858
0.0054193219733282725,90.4240912814858
0.005535020912234953,90.4240912814858
0.0056531899469451224,90.4240912814858
0.005773881812370071,90.4240912814858
0.005897150369276559,90.4240912814858
0.006023050628323051,90.4240912814858
0.006151638774609209,90.4240912814858
0.006282972192749393,90.4240912814858
0.00641710949248153,90.4240912814858
0.006554110534822635,90.4240912814858
0.0066940364587828784,87.62397501349744
0.006836949708649846,84.91056850397209
0.006982914061855316,82.28118665647327
0.0071319946574370805,79.73322752256324
0.0072842580251082974,77.26416972700142
0.007439772114947442,72.55306062279817
0.007598606327722256,68.12920690579615
0.007760831545860961,60.07427310761215
0.00792652016508468,58.213984029422164
0.008095746126715335,56.411301565102235
0.008268584950673155,56.411301565102235
0.008445113769178657,54.66444184030696
0.008625411361174284,51.331329602901285
0.008809558187480786,48.20145070719145
0.008997636426704154,46.70882120599256
0.009189730011909304,45.262413193880874
0.009385924668076539,41.186425163342115
0.009586307950357803,36.31694343675598
0.00979096928314955,34.10255242645638
0.01,33.04651624764661
0.010213493384368201,32.02318179734703
0.01043154471125328,30.070598810380513
0.010654251289712624,28.237072709925737
0.010881712506287626,27.362669820884783
0.011114029869356515,25.694257109482443
0.011351307054434311,24.898596281637683
0.011593649950439693,23.38042810564147
0.011841166706949628,21.954828787123677
0.012093967782463078,21.274964910401355
0.012352165993694854,19.9777442033759
0.012615876565922026,19.35910368679669
0.012885217184405016,18.178700791763593
0.013160308046906783,17.070271838145594
0.013441271917333002,16.029428283467396
0.013728234180517442,15.052049172448164
0.0140213228981772,14.585940117250368
0.01432066886606232,13.69657632129506
0.014626405672325487,13.272441495835604
0.01493866975713816,13.272441495835604
0.015257600473579191,12.463167026350376
0.015583340149823387,12.077226551344628
0.01591603415265802,11.340829173871992
0.016255830952355103,10.0
0.016602882188928633,9.390259531572136
0.01695734273980669,8.817697407028131
0.017319370788947977,8.54464431237487
0.017689127897433966,8.023642769817174
0.018066779075568442,7.534408799720557
0.018452492856515974,7.075005404633691
0.01884644137151274,6.855917355764608
0.019248800426682814,6.643613693678586
0.01965974958149483,6.238525681114845
0.020079472228893294,6.045340469072475
0.020508155677140625,5.5009431722044795
0.020945991233406853,5.165528405542973
0.021393174289143523,4.850565234575652
0.02184990440728028,4.55480664274864
0.02231638541128343,4.413760291083363
0.02279282547611543,3.8919202673929476
0.023279437221136345,3.5414435847257164
0.023776437804989045,3.4317775250151006
0.024284049022509708,2.9323318310456177
0.0248024974037076,2.5856414783156985
0.02533201431485765,0.6685541854386596
0.025872836061751867,0.6277897312187812
0.02642520399515457,0.6083492899121664
0.02698936461850908,0.5535659885126732
0.02756556969794431,0.5198128299985282
0.028154076374629477,0.5037160537859041
0.028755147279527462,0.4730024475268989
0.02936905065059864,0.4304074514033643
0.02999606045250638,0.40416376730001086
0.03063645649887819,0.36776785816375185
0.0312905245771776,0.36776785816375185
0.031958556576241394,0.3563793802936025
0.03264085061653977,0.3346494872657772
0.0333377111832179,0.3142445537533192
0.03404944926197737,0.29508379161267356
0.034776382477858594,0.26851079389230775
0.03551883523698662,0.26851079389230775
0.03627713887134263,0.26019595841591
0.03705163178662644,0.25213860416772443
0.037842659613275494,0.23676469310632658
0.038650575360708615,0.2223281916181435
0.0394757395748622,0.2223281916181435
0.04031852049908963,0.20230700883221564
0.04117929423849647,0.18997153179905593
0.04205844492778353,0.17838819872034442
0.04295636490267305,0.16751114833536968
0.04387345487499567,0.1572973157300799
0.044810124111514506,0.1572973157300799
0.04576679061656705,0.14313231808832008
0.04674388131860712,0.13870001330456103
0.04774183226072852,0.1344049614204861
0.04876108879525671,0.13024291219623363
0.049802105782494374,0.12230147476703944
0.05086534779371106,0.12230147476703944
0.05195128931846556,0.11128793589246869
0.053060414976354525,0.1045022600763243
0.05419321973328273,0.09813033437525336
0.05535020912234953,0.09214693077035836
0.056531899469451224,0.08384888034909534
0.05773881812370071,0.08125237525193893
0.058971503692765596,0.07629808911723947
0.06023050628323051,0.06727734625702841
0.06151638774609209,0.06942726460634284
0.06282972192749406,0.06727734625702841
0.0641710949248153,0.06519400332206916
0.06554110534822635,0.06121886110964049
0.06694036458782891,0.05570595696868671
0.06836949708649846,0.05068950296608012
0.06982914061855316,0.049119827231880867
0.07131994657437081,0.04469646988675497
0.07284258025108298,0.04197114523817274
0.07439772114947442,0.0406714463979415
0.07598606327722256,0.03700888585366363
0.0776083154586096,0.03367614760312112
0.0792652016508468,0.03475230431402305
0.08095746126715335,0.014403563292750577
0.08268584950673157,0.014863844304731815
0.08445113769178658,0.02788400752436972
0.08625411361174284,0.026183806743414164
0.08809558187480787,0.02788400752436972
0.08997636426704156,0.02458727408451874
0.09189730011909304,0.023825892629932347
0.0938592466807654,0.02237313153664368
0.09586307950357803,0.021680314294095098
0.0979096928314955,0.021008951166308524
0.1,0.019727950393776197
0.10213493384368201,0.018525057422353938
0.1043154471125328,0.017395509703318005
0.10654251289712624,0.018525057422353938
0.10881712506287626,0.017395509703318005
0.11114029869356515,0.015338834080487963
0.11351307054434312,0.014403563292750577
0.11593649950439693,0.0139575355658312
0.11841166706949628,0.013525319749835351
0.12093967782463078,0.013106488138430338
0.1235216599369488,0.01230733251673325
0.12615876565922027,0.011556904647348222
0.12885217184405018,0.010852233402023185
0.1316030804690681,0.010190528814219361
0.13441271917333003,0.010852233402023185
0.1372823418051744,0.009272847441516205
0.14021322898177202,0.008707444407251175
0.14320668866062322,0.008437805460463764
0.14626405672325488,0.008176516284082476
0.1493866975713816,0.00792331831506712
0.15257600473579191,0.007677960997166033
0.15583340149823388,0.007209804643667737
0.1591603415265802,0.007677960997166033
0.16255830952355105,0.007209804643667737
0.16602882188928633,0.006770193677597395
0.16957342739806688,0.005605751990173301
0.17319370788947977,0.005432161555151628
0.17689127897433965,0.005100940682030224
0.18066779075568443,0.004942982478819392
0.18452492856515973,0.004789915685941844
0.1884644137151274,0.004497855142534224
0.19248800426682813,0.004358572378647118
0.19659749581494831,0.00409281258226381
0.20079472228893294,0.003843257236154114
0.20508155677140627,0.003608918289407972
0.20945991233406852,0.0033888679365778186
0.2139317428914352,0.0032839266083897773
0.2184990440728028,0.0030836923135415494
0.22316385411283426,0.0028956671139669238
0.2279282547611543,0.0028059984816634223
0.23279437221136345,0.002634905398801687
0.23776437804989045,0.0028059984816634223
0.2428404902250976,0.0024742445535888445
0.248024974037076,0.002323379850277807
0.25332014314857654,0.00218171397845338
0.2587283606175192,0.0020486860481336035
0.26425203995154567,0.0019237693690685406
0.2698936461850908,0.0020486860481336035
0.2756556969794431,0.0019237693690685406
0.2815407637462948,0.0018064693654442359
0.2875514727952746,0.001543563818892254
0.2936905065059864,0.0014957650730192786
0.29996060452506385,0.0014045622233911958
0.3063645649887819,0.001361067868342865
0.312905245771776,0.001278078052382317
0.319585565762414,0.0012001484613476192
0.3264085061653977,0.001278078052382317
0.33337711183217894,0.0010254841724259393
0.34049449261977377,0.0009629562524599031
0.3477638247785859,0.0009042409128148579
0.35518835236986623,0.0008491056850397217
0.3627713887134263,0.0008228118665647336
0.37051631786626443,0.0007726416972700142
0.3784265961327549,0.0008228118665647336
0.38650575360708617,0.0007487156997267588
0.394757395748622,0.0006601948484081897
0.4031852049908963,0.0006007427310761214
0.4117929423849647,0.0006601948484081897
0.4205844492778353,0.0006007427310761214
0.4295636490267305,0.00048201450707191447
0.4387345487499567,0.0004526241319388085
0.44810124111514504,0.00048201450707191447
0.4576679061656705,0.0003991102634555193
0.4674388131860712,0.00036316943436755955
0.47741832260728617,0.0003410255242645641
0.4876108879525671,0.00033046516247646626
0.49802105782494377,0.0002913941806281862
0.5086534779371117,0.0002489859628163768
0.5195128931846555,0.00025694257109482456
0.5306041497635453,0.0002489859628163768
