ma_GeV,cl,ctau
23.41513292433538,588.2718901164397,1639.8644621669612
23.578732106339476,588.8573593161256,1642.3909548981171
23.742331288343564,585.092746944693,1632.7684441507383
23.905930470347656,585.7255140367246,1635.4015372738966
24.069529652351733,586.3836897704734,1638.0965928346393
24.233128834355824,582.7086046380153,1628.6714040493648
24.39672801635992,583.4115612362381,1631.4681238920962
24.560327198364007,584.138983296709,1634.3250478289135
24.7239263803681,580.5483877086738,1625.0868337603752
24.88752556237219,577.0025611916426,1615.9542530349922
25.05112474437628,577.7901842268647,1618.9445546091774
25.214723926380373,578.601038165223,1621.992686214655
25.378323108384464,579.4349241841695,1625.0983135313072
25.541922290388555,580.2916506989741,1628.261116008144
25.705521472392636,576.8563982432289,1619.3686137671443
25.869120654396724,577.7515633631059,1622.6205350837563
