ma_GeV,gae_sup,gae_inf
0.021696029162578206,1.0052829794199501e-08,9.48673359160775e-10
0.021971753428541314,9.68880070857366e-09,9.48673359160775e-10
0.02225098173988857,9.337953699825103e-09,9.143203757160364e-10
0.022533758627825824,9.337953699825103e-09,9.143203757160364e-10
0.02282012918948437,9.337953699825103e-09,8.812113688836467e-10
0.023110139095112957,8.999811423813852e-09,8.812113688836467e-10
0.023403834595361293,8.999811423813852e-09,8.812113688836467e-10
0.023701262528656033,8.999811423813852e-09,8.812113688836467e-10
0.02400247032867065,8.673913821796707e-09,8.493012922758718e-10
0.02430750603189,8.673913821796707e-09,8.493012922758718e-10
0.02461641828527125,8.673913821796707e-09,8.493012922758718e-10
0.024929256354002036,8.359817494495105e-09,8.493012922758718e-10
0.025246070129357284,8.359817494495105e-09,8.493012922758718e-10
0.025566910136655793,8.057095098829352e-09,8.185467307069021e-10
0.0258918275433181,8.057095098829352e-09,8.185467307069021e-10
0.026220874167026505,7.765334766497871e-09,8.185467307069021e-10
0.026554102483988994,7.765334766497871e-09,7.889058411244282e-10
0.026891565637308133,7.765334766497871e-09,7.603382956801461e-10
0.02723331744545626,7.484139543610649e-09,7.603382956801461e-10
0.02757941241085854,7.484139543610649e-09,7.603382956801461e-10
0.027929905728584836,7.484139543610649e-09,7.603382956801461e-10
0.028284853295152283,7.213126850614599e-09,7.328052268618046e-10
0.028644311717439634,7.213126850614599e-09,7.328052268618046e-10
0.029008338321714885,7.213126850614599e-09,7.328052268618046e-10
0.02937699116277762,6.951927961775591e-09,7.06269174612091e-10
0.029750329033217678,6.951927961775591e-09,7.06269174612091e-10
0.030128411472791185,6.700187503509577e-09,7.06269174612091e-10
0.030511298777916075,6.700187503509577e-09,6.806940353624322e-10
0.030899052011288067,6.700187503509577e-09,6.806940353624322e-10
0.03129173301161891,6.457562970879793e-09,6.560450129123587e-10
0.03168940440349851,6.457562970879793e-09,6.560450129123587e-10
0.03209212960738209,6.457562970879793e-09,6.322885710876208e-10
0.03249997284970458,6.223724261602415e-09,6.322885710876208e-10
0.03291299917312337,6.223724261602415e-09,6.322885710876208e-10
0.03333127444689131,5.998353226926598e-09,6.093923881126023e-10
0.033754865377361463,5.998353226926598e-09,6.093923881126023e-10
0.03418383951862554,5.998353226926598e-09,6.093923881126023e-10
0.03461826528328719,5.781143238777893e-09,5.8732531263501e-10
0.03505821195337256,5.571798772576073e-09,5.8732531263501e-10
0.03550374969137931,5.571798772576073e-09,5.8732531263501e-10
0.03595494955146607,5.370035005159808e-09,5.660573213429649e-10
0.036411883490784266,5.370035005159808e-09,5.660573213429649e-10
0.03687462438095362,5.370035005159808e-09,5.660573213429649e-10
0.03734324601968377,5.175577427271128e-09,5.455594781168515e-10
0.03781782314254354,5.175577427271128e-09,5.455594781168515e-10
0.03829843143487966,5.175577427271128e-09,5.455594781168515e-10
0.03878514754388704,4.988161470072443e-09,5.258038946603413e-10
0.039278049090832566,4.807532145187985e-09,5.258038946603413e-10
0.03977721468343388,4.807532145187985e-09,5.258038946603413e-10
0.04028272392839584,4.633443697779921e-09,5.258038946603413e-10
0.04079465744410617,4.633443697779921e-09,5.258038946603413e-10
0.041313096873492376,4.633443697779921e-09,5.067636925570327e-10
0.04183812489704214,4.633443697779921e-09,5.067636925570327e-10
0.04236982524598931,4.465659272187143e-09,5.067636925570327e-10
0.042908282715667066,4.465659272187143e-09,5.067636925570327e-10
0.043453583179031204,4.465659272187143e-09,5.067636925570327e-10
0.04400581360035511,4.465659272187143e-09,5.067636925570327e-10
0.04456506204909869,4.465659272187143e-09,5.067636925570327e-10
0.04513141771395386,4.303950589671805e-09,5.067636925570327e-10
0.045704970917068044,4.303950589671805e-09,4.884129667010787e-10
0.04628581312844887,4.303950589671805e-09,4.884129667010787e-10
0.04687403698055176,4.303950589671805e-09,4.884129667010787e-10
0.04746973628305286,4.148097637835185e-09,4.884129667010787e-10
0.04807300603780976,3.99788837128027e-09,4.707267500520516e-10
0.04868394245401253,3.99788837128027e-09,4.707267500520516e-10
0.049302642963526815,3.99788837128027e-09,4.707267500520516e-10
0.04992920623643243,3.853118423113918e-09,4.5368097966608957e-10
0.050563732196759185,3.853118423113918e-09,4.5368097966608957e-10
0.05120632203842264,3.853118423113918e-09,4.5368097966608957e-10
0.05185707824136268,3.7135908268958215e-09,4.5368097966608957e-10
0.0525161045878867,3.57911574865631e-09,4.372524639571113e-10
0.05318350617922091,3.57911574865631e-09,4.372524639571113e-10
0.05385938945227182,3.4495102286181356e-09,4.372524639571113e-10
0.054543862196600734,3.4495102286181356e-09,4.372524639571113e-10
0.05523703357161393,3.3245979322709313e-09,4.2141885114355256e-10
0.05593901412397157,3.2042089104597262e-09,4.2141885114355256e-10
0.056649915805217305,3.2042089104597262e-09,4.2141885114355256e-10
0.05736985198963247,3.088179368160908e-09,4.2141885114355256e-10
0.05809893749231693,3.088179368160908e-09,4.061585988376988e-10
0.05883728858749964,2.9763514416313133e-09,3.9145094473623573e-10
0.059585023027082296,2.8685729836270375e-09,3.9145094473623573e-10
0.06034226005941795,2.8685729836270375e-09,3.9145094473623573e-10
0.06110912044832897,2.7646973563998333e-09,3.9145094473623573e-10
0.06188572649236628,2.7646973563998333e-09,3.9145094473623573e-10
0.06267220204431356,2.6645832321894367e-09,3.9145094473623573e-10
0.06346867253093907,2.6645832321894367e-09,3.9145094473623573e-10
0.06427526497299901,2.6645832321894367e-09,3.9145094473623573e-10
0.06509210800549427,2.568094400940388e-09,3.772758783721425e-10
0.06591933189818538,2.475099584981737e-09,3.772758783721425e-10
0.0667570685763678,2.475099584981737e-09,3.772758783721425e-10
0.06760545164191131,2.3854722604174902e-09,3.772758783721425e-10
0.06846461639456669,2.3854722604174902e-09,3.772758783721425e-10
0.06933469985354358,2.2990904849847966e-09,3.772758783721425e-10
0.07021584077936176,2.2990904849847966e-09,3.772758783721425e-10
0.07110817969598096,2.2990904849847966e-09,3.772758783721425e-10
0.07201185891321146,2.2158367321456658e-09,3.636141138894926e-10
0.07292702254940953,2.2158367321456658e-09,3.636141138894926e-10
0.0738538165544616,2.135597731186492e-09,3.636141138894926e-10
0.07479238873305998,2.135597731186492e-09,3.636141138894926e-10
0.07574288876827479,2.058264313107828e-09,3.636141138894926e-10
0.07670546824542544,2.058264313107828e-09,3.636141138894926e-10
0.07768028067625529,2.058264313107828e-09,3.5044706380413e-10
0.07866748152341362,1.9837312620947377e-09,3.5044706380413e-10
0.07966722822524898,1.9837312620947377e-09,3.5044706380413e-10
0.08067968022091701,1.9837312620947377e-09,3.5044706380413e-10
0.08170499897580796,1.911897172365649e-09,3.5044706380413e-10
0.0827433480072971,1.911897172365649e-09,3.3775681371449904e-10
0.08379489291082225,1.842664310204927e-09,3.3775681371449904e-10
0.08485980138629326,1.842664310204927e-09,3.255260979282497e-10
0.08593824326483618,1.842664310204927e-09,3.255260979282497e-10
0.0870303905358782,1.7759384809915098e-09,3.255260979282497e-10
0.08813641737457638,1.7116289010425738e-09,3.255260979282497e-10
0.08925650016959497,1.7116289010425738e-09,3.1373827597143606e-10
0.09039081755123575,1.6496480740980207e-09,3.1373827597143606e-10
0.09153955041992627,1.6496480740980207e-09,3.1373827597143606e-10
0.09270288197506925,1.6496480740980207e-09,3.1373827597143606e-10
0.0938809977442593,1.5899116722776231e-09,3.023773099483539e-10
0.09507408561287121,1.5899116722776231e-09,3.023773099483539e-10
0.09628233585402317,1.5899116722776231e-09,3.023773099483539e-10
0.0975059411589218,1.5323384213489085e-09,2.914277427212215e-10
0.09874509666759247,1.4768499901496714e-09,2.808746768799966e-10
0.1,1.4768499901496714e-09,2.808746768799966e-10
0.10127085128756513,1.4768499901496714e-09,2.808746768799966e-10
0.10255785320508133,1.423370884014705e-09,2.707037544737423e-10
0.10386121100303726,1.423370884014705e-09,2.707037544737423e-10
0.10518113254035011,1.3718283420616603e-09,2.609011374759469e-10
0.10651782831751473,1.3718283420616603e-09,2.609011374759469e-10
0.10787151151017406,1.3718283420616603e-09,2.609011374759469e-10
0.10924239800311708,1.3221522381964089e-09,2.609011374759469e-10
0.11063070642470672,1.3221522381964089e-09,2.609011374759469e-10
0.11203665818174752,1.2742749857031322e-09,2.609011374759469e-10
0.1134604774947952,1.2281314452893599e-09,2.609011374759469e-10
0.11490239143391535,1.2281314452893599e-09,2.5145348895722663e-10
0.1163626299548964,1.183658836460847e-09,2.5145348895722663e-10
0.11784142593592285,1.183658836460847e-09,2.5145348895722663e-10
0.11933901521471464,1.183658836460847e-09,2.5145348895722663e-10
0.1208556366261384,1.140796652105708e-09,2.5145348895722663e-10
0.12239153204029671,1.140796652105708e-09,2.5145348895722663e-10
0.12394694640110127,1.0994865761715961e-09,2.609011374759469e-10
0.12552212776533733,1.0596724043239242e-09,2.609011374759469e-10
0.12711732734222225,1.0596724043239242e-09,2.609011374759469e-10
0.12873279953346928,1.0212999674771792e-09,2.609011374759469e-10
0.13036880197385903,1.0212999674771792e-09,2.609011374759469e-10
0.13202559557232704,9.843170580952898e-10,2.707037544737423e-10
0.1337034445535735,9.843170580952898e-10,2.707037544737423e-10
0.13540261650020152,9.48673359160775e-10,2.707037544737423e-10
0.1371233823953912,9.48673359160775e-10,2.808746768799966e-10
0.1388660166661159,9.143203757160364e-10,2.914277427212215e-10
0.14063079722690766,8.812113688836467e-10,2.914277427212215e-10
0.14241800552417863,8.812113688836467e-10,3.023773099483539e-10
0.14422792658110722,8.493012922758718e-10,3.1373827597143606e-10
0.14606084904309174,8.493012922758718e-10,3.1373827597143606e-10
0.14791706522378442,8.185467307069021e-10,3.255260979282497e-10
0.14979687115170945,7.889058411244282e-10,3.3775681371449904e-10
0.15170056661747325,7.603382956801461e-10,3.5044706380413e-10
0.153628455221575,7.603382956801461e-10,3.5044706380413e-10
0.1555808444228248,6.806940353624322e-10,3.772758783721425e-10
0.157558045587377,5.8732531263501e-10,4.061585988376988e-10
0.15956037403838663,5.258038946603413e-10,4.5368097966608957e-10
0.1615881491062972,5.067636925570327e-10,4.707267500520516e-10
0.16364169417976693,4.707267500520516e-10,4.707267500520516e-10
