ma_GeV,cl_pieee,cl_Keee,cl_Kmuee,cl_Kemumu,cl_Kmumumu,cl_Bmumumu
0.20204756694374504,,5.25123593751212,5.576853440023692,inf,inf,inf
0.20538523660155222,,5.359180788172715,5.699480301245724,inf,inf,inf
0.20877804198266015,,5.473441782269214,5.829191893592645,inf,inf,inf
0.21222689388660776,,351.8442660021925,375.2416793778768,8.846820634760332,68.62603265323547,99.11520989306254
0.21573271815863776,,530.9132170956661,567.0201735229097,9.049288185731914,70.29597670820044,99.1297077281682
0.21929645593824085,,626.3778832449111,669.9267128259042,9.264807569339727,72.07229657189738,99.15025668827457
0.22291906391180533,,700.558476253728,750.3304941025146,9.494021185624282,73.96043868396268,99.17225621301269
0.22660151456943842,,765.1661562224908,820.6965132659387,9.738053427423225,75.96963953117368,99.19527040739766
0.23034479646603329,,824.8144574668954,885.9371761014602,9.998186490119268,78.11041975331923,99.21918976820444
0.23414991448664502,,881.9024305426972,948.6108972665388,10.275856333201386,80.39456148699647,99.24398443795721
0.23801789011625413,,937.9066864165827,1010.2970384879795,10.572668809620234,82.83524348199231,99.26965322342437
0.24194976171398283,,993.8558043833406,1072.1006534027238,10.890422363007648,85.44722885712689,99.29620790019044
0.24594658479184361,,1050.5418033562316,1134.8775299457868,11.231135717310229,88.24709363371912,99.32366717012192
0.2500094322980924,,1108.6282653177484,1199.3493655157188,11.597080841081173,91.2534986631231,99.35205397111591
0.25413939490526016,,1168.7121347828756,1266.1697473042332,11.990822042507023,94.48751211303617,99.38139415222498
0.25833758130294604,,1231.3628639404064,1335.9661217896826,12.415262406562476,97.97299255912237,99.4117157731414
0.26260511849544393,,1297.149924040588,1409.3694845153664,12.873699136041695,101.73704560721187,99.44304871570712
0.26694315210428754,,1366.6643445102002,1487.0378255760775,13.369889773058679,105.81057039610667,99.475424462848
0.2713528466757938,,1440.5374846340753,1569.6767590079571,13.908131799075646,110.22891664306493,99.50887597280224
0.27583538599368373,,1519.4590636924631,1658.0595172653818,14.493358781923266,115.03267844129999,99.54343761041218
0.2803919733968717,,1604.1959133936973,1753.0479027642168,15.131257110459199,120.26865823813469,99.57914511416848
0.28502383210249976,,1695.612684238695,1855.6155524522046,15.828408502331682,125.99104390058758,99.61603558661395
0.289732205534313,,1794.695707105612,1966.8748533582373,16.59246498535441,132.26285432080456,99.6541475006388
0.294518357656455,,1902.5813295878045,2088.1089917374416,17.43236507454305,139.1577257565106,99.69352071702774
0.29938357331278004,,2020.590300433696,2220.810913755166,18.358602587430102,146.7621336376864,99.73419651030426
0.3043291585717709,,2150.2701786220227,2366.7314389251487,19.38356323469234,155.1781751787996,99.77621760094983
0.30935644107715105,,2293.448333711144,2527.939442436048,20.521949188094464,164.52708010610672,99.81962819273001
0.3144667704042936,,2452.298945939626,2706.897983494639,21.791318842492622,174.95367494598605,99.86447401427935
0.3196615184225128,,2629.4286097892186,2906.561620146217,23.21277880926572,186.63210772506233,99.91080236438033
0.32494207966334365,,2827.986849151809,3130.5020946140735,24.81187908703295,199.77325524223522,99.95866216055802
0.3303098716949055,,3051.8103046891615,3383.0723696115906,26.619782298439894,214.63440043937103,100.00810399074587
0.33576633550244617,,3305.6129239992847,3669.6230670739296,28.674806859241738,231.53200771972203,100.05918016787001
0.3413129358751774,,3595.239752629693,3996.791368063316,31.02448665637644,250.85877834055978,100.11194478726696
0.34695116179949537,,3928.009813503053,4372.891431660201,33.72835374167326,273.1066983893831,100.16645378689927
0.35268252685870216,,4313.185575849625,4808.449095930749,36.86174785078475,298.89859925037337,100.22276501037152
0.35850856963932515,,4762.625141120671,5316.944877064986,40.521107365875515,329.03200206693583,100.28093827277878
0.3644308541441522,,5291.702728468592,5915.862897467862,44.831434749679715,364.5409966718565,100.34103542944268
0.37045097021208956,,5920.630641176483,6628.197703898862,49.95701462969113,406.7851030598039,100.40312044761029
0.376570533944952,,6676.394669377327,7484.660867370159,56.117099940028424,457.579354834829,100.46725948120798
0.3827911881413089,,7595.648734425134,8526.982091511676,63.60936398494295,519.3888340975031,100.53352094875653
0.3891146027374912,,8729.148780208094,9812.967023731564,72.84580975798741,595.6266157926183,100.60197561456806
0.3955424752558875,,10148.729368577786,11424.457655959603,84.40925044375219,691.1225153717804,100.67269667335724
0.40207653126064546,,11958.620913593824,13480.248872496353,99.14489468419926,812.8833798141404,100.74575983841251
0.40871852482089743,,14314.460060117555,16157.791097046522,118.3141281403251,971.3700360029569,100.8212434334837
0.4154702389816437,,17456.537831096928,19731.15729472881,143.86336177925975,1182.7303095721177,100.89922848855585
0.4223334862424084,,21770.76190637088,24640.676466872603,178.91678063977216,1472.892837968485,100.97979883969016
0.42931010904380884,,27906.885156224744,31628.016064012852,228.73157687247343,1885.5054265826345,101.06304123312623
0.43640198026215593,,37023.88376638335,42016.61775035055,302.6796754189292,2498.4085216211356,101.14904543385262
0.44361100371223,,51343.73410952764,58344.77247939204,418.71828269094624,3460.8079610336827,101.23790433886629
0.4509391146583615,,75541.57742720592,85955.3077530474,614.6076869840392,5086.578076606951,101.32971409535592
0.4583882803339501,,120761.80927009656,137589.4365734804,980.3046538360463,8123.77006527115,101.42457422405926
0.465960500469573,,218727.28752926266,249530.63739605586,1771.7151589606256,14701.304970366256,101.52258774806033
0.4736578078298093,,488419.3479602189,557924.856281747,3948.037656401146,32802.369331544054,101.62386132731005
0.48148226875893835,,1669442.8426944762,1909469.7360202316,13467.70685091413,112040.736918045,101.72850539917091
0.4894359837356512,,23166192.319993988,26530808.800204847,186528.3678051256,1553752.3534510913,101.83663432530638
0.49752108793692185,,,,,,101.9483665452558
0.5057397518111997,,,,,,102.06382473705801
0.5140941816610628,,,,,,102.18313598530942
0.5225866202355055,,,,,,102.30643195706871
0.5312193473319999,,,,,,102.43384908604591
0.539994680408511,,,,,,102.56552876554345
0.5489149752056197,,,,,,102.7016175506474
0.5579826263789187,,,,,,102.84226737019966
0.5672000681418625,,,,,,102.98763574911905
0.5765697749192292,,,,,,103.13788604167564
0.5860942620113816,,,,,,103.29318767636565
0.5957760862695025,,,,,,103.4537164130775
0.605617846781978,,,,,,103.61965461328732
0.6156221855721279,,,,,,103.79119152407448
0.6257917883074537,,,,,,103.96852357680191
0.6361293850206083,,,,,,104.15185470136674
0.6466377508422763,,,,,,104.3413966569905
0.6573197067461536,,,,,,104.53736938058773
0.6681781203062446,,,,,,104.74000135382782
0.6792159064666569,,,,,,104.94952999008451
0.6904360283241249,,,,,,105.16620204255669
0.7018414979234492,,,,,,105.39027403493849
0.7134353770660824,,,,,,105.62201271611929
0.7252207781320733,,,,,,105.86169554050664
0.7372008649155806,,,,,,106.10961117568404
0.7493788534742006,,,,,,106.36606003924902
0.7617580129923132,,,,,,106.63135486681684
0.7743416666586979,,,,,,106.90582131333146
0.7871331925586468,,,,,,107.18979858999197
0.8001360245808071,,,,,,107.48364013928665
0.8133536533390161,,,,,,107.78771435082459
0.8267896271093507,,,,,,108.1024053208721
0.8404475527826695,,,,,,108.42811365873767
0.8543310968328783,,,,,,108.76525734340576
0.8684439863011982,,,,,,109.11427263410269
0.8827900097966934,,,,,,109.47561503878369
0.8973730185133185,,,,,,109.84976034486812
0.9121969272637795,,,,,,110.23720571691679
0.92726571553046,,,,,,110.63847086634865
0.9425834285337171,,,,,,111.05409929873701
0.958154178317825,,,,,,111.4846596447093
0.9739821448548474,,,,,,111.93074708100833
0.9900715771667596,,,,,,112.392984848858
1.0064267944660932,,,,,,112.87202587742082
1.0230521873154357,,,,,,113.36855452084527
1.0399522188060732,,,,,,113.88328841818202
1.0571314257561102,,,,,,114.41698048631328
1.0745944199283834,,,,,,114.97042105699178
1.0923458892684832,,,,,,115.5444401701411
1.1103905991632423,,,,,,116.13991003673735
1.128733393719998,,,,,,116.75774768588353
1.147379197066997,,,,,,117.39891781212572
1.166333014675283,,,,,,118.06443584065052
1.1855999347024073,,,,,,118.75537122977705
1.2051851293583575,,,,,,119.47285103212748
1.2250938562940277,,,,,,120.2180637380568
1.2453314600126462,,,,,,120.99226342737546
1.2659033733045009,,,,,,121.79677425813448
1.286815118705376,,,,,,122.6329953243076
1.3080723099790839,,,,,,123.50240591763442
1.32968065362447,,,,,,124.40657123273277
1.3516459504073375,,,,,,125.34714855891201
1.3739740969176517,,,,,,126.3258940069702
1.3966710871524888,,,,,,127.34466982473204
1.4197430141251275,,,,,,128.40545236124692
1.4431960715007117,,,,,,129.5103407465332
1.4670365552589524,,,,,,130.66156636163208
1.4912708653842743,,,,,,131.8615031826551
1.515905507583904,,,,,,133.1126790926367
1.5409470950343203,,,,,,134.4177882665051
1.5664023501565647,,,,,,135.77970474758538
1.5922781064208855,,,,,,137.20149734898214
1.6185813101811715,,,,,,138.68644603024754
1.6453190225397152,,,,,,140.23805991926892
1.6724984212427578,,,,,,141.8600971716885
1.700126802607361,,,,,,143.55658688588434
1.7282115834801106,,,,,,145.33185332113337
1.7567603032281593,,,,,,147.190542700705
1.7857806257631854,,,,,,149.13765292107976
1.815280341598758,,,,,,151.17856653416112
1.845267369941717,,,,,,153.31908742237113
1.8757497608180738,,,,,,155.56548164819105
1.906735697234048,,,,,,157.92452303162833
1.9382334973728033,,,,,,160.4035440931402
1.9702516168274533,,,,,,163.0104930980329
2.0027986508709836,,,,,,165.75399805405178
2.0358833367636398,,,,,,168.64343865013353
2.0695145560984547,,,,,,171.6890272852302
2.1037013371855204,,,,,,174.9019005267019
2.138452857475626,,,,,,178.29422256416393
2.1737784460239635,,,,,,181.87930249438722
2.2096875859944984,,,,,,185.6717275951671
2.2461899172057445,,,,,,189.6875151325351
2.2832952387185608,,,,,,193.944285710557
2.32101351146672,,,,,,198.46146173414195
2.3593548609309267,,,,,,203.26049523512572
2.3983295798569957,,,,,,208.3651301385951
2.437948131018955,,,,,,213.80170505560514
2.4782211500277667,,,,,,219.59950392536624
2.5191594481864676,,,,,,225.7911633524338
2.5607740153924725,,,,,,232.41314736652583
2.603076023087797,,,,,,239.50630266991683
2.646076827258057,,,,,,247.11651035388977
2.689787971480963,,,,,,255.29545372306202
2.7342211900252194,,,,,,264.1015264767078
2.7793884110005727,,,,,,273.6009113393046
2.8253017595599235,,,,,,283.86886668057105
2.8719735611543364,,,,,,294.99126821576243
2.919416344841791,,,,,,307.0664652005676
2.9676428466506337,,,,,,320.2075265420331
3.0166660129985465,,,,,,334.5449731830732
3.0664990041680276,,,,,,350.23012070249246
3.117155197839279,,,,,,367.43919269749483
3.1686481926814296,,,,,,386.3784145432674
3.2209918120031262,,,,,,407.2903633240571
3.2742001074633764,,,,,,430.46193993991716
3.3282873628437497,,,,,,456.2344535249512
3.383268097882839,,,,,,485.016480902903
3.439157072174095,,,,,,517.3004064419863
3.495969289128058,,,,,,553.6838928418626
3.5537199999999993,,,,,,594.8980306892953
