ma_GeV,gtau_445pb-1,gtau_20fb-1,gtau_50ab-1
0.5186519827091495,1.71910813680297,0.5765997059577898,0.08044294205193689
0.526967145889985,1.573269326913872,0.5790784886038126,0.08072154038949474
0.5354156199247821,1.5830638123938818,0.5814923803448668,0.08103962893150352
0.5439995420877469,1.7459181725325554,0.5838649095175521,0.08138955221373073
0.5527210839184199,1.9757148412817818,0.5862221417673389,0.08176280373417989
0.5615824517710272,2.3197768669154732,0.5885928573041098,0.08214996626829428
0.5705858873726384,2.4400668624891324,0.5910086366155312,0.0825406486395092
0.579733668390273,2.6054306194330787,0.5934904914091631,0.08292361290119198
0.5890281090070992,2.763041398929471,0.5960336595395568,0.08329286772762834
0.598471560507871,2.757338446694465,0.5986294380012576,0.08364956336822703
0.6080664118737489,2.685465703660489,0.6012681638204076,0.08399546751456474
