ma_GeV,gtau_445pb-1,gtau_20fb-1,gtau_50ab-1
0.6080664118737489,1.544128708301907,0.42338681388140276,0.059146579209479626
0.6178150903866597,1.421050973026336,0.425230483068698,0.05937881472149083
0.627720062243344,1.4867739726504605,0.42708704857566987,0.059606150760268685
0.6377838331792485,1.4196270107323323,0.4289473248040986,0.05983032333245312
0.6480089491024207,1.2887878698421322,0.4308012426105727,0.06005325722769338
0.6583979967375667,1.2236576395223593,0.4326377901964735,0.06027707924713411
0.6689536042804344,1.32536878561995,0.43444495056410726,0.06050413221806882
0.679678442062688,1.5711307322037682,0.4362106506367536,0.060736989837861605
0.6905752232274418,1.7446209111787498,0.43793088961052773,0.06097847082617765
0.7016467044156246,1.8177448796280002,0.43960627749067493,0.061230678301782644
0.7128956864633478,1.68615965353995,0.4412377010804579,0.061493197671832416
0.7243250151104546,1.7603914349980436,0.4428263061991417,0.06176508721841678
0.7359375817204274,1.7582339854787072,0.4443735191740099,0.06204529033943456
0.7477363240118388,1.672247743631323,0.4458810696981059,0.062332627353437
0.7597242268015272,1.5180984393985422,0.44735101513111636,0.06262578681486135
0.7719043227596897,1.3189359343729274,0.448785764863928,0.06292331631275547
0.7842796931770789,1.1662584123364121,0.4501880922055421,0.0632236127246824
0.7968534687445002,1.1205786741579402,0.4515611678446047,0.06352491189600902
0.8096288303448066,1.2071721278244245,0.4529086003224125,0.06382527771322355
0.8226090098575903,1.4438114018752883,0.45423446882131424,0.06412259053828612
0.835797290976776,1.7805560120274466,0.4555433577849576,0.06441453496929411
0.8491970100413216,2.0085512364165057,0.4568403936398285,0.06469859304560928
0.8628115568792365,1.8978671103039217,0.45813128373454953,0.0649731112782308
0.8766443756651328,1.6750851289539812,0.45942235761954997,0.06523867240259626
0.8906989657915239,1.540499908272803,0.4607206107961793,0.06549626090601936
0.9049788827540918,1.5161275688982878,0.4620357471615853,0.0657469897539567
0.919487739051148,1.6316796046646365,0.4633869043341623,0.06599210981792408
0.9342292050975147,1.5948865232975575,0.46479731533915336,0.06623301987479334
0.9492070101530568,1.405115299916291,0.4662924015730437,0.06647127720911078
0.9644249432661008,1.286619360258469,0.4678999195359409,0.06670860885174806
0.97988685423198,1.3193962370836436,0.46965011611695545,0.06694692348995014
0.9955966545669448,1.5906712897474844,0.47157589289290486,0.0671883240856892
1.0115583184976897,1.6527903549501581,0.47371297992837874,0.06743512124117228
1.0277758839667428,1.5059761227769142,0.47609094082558057,0.0676894896552723
1.0442534536539745,1.4914378841502713,0.47869311636863326,0.06795191453454955
1.0609951960144834,1.5745816868052906,0.48148459200187765,0.06822228934071976
1.0780053463331227,1.7607503691554902,0.484426464935183,0.06850048010085384
1.0952882077959305,2.020615153097922,0.4874755704858475,0.0687863235558668
1.1128481525787413,1.892768662889857,0.49058418459860437,0.06907962490049924
1.130689622953246,1.6668691037205368,0.4936997087376263,0.06938015538455693
1.148817132410789,1.5986328031697987,0.49676433618583893,0.0696876497676897
1.1672352668041786,1.475330205269735,0.49971469873632113,0.07000180361958235
1.1859486855078056,1.400685216309042,0.5024817031062409,0.07032227045700165
1.2049621225963605,1.3260223819946404,0.5050227362290163,0.07064865870869295
1.2242803880424473,1.425512386922552,0.5073609415269967,0.07098052849864489
1.243908368933399,1.715890400013412,0.5095312012992994,0.07131738823774378
1.2638510307076014,1.9350110152841533,0.5115724380710864,0.07165877628738516
1.2841134184106369,2.091132623304698,0.5135279017636432,0.07200453058197015
1.3047006579715674,2.012776095929902,0.515445474026948,0.07235455878104263
1.3256179574996803,1.8637962095387564,0.5173779906782512,0.07270875563126097
1.3468706086020223,1.7719548030753638,0.5193835832397425,0.0730670020875707
1.3684639877220581,1.9523250763088071,0.5215260406204775,0.07342916438380002
1.3904035574997886,1.917851008553049,0.5238727540024034,0.07379509304996658
1.412694868153677,1.6140368958567768,0.5264495641315494,0.0741646218734424
1.4353435588847292,1.6220846260290835,0.5292403200669603,0.074537566800978
1.4583553593030851,1.6202120436544805,0.5322250939644724,0.07491372477843039
1.4817360908774815,1.7694743210952453,0.5353814692869273,0.07529287252487839
1.5054916684079518,1.9905103344142256,0.5386843616759179,0.07567476523763698
1.52962810152214,1.9387908632418644,0.542105829073735,0.07605913522450371
1.5541514961955978,1.909145082117993,0.5456148705034534,0.07644569045938057
1.5790680562964643,1.6995262868896708,0.5491772128839847,0.07683411305721832
1.6043840851548994,1.4453916652940109,0.5527550852241878,0.07722405766402037
1.6301059871576915,1.579632809609296,0.556306979505756,0.0776151687519795
1.6562402693684162,1.9902645203586453,0.5597875129335953,0.07800718306916925
1.6827935431735843,2.60206884961717,0.5631630424831742,0.0783998661470402
1.7097725259551677,2.6855505384405167,0.5664297215535171,0.07879296812594623
1.737184042789953,2.435079689000209,0.5695877191008555,0.07918622285421854
1.7650350281761258,2.4013176703135946,0.5726376196278329,0.07957934704102616
1.7933325277875463,2.358083079742413,0.5755804603419001,0.0799720393674877
1.8220837002561494,2.2047839084165393,0.5784177707334162,0.08036397955400373
1.851295818982911,2.094810047017866,0.581151614712167,0.08075482738168013
1.880976273977863,1.7962981538232543,0.5837846354484818,0.08114422166561017
1.9111325737295914,2.0219026550670582,0.5863201030729505,0.08153177917767356
1.9417723471047246,2.170198816781863,0.5887620581875135,0.08191709351639807
1.9729033452778555,1.9939391084138054,0.5911170154382341,0.08229973392130935
2.0045334436924245,2.1626258283406194,0.5933940071562193,0.08267924402906998
2.0366706440530202,2.41563155164496,0.5956033097616762,0.08305514056857753
2.06932307634964,3.04341349833241,0.597756483091883,0.08342691199205392
2.102499000914387,3.1668332385116664,0.5998664635981783,0.08379401703901423
2.1362068105111565,2.5052915533714666,0.6019476631664008,0.08415588322985217
2.170455032458808,1.844724895891647,0.6040160738714881,0.08451190528562036
2.205252330788391,1.8973380584601156,0.6060893789933218,0.08486144347041802
2.2406075084349526,2.189616123253949,0.6081870706381017,0.08520382185262391
2.276529509464474,2.2827603105200702,0.6103305743276234,0.0855383264810293
2.3130274213365283,2.1611715409767265,0.6125432512685077,0.0858642087722152
2.350110477203193,1.9170156513117358,0.6148345942451219,0.08618133523677703
2.387788058244842,1.6918816903089742,0.6171829325506846,0.0864908983874063
2.426069696043361,1.87138984214487,0.6195605602702099,0.08679439376139803
2.464965074993437,2.6857125409659566,0.6219369715639567,0.08709349212449835
2.5044840347524793,3.03443742474626,0.6242786697158924,0.08739005200694892
2.5446365727298432,2.7119310694419134,0.6265489649826136,0.08768613299134106
2.585432846615941,2.3400813569591237,0.6287077606331217,0.08798400979369149
2.626883176951918,2.3016560429725934,0.6307113265380282,0.08828618718133033
2.6689980497405097,2.7025819415089565,0.6325120596332916,0.08859541577347964
2.7117881190987694,2.901397660724651,0.6340610929395935,0.08891470877280833
2.755264209953323,2.832690238037051,0.6353564821347145,0.089247359678777
2.799437320778824,2.582859969820986,0.6364412254013379,0.08959696103624552
2.844318626380331,2.246970135560036,0.637364712464153,0.08996742427560907
2.8899194807202724,2.1878323314664203,0.6381817747509314,0.09036300070366486
2.9362514197907537,2.3254780150585024,0.6389530668236036,0.09078830370749781
2.9833261645318934,2.50513222797678,0.6397454704657003,0.0912483322369153
3.031155623796971,2.628442219943552,0.6406325226677201,0.09174849563437022
3.0797518973650844,2.866008377999234,0.6416948688170807,0.09229463988489127
3.129127279002138,2.5586216237548127,0.6430207424677191,0.09289307536230301
3.179294259570874,2.2957827477181736,0.6447096775430637,0.09355054688412247
3.2302655301907914,2.7769387737552385,0.6468892826422499,0.09427396438074022
3.2820539854487123,3.0255990709046823,0.6497056395840753,0.09507062372947855
3.334672726660815,3.0908646152555277,0.6533176719693636,0.09594835661060368
3.388135065186986,2.8712463820604994,0.6578979753777925,0.09691556343198551
3.4424545257982815,2.77353585523767,0.6636337048506487,0.09798124791324563
3.497644850098402,2.3444901633454838,0.6707275132909847,0.09915505359201861
3.5537199999999993,2.1462186255218314,0.6793985435207612,0.10044730235396003
