,ma_GeV,gtau_20fb-1,gtau_50ab-1
141,2.5673366834170857,0.04699371791197805,0.006645915321745481
142,2.583417085427136,0.04729722653609541,0.0066888379229978765
143,2.599497487437186,0.04760307573703284,0.006732091531798546
144,2.6155778894472363,0.047911195297359155,0.006775666217903136
145,2.6316582914572866,0.048221514999643146,0.0068195520510672975
146,2.647738693467337,0.04853396462645363,0.006863739101046677
147,2.663819095477387,0.048848473960359406,0.006908217437596924
148,2.6798994974874373,0.04916497278392927,0.006952977130473688
149,2.6959798994974875,0.04948339087973203,0.006998008249432615
150,2.7120603015075377,0.049803666357686883,0.007043302041894545
151,2.728140703517588,0.05012580980650361,0.007088860005329169
152,2.744221105527638,0.050449869133758575,0.007134688914890916
153,2.7603015075376884,0.05077589255544855,0.007180795589351441
154,2.7763819095477387,0.05110392828757031,0.0072271868474823985
155,2.792462311557789,0.051434024546120616,0.0072738695080554455
156,2.808542713567839,0.051766229547096254,0.007320850389842236
157,2.8246231155778894,0.05210059150649397,0.007368136311614426
158,2.8407035175879396,0.05243715864031055,0.00741573409214367
159,2.85678391959799,0.052775979164542755,0.007463650550201625
160,2.8728643216080405,0.053117101295187374,0.007511892504559947
161,2.8889447236180907,0.05346057324824115,0.0075604667739902895
162,2.905025125628141,0.05380643814338665,0.00760937945653664
163,2.921105527638191,0.0541543819098362,0.007658586135882255
164,2.9371859296482414,0.0545035050529964,0.007707959604281803
165,2.9532663316582917,0.05485285381272015,0.007757364979681757
166,2.969346733668342,0.055201474428860316,0.007806667380028587
167,2.985427135678392,0.05554841314126984,0.007855731923268766
168,3.0015075376884424,0.05589271618980159,0.007904423727348769
169,3.0175879396984926,0.05623342981430849,0.007952607910215063
170,3.033668341708543,0.056569600254643415,0.008000149589814121
171,3.049748743718593,0.05690027375065927,0.008046913884092417
172,3.0658291457286433,0.05722449654220896,0.00809276591099642
173,3.0819095477386935,0.05754131486914538,0.008137570788472603
174,3.0979899497487438,0.05784977497132142,0.008181193634467438
175,3.114070351758794,0.058148891420479396,0.008223495088380248
176,3.130150753768844,0.05843749385767507,0.008264309636461853
177,3.1462311557788945,0.058714344986995744,0.008303462298646215
178,3.1623115577889447,0.05897820742020187,0.008340778081810302
179,3.178391959798995,0.059227843769053934,0.008376081992831089
180,3.194472361809045,0.059462016645312366,0.008409199038585547
181,3.2105527638190954,0.05967948866073764,0.008439954225950652
182,3.226633165829146,0.05987902242709023,0.008468172561803372
183,3.2427135678391963,0.06005938055613056,0.00849367905302068
184,3.2587939698492465,0.06021932565961913,0.00851629870647955
185,3.2748743718592968,0.06035762034931637,0.008535856529056952
186,3.290954773869347,0.06047302723698276,0.008552177527629861
187,3.307035175879397,0.06056430893437875,0.008565086709075244
188,3.3231155778894474,0.06063022805326481,0.008574409080270079
189,3.3391959798994977,0.06066954720540139,0.008579969648091336
190,3.355276381909548,0.06068102900254896,0.008581593419415987
191,3.371356783919598,0.06066343605646796,0.008579105401121003
192,3.3874371859296484,0.06061553097891888,0.008572330600083358
193,3.4035175879396986,0.06053607638166216,0.008561094023180022
194,3.419597989949749,0.06042383487645827,0.008545220677287971
195,3.435678391959799,0.060277569075067663,0.008524535569284175
196,3.4517587939698493,0.060096041589250804,0.008498863706045605
197,3.4678391959798995,0.05987801503076815,0.008468030094449236
198,3.4839195979899498,0.05962225201138017,0.008431859741372037
199,3.5,0.05932751514284731,0.008390177653690984
