ma_GeV,cl
2.028,281647.91285944724
2.032,283383.03837964655
2.036,262465.18679118255
2.04,238464.37714560682
2.044,244413.08009999487
2.048,248174.98974575862
2.052,252577.55662230382
2.056,233989.49224404048
2.06,212253.57319858912
2.064,218110.60319564064
2.068,224653.36594788104
2.072,240820.51886899828
2.076,240610.68044313573
2.08,247953.64596005538
2.084,270253.55064263305
2.088,292398.1947747894
2.092,297943.0265404976
2.096,282119.5453509535
2.1,270808.65301436104
2.104,279180.16933287826
2.108,284483.38318707014
2.112,269158.0605852306
2.116,253647.70439686414
2.12,238482.57290356245
2.124,240628.57917957168
2.128,248908.80172722132
2.132,225970.35552123404
2.136,217437.652418342
2.14,212453.25054818086
2.144,214051.9471815845
2.148,222550.639980232
2.152,194972.49388037747
2.156,187352.59493519083
2.16,188583.22975877297
2.164,196275.71968426733
2.168,213515.1362856732
2.172,189461.063640508
2.176,194391.36655600092
2.18,205818.6867945348
2.184,222613.650692668
2.188,250265.23028615615
2.192,255940.79783482748
2.196,279476.8293696467
2.2,304394.06685566856
2.204,332917.78896069236
2.208,349208.9741263529
2.212,337083.318605035
2.216,332979.82971658953
2.22,323391.54144684126
2.224,323771.7752312159
2.228,311785.47091853496
2.232,275591.5894826998
2.236,261374.23079925822
2.24,249173.1760069323
2.244,259971.86249947784
2.248,275177.9133574786
2.252,250371.7709088999
2.256,233961.51211245477
2.26,221768.54175204228
2.264,224601.29988472178
2.268,222250.08803408835
2.272,178335.3611824383
2.276,170524.8304318853
2.28,160162.28858253252
2.284,161462.01948505378
2.288,160863.9471075504
2.292,140283.30286006987
2.296,142113.8125769194
2.3,151061.79275747456
2.304,168954.88735150718
2.308,194206.90657866103
2.312,216498.27730608056
2.316,238703.83734316603
2.32,266644.9492113905
2.324,286109.5671547905
2.328,300526.8285125309
2.332,308499.6277081009
2.336,315754.2087560299
2.34,320241.6375701426
2.344,318294.0929902263
2.348,309707.79375521204
2.352,293122.16034138395
2.356,273090.01403041295
2.36,259181.75504825893
2.364,250154.88369827563
2.368,244793.74743814763
2.372,254722.83294885888
2.376,264912.47639350395
2.38,273669.2272121229
2.384,275942.04008353135
2.388,265296.14470611885
2.392,257805.59208554795
2.396,246137.31095339087
2.4,236070.07197419606
2.404,222657.97918624274
2.408,214161.7480520917
2.412,216562.2003866156
2.416,219289.91628186568
2.42,222014.1693123229
2.424,220571.42124719327
2.428,218766.03636554538
2.432,216718.252536187
2.436,214545.08521802127
2.44,214845.48667276982
2.444,208691.59112738873
2.448,202051.03927531064
2.452,195861.59095999473
2.456,190788.83237237754
2.46,199419.12647755953
2.464,205818.1738464538
2.468,219446.55867844337
2.472,234403.56411621443
2.476,241536.03869880462
2.48,243530.88328977427
2.484,243791.4348003392
2.488,247983.8941666898
2.492,249037.39662764384
2.496,257013.59639564826
2.5,270332.68317718495
2.504,290213.94785959093
2.508,310332.5141706475
2.512,335365.6152171613
2.516,350886.00159180746
2.52,357990.43843741145
2.524,352609.0610211104
2.528,342977.9197416791
2.532,324663.01121447096
2.536,307611.2156610331
2.54,286682.57485871395
2.544,258459.39929506855
2.548,227806.4208303907
2.552,207399.73634554268
2.556,199128.3886958655
2.56,189563.99123988373
2.564,193424.68662898193
2.568,206100.66442040968
2.572,230120.0442948175
2.576,252086.01182340225
2.58,267595.4250117362
2.584,292732.6458150369
2.588,312827.2101448548
2.592,327968.9740024641
2.596,338449.5975653439
2.6,346199.82448343164
2.604,355006.1598868348
2.608,355323.4869229315
2.612,347948.698946075
2.616,335621.08808444586
2.62,314986.6181645983
2.624,295146.30758854526
2.628,282114.64261843753
2.632,272451.6334265236
2.636,274816.67999105185
2.64,276640.08727079607
2.644,274406.9789993661
2.648,267863.2886983645
2.652,272496.8188413471
2.656,279289.38467049634
2.66,291590.5909325072
2.664,299488.1552684434
2.668,299562.02899539174
2.672,291822.7281143604
2.676,276399.7564984501
2.68,268826.4036023619
2.684,268988.62941583357
2.688,281483.7037688455
2.692,306925.91761141043
2.696,351333.93219197786
2.7,404996.6618077069
2.704,445383.79100958304
2.708,479612.3443525851
2.712,484475.4700326186
2.716,465680.7063846298
2.72,438758.7268554067
2.724,404776.37347655796
2.728,373740.6929569737
2.732,341925.76188988786
2.736,315206.34534084436
2.74,297117.38800766814
2.744,282376.0320803192
2.748,266284.2123532852
2.752,244065.11370989436
2.756,227599.35929828664
2.76,214775.47787549123
2.764,220136.62705725458
2.768,243906.77627582525
2.772,273060.1695464823
2.776,295333.17342320824
2.78,308383.22877728665
2.784,324961.2442484912
2.788,339465.4930720429
2.792,373791.6866979303
2.796,435318.1830529453
2.8,490749.67735331657
2.804,543384.843016003
2.808,578634.1461790409
2.812,585729.7011269887
2.816,574981.8714840789
2.82,529683.9657836107
2.824,479114.9223321129
2.828,437480.31455580186
2.832,435348.3097769323
2.836,433429.2489612539
2.84,420722.40671883733
