ma_GeV,cl
1.64,6509.409460230649
1.644,6752.689922411835
1.648,7222.147598733028
1.652,7637.307030647605
1.656,7823.57723018006
1.66,7888.069316975383
1.664,8195.860055853282
1.668,8392.467470335192
1.672,8647.701458129412
1.676,8767.19335483502
1.68,8827.716916536236
1.684,9146.271999165527
1.688,9235.873386735435
1.692,9215.235165224536
1.696,9188.578934457599
1.7,9040.051394891172
1.704,8951.777343490565
1.708,8985.125824323888
1.712,8983.173218137992
1.716,8891.192891591454
1.72,8700.686732595044
1.724,9065.934084727101
1.728,9584.780792332707
1.732,9664.058342373224
1.736,9397.583239993879
1.74,8760.551907565294
1.744,8768.869981785347
1.748,8764.662740383237
1.752,8699.706891360249
1.756,8740.153789362868
1.76,8629.480947654334
1.764,8636.18370251684
1.768,8683.96986568492
1.772,8703.513472493438
1.776,8483.341809754538
1.78,8116.823813941754
1.784,8103.252106924945
1.788,8218.28728520096
1.792,7924.952310824818
1.796,7572.685787293467
1.8,7119.852461204068
1.804,7014.272626955917
1.808,7042.665930294651
1.812,7199.89614904564
1.816,7019.132954346123
1.82,7142.122935743807
1.824,7518.182350873186
1.828,7904.8645080919005
1.832,7915.18873410243
1.836,7355.174071372467
1.84,6821.42745772211
1.844,6767.589607739703
1.848,6806.344305701018
1.852,6789.76813450335
1.856,6797.556488755854
1.86,6474.127004937723
1.864,6509.607605564311
1.868,6706.331335682528
1.872,6925.441959809192
1.876,6681.171051440943
1.88,6682.804785828214
1.884,7182.939091058331
1.888,7753.381660427743
1.892,8325.737801536874
1.896,8399.509424990249
1.9,8152.513486555955
1.904,8263.482099883204
1.908,8283.427018580074
1.912,8213.333821330614
1.916,7884.511165660021
1.92,7370.785519548541
1.924,7519.2231184422635
1.928,7799.033816606426
1.932,8220.88801872563
1.936,8157.221694556483
1.94,8190.034923439467
1.944,8699.068306079273
1.948,9130.948629606559
1.952,9346.627138154927
1.956,9108.037749236968
1.96,9050.67278595052
1.964,9426.044043753975
1.968,10077.131881234305
1.972,10133.257550005377
1.976,9744.522001217945
1.98,8664.955686691528
1.984,7913.849520877483
1.988,7288.23488194155
1.992,6702.8594936261015
1.996,5936.395953481667
2.0,5411.198634736676
2.004,6064.380521437333
2.008,6971.623077815263
2.012,7667.419926589031
2.016,7917.129364446359
2.02,8017.763819937305
2.024,8371.793537476166
2.028,8624.973098689086
2.032,8691.519560255787
2.036,8062.357295610602
2.04,7336.351791532762
2.044,7530.871132418017
2.048,7658.447751215672
2.052,7806.157410683547
2.056,7242.6341232225495
2.06,6579.769612945373
2.064,6771.514067008493
2.068,6985.107763357421
2.072,7498.988550046012
2.076,7503.6224758202425
2.08,7744.106127324547
2.084,8453.07617047713
2.088,9159.220041454273
2.092,9346.635779792705
2.096,8863.21770752105
2.1,8520.298036792567
2.104,8796.475256357166
2.108,8976.57691001175
2.112,8505.2844029524
2.116,8026.715133119816
2.12,7557.652064494377
2.124,7636.575553744168
2.128,7910.624512433413
2.132,7191.821952459173
2.136,6930.060442068037
2.14,6780.759467757587
2.144,6841.395579652101
2.148,7122.9976871756
2.152,6249.044457003847
2.156,6013.179504568935
2.16,6061.074060013554
2.164,6317.03150646667
2.168,6881.339011131487
2.172,6114.486035142379
2.176,6282.182354952242
2.18,6660.54593404289
2.184,7213.8341832021315
2.188,8120.861412438132
2.192,8316.224422728379
2.196,9093.173298826858
2.2,9917.14590389451
2.204,10860.91114593652
2.208,11407.520930043751
2.212,11025.99112115397
2.216,10906.130321578708
2.22,10606.001156871896
2.224,10632.37135204254
2.228,10252.10482448919
2.232,9073.75432694215
2.236,8616.791685673577
2.24,8225.148723466056
2.244,8592.634486167037
2.248,9106.866314459432
2.252,8296.482829919127
2.256,7762.546579863995
2.26,7367.306772135995
2.264,7470.814670645247
2.268,7401.886010350568
2.272,5946.761732215581
2.276,5693.393309623721
2.28,5354.047000001854
2.284,5404.163876806737
2.288,5390.771571383166
2.292,4706.8475264360995
2.296,4774.08597300353
2.3,5080.848360367324
2.304,5689.54932469136
2.308,6547.795993096465
2.312,7308.127678715826
2.316,8067.335943328837
2.32,9022.377829736688
2.324,9692.477002121395
2.328,10192.911160870268
2.332,10475.627952825655
2.336,10734.52512227805
2.34,10899.776359741785
2.344,10846.067421687449
2.348,10565.683932630416
2.352,10011.374734646803
2.356,9337.880056679214
2.36,8872.420634433915
2.364,8573.13620814631
2.368,8398.890360888337
2.372,8749.397136883643
2.376,9109.59635104958
2.38,9421.215906169718
2.384,9510.009029951314
2.388,9153.21912736423
2.392,8904.569063591507
2.396,8510.860338775425
2.4,8171.6576983330715
2.404,7715.756203747278
2.408,7429.351568260278
2.412,7520.698977986756
2.416,7623.572253889322
2.42,7726.496650395239
2.424,7684.418240740372
2.428,7629.555326025912
2.432,7566.06626214716
2.436,7498.014628035222
2.44,7516.311091919041
2.444,7308.562947827603
2.448,7083.279599639719
2.452,6873.3197693830825
2.456,6702.115539626985
2.46,7012.375562387761
2.464,7244.6795279369935
2.468,7732.127921199296
2.472,8267.362005456496
2.476,8527.365061523133
2.48,8606.266916452236
2.484,8623.920283476671
2.488,8780.777118898583
2.492,8826.629399909842
2.496,9118.111988722065
2.5,9599.82953752278
2.504,10315.660212673169
2.508,11041.229544532127
2.512,11943.118086011415
2.516,12507.539603904846
2.52,12772.66523770131
2.524,12592.310660773488
2.528,12259.635957626611
2.532,11615.589624046968
2.536,11015.525627607158
2.54,10275.347894773955
2.544,9272.082929595847
2.548,8179.716019932598
2.552,7453.58650359737
2.556,7162.6320048740945
2.56,6824.568391913951
2.564,6969.612766679171
2.568,7432.776005217618
2.572,8306.125776517769
2.576,9106.734768718294
2.58,9675.2007833595
2.584,10592.95889800504
2.588,11329.55709534645
2.592,11887.783799597819
2.596,12277.764489588095
2.6,12569.173533705978
2.604,12899.348071217499
2.608,12921.269443481036
2.612,12663.194217136726
2.616,12224.22831045956
2.62,11481.690644475819
2.624,10766.882447930646
2.628,10299.460245749466
2.632,9954.324698583827
2.636,10048.386714556447
2.64,10122.703889974107
2.644,10048.51836780863
2.648,9816.186685143197
2.652,9993.34881980873
2.656,10249.939123415043
2.66,10709.146128113167
2.664,11007.094420923635
2.668,11017.643445731264
2.672,10740.56588858077
2.676,10180.028257517468
2.68,9907.947291944627
2.684,9920.721805371808
2.688,10388.607063115349
2.692,11335.206947505385
2.696,12983.892525384244
2.7,14976.911547199978
2.704,16481.17985088657
2.708,17759.23933409435
2.712,17950.76436343669
2.716,17265.27720348007
2.72,16277.29478628394
2.724,15025.87396814504
2.728,13882.256197473263
2.732,12708.184488184
2.736,11722.104163301683
2.74,11055.91085542506
2.744,10513.492383472954
2.748,9920.056888149802
2.752,9097.474750038577
2.756,8488.469874796609
2.76,8014.622830318545
2.764,8219.161128076006
2.768,9111.556960374717
2.772,10206.04205608498
2.776,11044.30024633395
2.78,11538.26156844831
2.784,12164.703043038475
2.788,12714.009296081727
2.792,14006.514805082586
2.796,16319.896281388925
2.8,18406.758214769994
2.804,20390.507529543404
2.808,21723.225505012913
2.812,21999.5457871547
2.816,21605.448527692275
2.82,19912.007710707694
2.824,18018.698097885055
2.828,16459.782019901737
2.832,16386.289216300796
2.836,16320.612931431348
2.84,15848.372297531667
