ma_GeV,c_g2tau_ATLAS,c_g2tau_BelleII,c_g2tau_ATLASPb,c_g2tau_CMS
8.697490026177835,747.9249025009849,13.707227226053439,1947.0661532879851,3881.282172025027
9.326033468832199,767.7585660622038,14.070718978032332,1998.6989507608566,3984.207003821225
10.0,788.0965172362258,14.443452814173497,2051.644555628064,4089.748786215806
10.722672220103231,808.9150553361668,14.824994371749547,2105.841268105194,4197.784526842611
11.497569953977356,830.1891012257632,15.214884025177424,2161.2237999029962,4308.184080009012
12.32846739442066,851.8926827275941,15.612645782099769,2217.7245378862276,4420.812665673784
13.219411484660293,873.9994786636764,16.017797254022412,2275.2749603696316,4535.533692691865
14.174741629268055,896.483410787814,16.429860504664493,2333.8071780900796,4652.211830588632
15.199110829529339,919.3192722696332,16.848373568191704,2393.2555703333965,4770.716271015525
16.297508346206442,942.4833783389497,17.27290237358217,2453.5584787509692,4890.924104204522
17.47528400007684,965.9542251531564,17.70305281969571,2514.659922583278,5012.72373809516
18.73817422860384,989.7131425317103,18.138482737945342,2576.5112979176984,5136.01828563548
20.09233002565047,1013.7449267359426,18.578913489259257,2639.0730249984726,5260.728848530151
21.544346900318846,1038.0384425993655,19.024140999329003,2702.31611574711,5386.797641936032
23.101297000831604,1062.5871850192032,19.47404604907045,2766.223635488222,5514.190908266838
24.770763559917114,1087.3897948838041,19.92860373003066,2830.7920460587034,5642.901594547325
26.560877829466868,1112.4505255200374,20.387891992974033,2896.032420106034,5772.95177299583
28.48035868435802,1137.7796644590464,20.852099377587514,2961.9715390672563,5904.394829735863
30.538555088334157,1163.3939069998464,21.321531858784418,3028.652865663726,6037.3174033673795
32.74549162877728,1189.3167114740645,21.796619357644897,3096.1374687586012,6171.841228577946
35.11191734215131,1215.5786181461135,22.27792158590265,3164.5048535467918,6308.124791043599
37.64935806792467,1242.2175712633402,22.76613394816121,3233.853799945203,6446.364998676164
40.370172585965555,1269.2792691655964,23.262093958355617,3304.303274029826,6586.798998482201
43.287612810830595,1296.817543729059,23.766788193823103,3375.9934158384135,6729.706145649101
46.4158883361278,1324.8947751807746,24.281359897613452,3449.0866192534395,6875.410156184063
49.770235643321115,1353.582477480587,24.80711970678946,3523.7690559215957,7024.282144695605
53.3669923120631,1382.9619251233019,25.34555713983656,3600.25230700221,7176.743877121291
57.22367659350217,1413.1250099466172,25.898356299390368,3678.7755936876065,7333.272217047583
61.35907273413173,1444.17529920309,26.46741526353229,3759.6085316723124,7494.404616469474
65.79332246575683,1476.22921534105,27.054867707646224,3843.054202466074,7660.745238146642
70.54802310718645,1509.4178372378647,27.663115915638755,3929.453842528166,7832.974302924998
75.64633275546291,1543.8888334438261,28.294866210519352,4019.1918760637695,8011.8581221142695
81.11308307896873,1579.8090855002813,28.95317703197819,4112.702744284399,8198.262710937519
86.97490026177834,1617.3679890543137,29.64151943594818,4210.479499169985,8393.17091933867
93.26033468832199,1656.7808763514106,30.36383981866258,4313.082713213163,8597.700192669094
100.0,1698.2951911529585,31.124673084430167,4421.156554526301,8813.134615810086
107.22672220103232,1742.1950522422626,31.929226281056057,4535.440666975566,9040.948595035181
114.97569953977356,1788.8104717888098,32.78354754489644,4656.794168265466,9282.854695798076
123.28467394420659,1838.5302988649198,33.694763316818715,4786.229345679014,9540.87081182975
132.19411484660287,1891.8101522332186,34.67122372647744,4924.9323074318145,9817.361331553037
141.74741629268047,1948.5910503122002,35.711847817833934,5072.7495073046775,10112.020175895006
151.99110829529332,2010.7502303883984,36.851039737558125,5234.56794019519,10434.589081744647
162.9750834620645,2078.4697227663573,38.092135556875974,5410.861483953474,10786.012677330584
174.7528400007685,2152.738146763279,39.453253711977574,5604.203802331832,11171.421304640287
187.3817422860385,2234.7947951579267,40.95710673410947,5817.821135044271,11597.246150751564
200.9233002565048,2326.219195159661,42.632642634356785,6055.825451029463,12071.68401560705
215.44346900318845,2429.0630286131864,44.51746260656517,6323.557875129999,12605.381898845202
231.01297000831605,2546.0503906632275,46.66149116990664,6628.110019668043,13212.476222297637
247.70763559917114,2680.8925886944835,49.132745492224764,6979.143497686605,13912.226447895579
265.6087782946687,2838.8039374181203,52.02678837178325,7390.232687646346,14731.691745162732
284.8035868435802,3027.3902509977825,55.48301164141398,7881.17773696409,15710.341733065363
305.3855508833416,3258.276801441194,59.714471778367134,8482.24261141142,16908.504608776257
327.45491628777285,3550.3338859348964,65.06700490936366,9242.552185466428,18424.10590974714
351.1191734215131,3936.7596071167236,72.1490329960323,10248.530780318797,20429.42390012247
376.49358067924675,4483.00688625923,82.16011238619862,11670.571395609883,23264.120029324018
403.70172585965537,5342.900404932293,97.91938956930699,13909.12443755493,27726.452240359387
432.8761281083057,7012.114266850382,128.5110888397552,18254.573829963087,36388.67217968169
464.1588833612782,13273.728369507899,243.26775360647522,34555.37735110151,68882.69812196285
497.7023564332114,10564.865216748029,193.62239130472443,27503.418336244704,54825.321203364336
533.6699231206312,6513.578922914705,119.3744265669864,16956.741265291046,33801.572410611814
572.236765935022,5119.158354234424,93.8188667511958,13326.658774860285,26565.36503815219
613.5907273413176,4354.825693395729,79.81093437272251,11336.878452270199,22598.936430026293
657.9332246575682,3855.1772485743436,70.65387228880302,10036.148162101235,20006.060334203663
705.4802310718645,3495.927365783899,64.06989606622336,9100.916182239422,18141.768664392876
756.463327554629,3221.6369420325664,59.04297270571251,8386.858395860882,16718.36568890252
811.1308307896873,3003.3513282240274,55.04245006146448,7818.597426109659,15585.594125271493
869.7490026177834,2824.279458971857,51.760598108914465,7352.421243900705,14656.318403450301
932.60334688322,2673.9258385957282,49.00506579295088,6961.007019986312,13876.073188571232
1000.0,2545.3485390297124,46.64862832794564,6626.28289564038,13208.83403278976
