ma_GeV,c_g2e
0.04124626382901352,52.86777801552147
0.04221026320156901,52.89742954124752
0.04319679297334174,52.9269079421082
0.04420637972028532,52.95622350176856
0.04523956232538053,52.98538621890384
0.046296892266272656,53.014405856392415
0.04737893390963144,53.04329195041565
0.04848626481239081,53.07205381853219
0.04961947603002903,53.10070056651762
0.05077917243205401,53.129241095447355
0.05196597302486197,53.15768410807357
0.053180511282142,53.18603811538269
0.054423435483002665,53.21431144281536
0.055695409058001334,53.24251223622182
0.05699711094326075,53.270648467997425
0.05832923594286206,53.298727942675654
0.059692495099707366,53.32675830601881
0.061087616075050394,53.35474703599292
0.06251534353689715,53.38270147143536
0.0639764395574843,53.410628796847014
0.0654716840200474,53.43853606561953
0.0670018750350959,53.466430178463625
0.06856782936641742,53.494317918762526
0.07017038286703829,53.52220593479489
